id,code,name,tax_category
eco_new_acti_620900,620900,OTRAS ACTIVIDADES DE TECNOLOGÍA DE LA INFORMACIÓN Y DE SERVICIOS INFORMÁTICOS,1
eco_new_acti_631100,631100,"PROCESAMIENTO DE DATOS, HOSPEDAJE Y ACTIVIDADES CONEXAS",1
eco_new_acti_631200,631200,PORTALES WEB,1
eco_new_acti_639100,639100,ACTIVIDADES DE AGENCIAS DE NOTICIAS,1
eco_new_acti_639900,639900,OTRAS ACTIVIDADES DE SERVICIOS DE INFORMACIÓN N.C.P.,1
eco_new_acti_641100,641100,BANCA CENTRAL,1
eco_new_acti_641910,641910,ACTIVIDADES BANCARIAS,1
eco_new_acti_641990,641990,OTROS TIPOS DE INTERMEDIACIÓN MONETARIA N.C.P.,1
eco_new_acti_642000,642000,ACTIVIDADES DE SOCIEDADES DE CARTERA,1
eco_new_acti_643000,643000,FONDOS Y SOCIEDADES DE INVERSIÓN Y ENTIDADES FINANCIERAS SIMILARES,1
eco_new_acti_649100,649100,LEASING FINANCIERO,1
eco_new_acti_649201,649201,FINANCIERAS,1
eco_new_acti_649202,649202,ACTIVIDADES DE CRÉDITO PRENDARIO,1
eco_new_acti_649203,649203,CAJAS DE COMPENSACIÓN,1
eco_new_acti_649209,649209,OTRAS ACTIVIDADES DE CONCESIÓN DE CRÉDITO N.C.P.,1
eco_new_acti_649900,649900,"OTRAS ACTIVIDADES DE SERVICIOS FINANCIEROS, EXCEPTO LAS DE SEGUROS Y FONDOS DE PENSIONES N.C.P.",1
eco_new_acti_651100,651100,SEGUROS DE VIDA,1
eco_new_acti_651210,651210,"SEGUROS GENERALES, EXCEPTO ACTIVIDADES DE ISAPRES",1
eco_new_acti_651220,651220,ACTIVIDADES DE ISAPRES,1
eco_new_acti_652000,652000,REASEGUROS,1
eco_new_acti_653000,653000,FONDOS DE PENSIONES,1
eco_new_acti_661100,661100,ADMINISTRACIÓN DE MERCADOS FINANCIEROS,1
eco_new_acti_661201,661201,ACTIVIDADES DE SECURITIZADORAS,1
eco_new_acti_661202,661202,CORREDORES DE BOLSA,1
eco_new_acti_661203,661203,AGENTES DE VALORES,1
eco_new_acti_661204,661204,ACTIVIDADES DE CASAS DE CAMBIO Y OPERADORES DE DIVISA,1
eco_new_acti_661209,661209,OTROS SERVICIOS DE CORRETAJE DE VALORES Y COMMODITIES N.C.P.,1
eco_new_acti_661901,661901,ACTIVIDADES DE CÁMARAS DE COMPENSACIÓN,1
eco_new_acti_661902,661902,ADMINISTRACIÓN DE TARJETAS DE CRÉDITO,1
eco_new_acti_661903,661903,EMPRESAS DE ASESORÍA Y CONSULTORÍA EN INVERSIÓN FINANCIERA; SOCIEDADES DE APOYO AL GIRO,1
eco_new_acti_661904,661904,ACTIVIDADES DE CLASIFICADORAS DE RIESGO,1
eco_new_acti_661909,661909,OTRAS ACTIVIDADES AUXILIARES DE LAS ACTIVIDADES DE SERVICIOS FINANCIEROS N.C.P.,1
eco_new_acti_662100,662100,EVALUACIÓN DE RIESGOS Y DAÑOS (INCLUYE ACTIVIDADES DE LIQUIDADORES DE SEGUROS),2
eco_new_acti_662200,662200,ACTIVIDADES DE AGENTES Y CORREDORES DE SEGUROS,1
eco_new_acti_662900,662900,OTRAS ACTIVIDADES AUXILIARES DE LAS ACTIVIDADES DE SEGUROS Y FONDOS DE PENSIONES,nd
eco_new_acti_663010,663010,ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP),1
eco_new_acti_663091,663091,ADMINISTRADORAS DE FONDOS DE INVERSIÓN,1
eco_new_acti_663092,663092,ADMINISTRADORAS DE FONDOS MUTUOS,1
eco_new_acti_663093,663093,ADMINISTRADORAS DE FICES (FONDOS DE INVERSIÓN DE CAPITAL EXTRANJERO),1
eco_new_acti_663094,663094,ADMINISTRADORAS DE FONDOS PARA LA VIVIENDA,1
eco_new_acti_663099,663099,ADMINISTRADORAS DE FONDOS PARA OTROS FINES N.C.P.,1
eco_new_acti_681011,681011,ALQUILER DE BIENES INMUEBLES AMOBLADOS O CON EQUIPOS Y MAQUINARIAS,1
eco_new_acti_681012,681012,"COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES",1
eco_new_acti_681020,681020,SERVICIOS IMPUTADOS DE ALQUILER DE VIVIENDAS,1
eco_new_acti_682000,682000,ACTIVIDADES INMOBILIARIAS REALIZADAS A CAMBIO DE UNA RETRIBUCIÓN O POR CONTRATA,nd
eco_new_acti_691001,691001,SERVICIOS DE ASESORAMIENTO Y REPRESENTACIÓN JURÍDICA,2
eco_new_acti_691002,691002,SERVICIO NOTARIAL,2
eco_new_acti_691003,691003,CONSERVADOR DE BIENES RAÍCES,2
eco_new_acti_691004,691004,RECEPTORES JUDICIALES,2
eco_new_acti_691009,691009,SERVICIOS DE ARBITRAJE; SÍNDICOS DE QUIEBRA Y PERITOS JUDICIALES; OTRAS ACTIVIDADES JURÍDICAS N.C.P.,2
eco_new_acti_692000,692000,"ACTIVIDADES DE CONTABILIDAD, TENEDURÍA DE LIBROS Y AUDITORÍA; CONSULTORÍA FISCAL",2
eco_new_acti_701000,701000,ACTIVIDADES DE OFICINAS PRINCIPALES,nd
eco_new_acti_702000,702000,ACTIVIDADES DE CONSULTORÍA DE GESTIÓN,nd
eco_new_acti_711001,711001,"SERVICIOS DE ARQUITECTURA (DISEÑO DE EDIFICIOS, DIBUJO DE PLANOS DE CONSTRUCCIÓN, ENTRE OTROS)",2
eco_new_acti_711002,711002,EMPRESAS DE SERVICIOS DE INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,1
eco_new_acti_711003,711003,SERVICIOS PROFESIONALES DE INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,2
eco_new_acti_712001,712001,ACTIVIDADES DE PLANTAS DE REVISIÓN TÉCNICA PARA VEHÍCULOS AUTOMOTORES,1
eco_new_acti_712009,712009,OTROS SERVICIOS DE ENSAYOS Y ANÁLISIS TÉCNICOS (EXCEPTO ACTIVIDADES DE PLANTAS DE REVISIÓN TÉCNICA),1
eco_new_acti_721000,721000,INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS NATURALES Y LA INGENIERÍA,1
eco_new_acti_722000,722000,INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS SOCIALES Y LAS HUMANIDADES,1
eco_new_acti_731001,731001,SERVICIOS DE PUBLICIDAD PRESTADOS POR EMPRESAS,1
eco_new_acti_731002,731002,SERVICIOS DE PUBLICIDAD PRESTADOS POR PROFESIONALES,2
eco_new_acti_732000,732000,ESTUDIOS DE MERCADO Y ENCUESTAS DE OPINIÓN PÚBLICA,nd
eco_new_acti_741001,741001,ACTIVIDADES DE DISEÑO DE VESTUARIO,nd
eco_new_acti_741002,741002,ACTIVIDADES DE DISEÑO Y DECORACIÓN DE INTERIORES,nd
eco_new_acti_741009,741009,OTRAS ACTIVIDADES ESPECIALIZADAS DE DISEÑO N.C.P.,nd
eco_new_acti_742001,742001,"SERVICIOS DE REVELADO, IMPRESIÓN Y AMPLIACIÓN DE FOTOGRAFÍAS",1
eco_new_acti_742002,742002,SERVICIOS Y ACTIVIDADES DE FOTOGRAFÍA,nd
eco_new_acti_742003,742003,SERVICIOS PERSONALES DE FOTOGRAFÍA,2
eco_new_acti_749001,749001,ASESORÍA Y GESTIÓN EN LA COMPRA O VENTA DE PEQUEÑAS Y MEDIANAS EMPRESAS,1
eco_new_acti_749002,749002,SERVICIOS DE TRADUCCIÓN E INTERPRETACIÓN PRESTADOS POR EMPRESAS,1
eco_new_acti_749003,749003,SERVICIOS PERSONALES DE TRADUCCIÓN E INTERPRETACIÓN,2
eco_new_acti_749004,749004,"ACTIVIDADES DE AGENCIAS Y AGENTES DE REPRESENTACIÓN DE ACTORES, DEPORTISTAS Y OTRAS FIGURAS PÚBLICAS",1
eco_new_acti_749009,749009,"OTRAS ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS N.C.P.",2
eco_new_acti_750001,750001,ACTIVIDADES DE CLÍNICAS VETERINARIAS,1
eco_new_acti_750002,750002,"ACTIVIDADES DE VETERINARIOS, TÉCNICOS Y OTRO PERSONAL AUXILIAR, PRESTADOS DE FORMA INDEPENDIENTE",2
eco_new_acti_771000,771000,ALQUILER DE VEHÍCULOS AUTOMOTORES SIN CHOFER,1
eco_new_acti_772100,772100,ALQUILER Y ARRENDAMIENTO DE EQUIPO RECREATIVO Y DEPORTIVO,1
eco_new_acti_772200,772200,ALQUILER DE CINTAS DE VIDEO Y DISCOS,1
eco_new_acti_772900,772900,ALQUILER DE OTROS EFECTOS PERSONALES Y ENSERES DOMÉSTICOS (INCLUYE MOBILIARIO PARA EVENTOS),1
eco_new_acti_773001,773001,"ALQUILER DE EQUIPOS DE TRANSPORTE SIN OPERARIO, EXCEPTO VEHÍCULOS AUTOMOTORES",1
eco_new_acti_773002,773002,"ALQUILER DE MAQUINARIA Y EQUIPO AGROPECUARIO, FORESTAL, DE CONSTRUCCIÓN E ING. CIVIL, SIN OPERARIOS",1
eco_new_acti_773003,773003,"ALQUILER DE MAQUINARIA Y EQUIPO DE OFICINA, SIN OPERARIOS (SIN SERVICIO ADMINISTRATIVO)",1
eco_new_acti_773009,773009,ALQUILER DE OTROS TIPOS DE MAQUINARIAS Y EQUIPOS SIN OPERARIO N.C.P.,1
eco_new_acti_774000,774000,"ARRENDAMIENTO DE PROPIEDAD INTELECTUAL Y SIMILARES, EXCEPTO OBRAS PROTEGIDAS POR DERECHOS DE AUTOR",1
eco_new_acti_781000,781000,ACTIVIDADES DE AGENCIAS DE EMPLEO,1
eco_new_acti_782000,782000,ACTIVIDADES DE AGENCIAS DE EMPLEO TEMPORAL (INCLUYE EMPRESAS DE SERVICIOS TRANSITORIOS),1
eco_new_acti_783000,783000,OTRAS ACTIVIDADES DE DOTACIÓN DE RECURSOS HUMANOS,1
eco_new_acti_791100,791100,ACTIVIDADES DE AGENCIAS DE VIAJES,1
eco_new_acti_791200,791200,ACTIVIDADES DE OPERADORES TURÍSTICOS,1
eco_new_acti_799000,799000,"OTROS SERVICIOS DE RESERVAS Y ACTIVIDADES CONEXAS (INCLUYE VENTA DE ENTRADAS PARA TEATRO, Y OTROS)",1
eco_new_acti_801001,801001,SERVICIOS DE SEGURIDAD PRIVADA PRESTADOS POR EMPRESAS,1
eco_new_acti_801002,801002,SERVICIO DE TRANSPORTE DE VALORES EN VEHÍCULOS BLINDADOS,1
eco_new_acti_801003,801003,SERVICIOS DE SEGURIDAD PRIVADA PRESTADOS POR INDEPENDIENTES,2
eco_new_acti_802000,802000,ACTIVIDADES DE SERVICIOS DE SISTEMAS DE SEGURIDAD (INCLUYE SERVICIOS DE CERRAJERÍA),1
eco_new_acti_803000,803000,ACTIVIDADES DE INVESTIGACIÓN (INCLUYE ACTIVIDADES DE INVESTIGADORES Y DETECTIVES PRIVADOS),nd
eco_new_acti_811000,811000,ACTIVIDADES COMBINADAS DE APOYO A INSTALACIONES,nd
eco_new_acti_812100,812100,LIMPIEZA GENERAL DE EDIFICIOS,1
eco_new_acti_812901,812901,"DESRATIZACIÓN, DESINFECCIÓN Y EXTERMINIO DE PLAGAS NO AGRÍCOLAS",1
eco_new_acti_812909,812909,OTRAS ACTIVIDADES DE LIMPIEZA DE EDIFICIOS E INSTALACIONES INDUSTRIALES N.C.P.,1
eco_new_acti_813000,813000,"ACTIVIDADES DE PAISAJISMO, SERVICIOS DE JARDINERÍA Y SERVICIOS CONEXOS",1
eco_new_acti_821100,821100,ACTIVIDADES COMBINADAS DE SERVICIOS ADMINISTRATIVOS DE OFICINA,1
eco_new_acti_821900,821900,"FOTOCOPIADO, PREPARACIÓN DE DOCUMENTOS Y OTRAS ACTIVIDADES ESPECIALIZADAS DE APOYO DE OFICINA",1
eco_new_acti_822000,822000,ACTIVIDADES DE CALL-CENTER,1
eco_new_acti_823000,823000,ORGANIZACIÓN DE CONVENCIONES Y EXPOSICIONES COMERCIALES,1
eco_new_acti_829110,829110,ACTIVIDADES DE AGENCIAS DE COBRO,1
eco_new_acti_829120,829120,ACTIVIDADES DE AGENCIAS DE CALIFICACIÓN CREDITICIA,1
eco_new_acti_829200,829200,ACTIVIDADES DE ENVASADO Y EMPAQUETADO,1
eco_new_acti_829900,829900,OTRAS ACTIVIDADES DE SERVICIOS DE APOYO A LAS EMPRESAS N.C.P.,1
eco_new_acti_841100,841100,ACTIVIDADES DE LA ADMINISTRACIÓN PÚBLICA EN GENERAL,1
eco_new_acti_841200,841200,"REGULACIÓN DE LAS ACTIVIDADES DE ORGANISMOS QUE PRESTAN SERVICIOS SANITARIOS, EDUCATIVOS, CULTURALES",1
eco_new_acti_841300,841300,REGULACIÓN Y FACILITACIÓN DE LA ACTIVIDAD ECONÓMICA,1
eco_new_acti_842100,842100,RELACIONES EXTERIORES,1
eco_new_acti_842200,842200,ACTIVIDADES DE DEFENSA,1
eco_new_acti_842300,842300,ACTIVIDADES DE MANTENIMIENTO DEL ORDEN PÚBLICO Y DE SEGURIDAD,1
eco_new_acti_843010,843010,FONDO NACIONAL DE SALUD (FONASA),1
eco_new_acti_843020,843020,INSTITUTO DE PREVISIÓN SOCIAL (IPS),1
eco_new_acti_843090,843090,OTROS PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA N.C.P.,1
eco_new_acti_850011,850011,ENSEÑANZA PREESCOLAR PÚBLICA,1
eco_new_acti_850012,850012,"ENSEÑANZA PRIMARIA, SECUNDARIA CIENTÍFICO HUMANISTA Y TÉCNICO PROFESIONAL PÚBLICA",1
eco_new_acti_850021,850021,ENSEÑANZA PREESCOLAR PRIVADA,1
eco_new_acti_850022,850022,"ENSEÑANZA PRIMARIA, SECUNDARIA CIENTÍFICO HUMANISTA Y TÉCNICO PROFESIONAL PRIVADA",1
eco_new_acti_853110,853110,ENSEÑANZA SUPERIOR EN UNIVERSIDADES PÚBLICAS,1
eco_new_acti_853120,853120,ENSEÑANZA SUPERIOR EN UNIVERSIDADES PRIVADAS,1
eco_new_acti_853201,853201,ENSEÑANZA SUPERIOR EN INSTITUTOS PROFESIONALES,1
eco_new_acti_853202,853202,ENSEÑANZA SUPERIOR EN CENTROS DE FORMACIÓN TÉCNICA,1
eco_new_acti_854100,854100,ENSEÑANZA DEPORTIVA Y RECREATIVA,1
eco_new_acti_854200,854200,ENSEÑANZA CULTURAL,2
eco_new_acti_854901,854901,ENSEÑANZA PREUNIVERSITARIA,1
eco_new_acti_854902,854902,SERVICIOS PERSONALES DE EDUCACIÓN,2
eco_new_acti_854909,854909,OTROS TIPOS DE ENSEÑANZA N.C.P.,1
eco_new_acti_855000,855000,ACTIVIDADES DE APOYO A LA ENSEÑANZA,nd
eco_new_acti_861010,861010,ACTIVIDADES DE HOSPITALES Y CLÍNICAS PÚBLICAS,1
eco_new_acti_861020,861020,ACTIVIDADES DE HOSPITALES Y CLÍNICAS PRIVADAS,1
eco_new_acti_862010,862010,ACTIVIDADES DE CENTROS DE SALUD MUNICIPALIZADOS (SERVICIOS DE SALUD PÚBLICA),1
eco_new_acti_862021,862021,CENTROS MÉDICOS PRIVADOS (ESTABLECIMIENTOS DE ATENCIÓN AMBULATORIA),1
eco_new_acti_862022,862022,CENTROS DE ATENCIÓN ODONTOLÓGICA PRIVADOS (ESTABLECIMIENTOS DE ATENCIÓN AMBULATORIA),1
eco_new_acti_862031,862031,SERVICIOS DE MÉDICOS PRESTADOS DE FORMA INDEPENDIENTE,2
eco_new_acti_862032,862032,SERVICIOS DE ODONTÓLOGOS PRESTADOS DE FORMA INDEPENDIENTE,2
eco_new_acti_869010,869010,ACTIVIDADES DE LABORATORIOS CLÍNICOS Y BANCOS DE SANGRE,1
eco_new_acti_869091,869091,OTROS SERVICIOS DE ATENCIÓN DE LA SALUD HUMANA PRESTADOS POR EMPRESAS,1
eco_new_acti_869092,869092,SERVICIOS PRESTADOS DE FORMA INDEPENDIENTE POR OTROS PROFESIONALES DE LA SALUD,2
eco_new_acti_871000,871000,ACTIVIDADES DE ATENCIÓN DE ENFERMERÍA EN INSTITUCIONES,1
eco_new_acti_872000,872000,ACTIVIDADES DE ATENCIÓN EN INSTITUCIONES PARA PERSONAS CON DISCAPACIDAD MENTAL Y TOXICÓMANOS,1
eco_new_acti_873000,873000,ACTIVIDADES DE ATENCIÓN EN INSTITUCIONES PARA PERSONAS DE EDAD Y PERSONAS CON DISCAPACIDAD FÍSICA,1
eco_new_acti_879000,879000,OTRAS ACTIVIDADES DE ATENCIÓN EN INSTITUCIONES,1
eco_new_acti_881000,881000,ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO PARA PERSONAS DE EDAD Y PERSONAS CON DISCAPACIDAD,1
eco_new_acti_889000,889000,OTRAS ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO,1
eco_new_acti_900001,900001,"SERVICIOS DE PRODUCCIÓN DE OBRAS DE TEATRO, CONCIERTOS, ESPECTÁCULOS DE DANZA, OTRAS PROD. ESCÉNICAS",1
eco_new_acti_900002,900002,"ACTIVIDADES ARTÍSTICAS REALIZADAS POR BANDAS DE MÚSICA, COMPAÑÍAS DE TEATRO, CIRCENSES Y SIMILARES",1
eco_new_acti_900003,900003,"ACTIVIDADES DE ARTISTAS REALIZADAS DE FORMA INDEPENDIENTE: ACTORES, MÚSICOS, ESCRITORES, ENTRE OTROS",2
eco_new_acti_900004,900004,SERVICIOS PRESTADOS POR PERIODISTAS INDEPENDIENTES,2
eco_new_acti_900009,900009,"OTRAS ACTIVIDADES CREATIVAS, ARTÍSTICAS Y DE ENTRETENIMIENTO N.C.P.",nd
eco_new_acti_910100,910100,ACTIVIDADES DE BIBLIOTECAS Y ARCHIVOS,1
eco_new_acti_910200,910200,"ACTIVIDADES DE MUSEOS, GESTIÓN DE LUGARES Y EDIFICIOS HISTÓRICOS",1
eco_new_acti_910300,910300,"ACTIVIDADES DE JARDINES BOTÁNICOS, ZOOLÓGICOS Y RESERVAS NATURALES",1
eco_new_acti_920010,920010,ACTIVIDADES DE CASINOS DE JUEGOS,1
eco_new_acti_920090,920090,OTRAS ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS N.C.P.,1
eco_new_acti_931101,931101,HIPÓDROMOS,1
eco_new_acti_931102,931102,GESTIÓN DE SALAS DE BILLAR; GESTIÓN DE SALAS DE BOLOS (BOWLING),1
eco_new_acti_931109,931109,GESTIÓN DE OTRAS INSTALACIONES DEPORTIVAS N.C.P.,1
eco_new_acti_931201,931201,ACTIVIDADES DE CLUBES DE FÚTBOL AMATEUR Y PROFESIONAL,1
eco_new_acti_931209,931209,ACTIVIDADES DE OTROS CLUBES DEPORTIVOS N.C.P.,1
eco_new_acti_931901,931901,PROMOCIÓN Y ORGANIZACIÓN DE COMPETENCIAS DEPORTIVAS,1
eco_new_acti_931909,931909,OTRAS ACTIVIDADES DEPORTIVAS N.C.P.,1
eco_new_acti_932100,932100,ACTIVIDADES DE PARQUES DE ATRACCIONES Y PARQUES TEMÁTICOS,1
eco_new_acti_932901,932901,GESTIÓN DE SALAS DE POOL; GESTIÓN (EXPLOTACIÓN) DE JUEGOS ELECTRÓNICOS,1
eco_new_acti_932909,932909,OTRAS ACTIVIDADES DE ESPARCIMIENTO Y RECREATIVAS N.C.P.,nd
eco_new_acti_941100,941100,ACTIVIDADES DE ASOCIACIONES EMPRESARIALES Y DE EMPLEADORES,1
eco_new_acti_941200,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,1
eco_new_acti_942000,942000,ACTIVIDADES DE SINDICATOS,1
eco_new_acti_949100,949100,ACTIVIDADES DE ORGANIZACIONES RELIGIOSAS,1
eco_new_acti_949200,949200,ACTIVIDADES DE ORGANIZACIONES POLÍTICAS,1
eco_new_acti_949901,949901,ACTIVIDADES DE CENTROS DE MADRES,1
eco_new_acti_949902,949902,ACTIVIDADES DE CLUBES SOCIALES,1
eco_new_acti_949903,949903,FUNDACIONES Y CORPORACIONES; ASOCIACIONES QUE PROMUEVEN ACTIVIDADES CULTURALES O RECREATIVAS,1
eco_new_acti_949904,949904,CONSEJO DE ADMINISTRACIÓN DE EDIFICIOS Y CONDOMINIOS,1
eco_new_acti_949909,949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,1
eco_new_acti_951100,951100,REPARACIÓN DE COMPUTADORES Y EQUIPO PERIFÉRICO,1
eco_new_acti_951200,951200,REPARACIÓN DE EQUIPO DE COMUNICACIONES (INCLUYE LA REPARACIÓN TELÉFONOS CELULARES),1
eco_new_acti_952100,952100,REPARACIÓN DE APARATOS ELECTRÓNICOS DE CONSUMO (INCLUYE APARATOS DE TELEVISIÓN Y RADIO),1
eco_new_acti_952200,952200,"REPARACIÓN DE APARATOS DE USO DOMÉSTICO, EQUIPO DOMÉSTICO Y DE JARDINERÍA",1
eco_new_acti_952300,952300,REPARACIÓN DE CALZADO Y DE ARTÍCULOS DE CUERO,1
eco_new_acti_952400,952400,REPARACIÓN DE MUEBLES Y ACCESORIOS DOMÉSTICOS,1
eco_new_acti_952900,952900,REPARACIÓN DE OTROS EFECTOS PERSONALES Y ENSERES DOMÉSTICOS,1
eco_new_acti_960100,960100,"LAVADO Y LIMPIEZA, INCLUIDA LA LIMPIEZA EN SECO, DE PRODUCTOS TEXTILES Y DE PIEL",1
eco_new_acti_960200,960200,PELUQUERÍA Y OTROS TRATAMIENTOS DE BELLEZA,nd
eco_new_acti_960310,960310,SERVICIOS FUNERARIOS,1
eco_new_acti_960320,960320,SERVICIOS DE CEMENTERIOS,1
eco_new_acti_960901,960901,"SERVICIOS DE ADIESTRAMIENTO, GUARDERÍA, PELUQUERÍA, PASEO DE MASCOTAS (EXCEPTO ACT. VETERINARIAS)",1
eco_new_acti_960902,960902,"ACTIVIDADES DE SALONES DE MASAJES, BAÑOS TURCOS, SAUNAS, SERVICIO DE BAÑOS PÚBLICOS",1
eco_new_acti_960909,960909,OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.,2
eco_new_acti_970000,970000,ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES DE PERSONAL DOMÉSTICO,nd
eco_new_acti_990000,990000,ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,1
