id,country_id:id,state_id:id,name
city_ir_24027,base.ir,state_ir_24,تویسرکان
city_ir_24028,base.ir,state_ir_24,زنگنه
city_ir_77001,base.ir,state_ir_77,یزد
city_ir_77002,base.ir,state_ir_77,هرات
city_ir_77003,base.ir,state_ir_77,مهریز
city_ir_77004,base.ir,state_ir_77,میبد
city_ir_77005,base.ir,state_ir_77,ندوشن
city_ir_77006,base.ir,state_ir_77,نیر
city_ir_77007,base.ir,state_ir_77,عقدا
city_ir_77008,base.ir,state_ir_77,عشق آباد
city_ir_77009,base.ir,state_ir_77,مروست
city_ir_77010,base.ir,state_ir_77,مهردشت
city_ir_77011,base.ir,state_ir_77,طبس
city_ir_77012,base.ir,state_ir_77,دیهوک
city_ir_77013,base.ir,state_ir_77,خضرآباد
city_ir_77014,base.ir,state_ir_77,صدوق
city_ir_77015,base.ir,state_ir_77,شاهدیه
city_ir_77016,base.ir,state_ir_77,زرچ
city_ir_77017,base.ir,state_ir_77,ابرکوه
city_ir_77018,base.ir,state_ir_77,احمدآباد
city_ir_77019,base.ir,state_ir_77,اردکان
city_ir_77020,base.ir,state_ir_77,اشکذر
city_ir_77021,base.ir,state_ir_77,بافق
city_ir_77022,base.ir,state_ir_77,بهاباد
city_ir_77023,base.ir,state_ir_77,حمیدیا
city_ir_77024,base.ir,state_ir_77,تفت
city_ir_77025,base.ir,state_ir_77,بیمه
