"id","country_id:id","state_id:id","name","name@pt"
"city_br_4014","base.br","base.state_br_sc","Ponte Alta","Ponte Alta"
"city_br_4015","base.br","base.state_br_to","Ponte Alta do Bom Jesus","Ponte Alta do Bom Jesus"
"city_br_4016","base.br","base.state_br_sc","Ponte Alta do Norte","Ponte Alta do Norte"
"city_br_4017","base.br","base.state_br_to","Ponte Alta do Tocantins","Ponte Alta do Tocantins"
"city_br_4018","base.br","base.state_br_mt","Ponte Branca","Ponte Branca"
"city_br_4019","base.br","base.state_br_mg","Ponte Nova","Ponte Nova"
"city_br_4020","base.br","base.state_br_rs","Ponte Preta","Ponte Preta"
"city_br_4021","base.br","base.state_br_sc","Ponte Serrada","Ponte Serrada"
"city_br_4022","base.br","base.state_br_mt","Pontes e Lacerda","Pontes e Lacerda"
"city_br_4023","base.br","base.state_br_sp","Pontes Gestal","Pontes Gestal"
"city_br_4024","base.br","base.state_br_es","Ponto Belo","Ponto Belo"
"city_br_4025","base.br","base.state_br_mg","Ponto Chique","Ponto Chique"
"city_br_4026","base.br","base.state_br_mg","Ponto dos Volantes","Ponto dos Volantes"
"city_br_4027","base.br","base.state_br_ba","Ponto Novo","Ponto Novo"
"city_br_4028","base.br","base.state_br_sp","Populina","Populina"
"city_br_4029","base.br","base.state_br_ce","Poranga","Poranga"
"city_br_4030","base.br","base.state_br_sp","Porangaba","Porangaba"
"city_br_4031","base.br","base.state_br_go","Porangatu","Porangatu"
"city_br_4032","base.br","base.state_br_rj","Porciúncula","Porciúncula"
"city_br_4033","base.br","base.state_br_pr","Porecatu","Porecatu"
"city_br_4034","base.br","base.state_br_rn","Portalegre","Portalegre"
"city_br_4035","base.br","base.state_br_rs","Portão","Portão"
"city_br_4036","base.br","base.state_br_go","Porteirão","Porteirão"
"city_br_4037","base.br","base.state_br_ce","Porteiras","Porteiras"
"city_br_4038","base.br","base.state_br_mg","Porteirinha","Porteirinha"
"city_br_4039","base.br","base.state_br_pa","Portel","Portel"
"city_br_4040","base.br","base.state_br_go","Portelândia","Portelândia"
"city_br_4041","base.br","base.state_br_pi","Porto","Porto"
"city_br_4042","base.br","base.state_br_ac","Porto Acre","Porto Acre"
"city_br_4043","base.br","base.state_br_mt","Porto Alegre do Norte","Porto Alegre do Norte"
"city_br_4044","base.br","base.state_br_pi","Porto Alegre do Piauí","Porto Alegre do Piauí"
"city_br_4045","base.br","base.state_br_to","Porto Alegre do Tocantins","Porto Alegre do Tocantins"
"city_br_4046","base.br","base.state_br_pr","Porto Amazonas","Porto Amazonas"
"city_br_4047","base.br","base.state_br_pr","Porto Barreiro","Porto Barreiro"
"city_br_4048","base.br","base.state_br_sc","Porto Belo","Porto Belo"
"city_br_4049","base.br","base.state_br_al","Porto Calvo","Porto Calvo"
"city_br_4050","base.br","base.state_br_se","Porto da Folha","Porto da Folha"
"city_br_4051","base.br","base.state_br_pa","Porto de Moz","Porto de Moz"
"city_br_4052","base.br","base.state_br_al","Porto de Pedras","Porto de Pedras"
"city_br_4053","base.br","base.state_br_rn","Porto do Mangue","Porto do Mangue"
"city_br_4054","base.br","base.state_br_mt","Porto dos Gaúchos","Porto dos Gaúchos"
"city_br_4055","base.br","base.state_br_mt","Porto Esperidião","Porto Esperidião"
"city_br_4056","base.br","base.state_br_mt","Porto Estrela","Porto Estrela"
"city_br_4057","base.br","base.state_br_sp","Porto Feliz","Porto Feliz"
"city_br_4058","base.br","base.state_br_sp","Porto Ferreira","Porto Ferreira"
"city_br_4059","base.br","base.state_br_mg","Porto Firme","Porto Firme"
"city_br_4060","base.br","base.state_br_ma","Porto Franco","Porto Franco"
"city_br_4061","base.br","base.state_br_ap","Porto Grande","Porto Grande"
"city_br_4062","base.br","base.state_br_rs","Porto Lucena","Porto Lucena"
"city_br_4063","base.br","base.state_br_rs","Porto Mauá","Porto Mauá"
"city_br_4064","base.br","base.state_br_ms","Porto Murtinho","Porto Murtinho"
"city_br_4065","base.br","base.state_br_to","Porto Nacional","Porto Nacional"
"city_br_4066","base.br","base.state_br_rj","Porto Real","Porto Real"
"city_br_4067","base.br","base.state_br_al","Porto Real do Colégio","Porto Real do Colégio"
"city_br_4068","base.br","base.state_br_pr","Porto Rico","Porto Rico"
"city_br_4069","base.br","base.state_br_ma","Porto Rico do Maranhão","Porto Rico do Maranhão"
"city_br_4070","base.br","base.state_br_sc","Porto União","Porto União"
"city_br_4071","base.br","base.state_br_rs","Porto Vera Cruz","Porto Vera Cruz"
"city_br_4072","base.br","base.state_br_pr","Porto Vitória","Porto Vitória"
"city_br_4073","base.br","base.state_br_ac","Porto Walter","Porto Walter"
"city_br_4074","base.br","base.state_br_rs","Porto Xavier","Porto Xavier"
"city_br_4075","base.br","base.state_br_go","Posse","Posse"
"city_br_4076","base.br","base.state_br_mg","Poté","Poté"
"city_br_4077","base.br","base.state_br_ce","Potengi","Potengi"
"city_br_4078","base.br","base.state_br_sp","Potim","Potim"
"city_br_4079","base.br","base.state_br_ba","Potiraguá","Potiraguá"
"city_br_4080","base.br","base.state_br_sp","Potirendaba","Potirendaba"
"city_br_4081","base.br","base.state_br_ce","Potiretama","Potiretama"
"city_br_4082","base.br","base.state_br_mg","Pouso Alto","Pouso Alto"
"city_br_4083","base.br","base.state_br_rs","Pouso Novo","Pouso Novo"
"city_br_4084","base.br","base.state_br_sc","Pouso Redondo","Pouso Redondo"
"city_br_4085","base.br","base.state_br_mt","Poxoréu","Poxoréu"
"city_br_4086","base.br","base.state_br_sp","Pracinha","Pracinha"
"city_br_4087","base.br","base.state_br_ap","Pracuúba","Pracuúba"
"city_br_4088","base.br","base.state_br_ba","Prado","Prado"
"city_br_4089","base.br","base.state_br_pr","Prado Ferreira","Prado Ferreira"
"city_br_4090","base.br","base.state_br_sp","Pradópolis","Pradópolis"
"city_br_4091","base.br","base.state_br_mg","Prados","Prados"
"city_br_4092","base.br","base.state_br_sc","Praia Grande","Praia Grande"
"city_br_4093","base.br","base.state_br_to","Praia Norte","Praia Norte"
"city_br_4094","base.br","base.state_br_pa","Prainha","Prainha"
"city_br_4095","base.br","base.state_br_pr","Pranchita","Pranchita"
"city_br_4096","base.br","base.state_br_mg","Prata","Prata"
"city_br_4097","base.br","base.state_br_pb","Prata","Prata"
"city_br_4098","base.br","base.state_br_pi","Prata do Piauí","Prata do Piauí"
"city_br_4099","base.br","base.state_br_sp","Pratânia","Pratânia"
"city_br_4100","base.br","base.state_br_mg","Pratápolis","Pratápolis"
"city_br_4101","base.br","base.state_br_mg","Pratinha","Pratinha"
"city_br_4102","base.br","base.state_br_sp","Presidente Alves","Presidente Alves"
"city_br_4103","base.br","base.state_br_mg","Presidente Bernardes","Presidente Bernardes"
"city_br_4104","base.br","base.state_br_sp","Presidente Bernardes","Presidente Bernardes"
"city_br_4105","base.br","base.state_br_sc","Presidente Castello Branco","Presidente Castello Branco"
"city_br_4106","base.br","base.state_br_pr","Presidente Castelo Branco","Presidente Castelo Branco"
"city_br_4107","base.br","base.state_br_ba","Presidente Dutra","Presidente Dutra"
"city_br_4108","base.br","base.state_br_ma","Presidente Dutra","Presidente Dutra"
"city_br_4109","base.br","base.state_br_sp","Presidente Epitácio","Presidente Epitácio"
"city_br_4110","base.br","base.state_br_am","Presidente Figueiredo","Presidente Figueiredo"
"city_br_4111","base.br","base.state_br_sc","Presidente Getúlio","Presidente Getúlio"
"city_br_4112","base.br","base.state_br_ba","Presidente Jânio Quadros","Presidente Jânio Quadros"
"city_br_4113","base.br","base.state_br_ma","Presidente Juscelino","Presidente Juscelino"
"city_br_4114","base.br","base.state_br_mg","Presidente Juscelino","Presidente Juscelino"
"city_br_4115","base.br","base.state_br_es","Presidente Kennedy","Presidente Kennedy"
"city_br_4116","base.br","base.state_br_to","Presidente Kennedy","Presidente Kennedy"
"city_br_4117","base.br","base.state_br_mg","Presidente Kubitschek","Presidente Kubitschek"
"city_br_4118","base.br","base.state_br_rs","Presidente Lucena","Presidente Lucena"
"city_br_4119","base.br","base.state_br_ma","Presidente Médici","Presidente Médici"
"city_br_4120","base.br","base.state_br_ro","Presidente Médici","Presidente Médici"
"city_br_4121","base.br","base.state_br_sc","Presidente Nereu","Presidente Nereu"
"city_br_4122","base.br","base.state_br_mg","Presidente Olegário","Presidente Olegário"
"city_br_4123","base.br","base.state_br_ma","Presidente Sarney","Presidente Sarney"
"city_br_4124","base.br","base.state_br_ba","Presidente Tancredo Neves","Presidente Tancredo Neves"
"city_br_4125","base.br","base.state_br_ma","Presidente Vargas","Presidente Vargas"
"city_br_4126","base.br","base.state_br_sp","Presidente Venceslau","Presidente Venceslau"
"city_br_4127","base.br","base.state_br_pa","Primavera","Primavera"
"city_br_4128","base.br","base.state_br_pe","Primavera","Primavera"
"city_br_4129","base.br","base.state_br_ro","Primavera de Rondônia","Primavera de Rondônia"
"city_br_4130","base.br","base.state_br_mt","Primavera do Leste","Primavera do Leste"
"city_br_4131","base.br","base.state_br_ma","Primeira Cruz","Primeira Cruz"
"city_br_4132","base.br","base.state_br_pr","Primeiro de Maio","Primeiro de Maio"
"city_br_4133","base.br","base.state_br_sc","Princesa","Princesa"
"city_br_4134","base.br","base.state_br_pb","Princesa Isabel","Princesa Isabel"
"city_br_4135","base.br","base.state_br_go","Professor Jamil","Professor Jamil"
"city_br_4136","base.br","base.state_br_rs","Progresso","Progresso"
"city_br_4137","base.br","base.state_br_sp","Promissão","Promissão"
"city_br_4138","base.br","base.state_br_se","Propriá","Propriá"
"city_br_4139","base.br","base.state_br_rs","Protásio Alves","Protásio Alves"
"city_br_4140","base.br","base.state_br_mg","Prudente de Morais","Prudente de Morais"
"city_br_4141","base.br","base.state_br_pr","Prudentópolis","Prudentópolis"
"city_br_4142","base.br","base.state_br_to","Pugmil","Pugmil"
"city_br_4143","base.br","base.state_br_rn","Pureza","Pureza"
"city_br_4144","base.br","base.state_br_rs","Putinga","Putinga"
"city_br_4145","base.br","base.state_br_pb","Puxinanã","Puxinanã"
"city_br_4146","base.br","base.state_br_sp","Quadra","Quadra"
"city_br_4147","base.br","base.state_br_rs","Quaraí","Quaraí"
"city_br_4148","base.br","base.state_br_mg","Quartel Geral","Quartel Geral"
"city_br_4149","base.br","base.state_br_pr","Quarto Centenário","Quarto Centenário"
"city_br_4150","base.br","base.state_br_sp","Quatá","Quatá"
"city_br_4151","base.br","base.state_br_pr","Quatiguá","Quatiguá"
"city_br_4152","base.br","base.state_br_pa","Quatipuru","Quatipuru"
"city_br_4153","base.br","base.state_br_rj","Quatis","Quatis"
"city_br_4154","base.br","base.state_br_pr","Quatro Barras","Quatro Barras"
"city_br_4155","base.br","base.state_br_rs","Quatro Irmãos","Quatro Irmãos"
"city_br_4156","base.br","base.state_br_pr","Quatro Pontes","Quatro Pontes"
"city_br_4157","base.br","base.state_br_al","Quebrangulo","Quebrangulo"
"city_br_4158","base.br","base.state_br_pr","Quedas do Iguaçu","Quedas do Iguaçu"
"city_br_4159","base.br","base.state_br_pi","Queimada Nova","Queimada Nova"
"city_br_4160","base.br","base.state_br_ba","Queimadas","Queimadas"
"city_br_4161","base.br","base.state_br_pb","Queimadas","Queimadas"
"city_br_4162","base.br","base.state_br_sp","Queiroz","Queiroz"
"city_br_4163","base.br","base.state_br_sp","Queluz","Queluz"
"city_br_4164","base.br","base.state_br_mg","Queluzito","Queluzito"
"city_br_4165","base.br","base.state_br_mt","Querência","Querência"
"city_br_4166","base.br","base.state_br_pr","Querência do Norte","Querência do Norte"
"city_br_4167","base.br","base.state_br_rs","Quevedos","Quevedos"
"city_br_4168","base.br","base.state_br_ba","Quijingue","Quijingue"
"city_br_4169","base.br","base.state_br_sc","Quilombo","Quilombo"
"city_br_4170","base.br","base.state_br_pr","Quinta do Sol","Quinta do Sol"
"city_br_4171","base.br","base.state_br_sp","Quintana","Quintana"
"city_br_4172","base.br","base.state_br_rs","Quinze de Novembro","Quinze de Novembro"
"city_br_4173","base.br","base.state_br_pe","Quipapá","Quipapá"
"city_br_4174","base.br","base.state_br_go","Quirinópolis","Quirinópolis"
"city_br_4175","base.br","base.state_br_rj","Quissamã","Quissamã"
"city_br_4176","base.br","base.state_br_pr","Quitandinha","Quitandinha"
"city_br_4177","base.br","base.state_br_ce","Quiterianópolis","Quiterianópolis"
"city_br_4178","base.br","base.state_br_pb","Quixaba","Quixaba"
"city_br_4179","base.br","base.state_br_pe","Quixaba","Quixaba"
"city_br_4180","base.br","base.state_br_ba","Quixabeira","Quixabeira"
"city_br_4181","base.br","base.state_br_ce","Quixadá","Quixadá"
"city_br_4182","base.br","base.state_br_ce","Quixelô","Quixelô"
"city_br_4183","base.br","base.state_br_ce","Quixeramobim","Quixeramobim"
"city_br_4184","base.br","base.state_br_ce","Quixeré","Quixeré"
"city_br_4185","base.br","base.state_br_rn","Rafael Fernandes","Rafael Fernandes"
"city_br_4186","base.br","base.state_br_rn","Rafael Godeiro","Rafael Godeiro"
"city_br_4187","base.br","base.state_br_ba","Rafael Jambeiro","Rafael Jambeiro"
"city_br_4188","base.br","base.state_br_sp","Rafard","Rafard"
"city_br_4189","base.br","base.state_br_pr","Ramilândia","Ramilândia"
"city_br_4190","base.br","base.state_br_sp","Rancharia","Rancharia"
"city_br_4191","base.br","base.state_br_pr","Rancho Alegre","Rancho Alegre"
"city_br_4192","base.br","base.state_br_pr","Rancho Alegre D'Oeste","Rancho Alegre D'Oeste"
"city_br_4193","base.br","base.state_br_sc","Rancho Queimado","Rancho Queimado"
"city_br_4194","base.br","base.state_br_ma","Raposa","Raposa"
"city_br_4195","base.br","base.state_br_mg","Raposos","Raposos"
"city_br_4196","base.br","base.state_br_mg","Raul Soares","Raul Soares"
"city_br_4197","base.br","base.state_br_pr","Realeza","Realeza"
"city_br_4198","base.br","base.state_br_pr","Rebouças","Rebouças"
"city_br_4199","base.br","base.state_br_mg","Recreio","Recreio"
"city_br_4200","base.br","base.state_br_to","Recursolândia","Recursolândia"
"city_br_4201","base.br","base.state_br_ce","Redenção","Redenção"
"city_br_4202","base.br","base.state_br_pa","Redenção","Redenção"
"city_br_4203","base.br","base.state_br_sp","Redenção da Serra","Redenção da Serra"
"city_br_4204","base.br","base.state_br_pi","Redenção do Gurguéia","Redenção do Gurguéia"
"city_br_4205","base.br","base.state_br_rs","Redentora","Redentora"
"city_br_4206","base.br","base.state_br_mg","Reduto","Reduto"
"city_br_4207","base.br","base.state_br_pi","Regeneração","Regeneração"
"city_br_4208","base.br","base.state_br_sp","Regente Feijó","Regente Feijó"
"city_br_4209","base.br","base.state_br_sp","Reginópolis","Reginópolis"
"city_br_4210","base.br","base.state_br_sp","Registro","Registro"
"city_br_4211","base.br","base.state_br_rs","Relvado","Relvado"
"city_br_4212","base.br","base.state_br_ba","Remanso","Remanso"
"city_br_4213","base.br","base.state_br_pb","Remígio","Remígio"
"city_br_4214","base.br","base.state_br_pr","Renascença","Renascença"
"city_br_4215","base.br","base.state_br_ce","Reriutaba","Reriutaba"
"city_br_4216","base.br","base.state_br_mg","Resende Costa","Resende Costa"
"city_br_4217","base.br","base.state_br_pr","Reserva","Reserva"
"city_br_4218","base.br","base.state_br_mt","Reserva do Cabaçal","Reserva do Cabaçal"
"city_br_4219","base.br","base.state_br_pr","Reserva do Iguaçu","Reserva do Iguaçu"
"city_br_4220","base.br","base.state_br_mg","Resplendor","Resplendor"
"city_br_4221","base.br","base.state_br_mg","Ressaquinha","Ressaquinha"
"city_br_4222","base.br","base.state_br_sp","Restinga","Restinga"
"city_br_4223","base.br","base.state_br_rs","Restinga Sêca","Restinga Sêca"
"city_br_4224","base.br","base.state_br_ba","Retirolândia","Retirolândia"
"city_br_4225","base.br","base.state_br_ma","Riachão","Riachão"
"city_br_4226","base.br","base.state_br_pb","Riachão","Riachão"
"city_br_4227","base.br","base.state_br_ba","Riachão das Neves","Riachão das Neves"
"city_br_4228","base.br","base.state_br_pb","Riachão do Bacamarte","Riachão do Bacamarte"
"city_br_4229","base.br","base.state_br_se","Riachão do Dantas","Riachão do Dantas"
"city_br_4230","base.br","base.state_br_ba","Riachão do Jacuípe","Riachão do Jacuípe"
"city_br_4231","base.br","base.state_br_pb","Riachão do Poço","Riachão do Poço"
"city_br_4232","base.br","base.state_br_mg","Riachinho","Riachinho"
"city_br_4233","base.br","base.state_br_to","Riachinho","Riachinho"
"city_br_4234","base.br","base.state_br_rn","Riacho da Cruz","Riacho da Cruz"
"city_br_4235","base.br","base.state_br_pe","Riacho das Almas","Riacho das Almas"
"city_br_4236","base.br","base.state_br_ba","Riacho de Santana","Riacho de Santana"
"city_br_4237","base.br","base.state_br_rn","Riacho de Santana","Riacho de Santana"
"city_br_4238","base.br","base.state_br_pb","Riacho de Santo Antônio","Riacho de Santo Antônio"
"city_br_4239","base.br","base.state_br_pb","Riacho dos Cavalos","Riacho dos Cavalos"
"city_br_4240","base.br","base.state_br_mg","Riacho dos Machados","Riacho dos Machados"
"city_br_4241","base.br","base.state_br_pi","Riacho Frio","Riacho Frio"
"city_br_4242","base.br","base.state_br_rn","Riachuelo","Riachuelo"
"city_br_4243","base.br","base.state_br_se","Riachuelo","Riachuelo"
"city_br_4244","base.br","base.state_br_go","Rialma","Rialma"
"city_br_4245","base.br","base.state_br_go","Rianápolis","Rianápolis"
"city_br_4246","base.br","base.state_br_ma","Ribamar Fiquene","Ribamar Fiquene"
"city_br_4247","base.br","base.state_br_ms","Ribas do Rio Pardo","Ribas do Rio Pardo"
"city_br_4248","base.br","base.state_br_sp","Ribeira","Ribeira"
"city_br_4249","base.br","base.state_br_ba","Ribeira do Amparo","Ribeira do Amparo"
"city_br_4250","base.br","base.state_br_pi","Ribeira do Piauí","Ribeira do Piauí"
"city_br_4251","base.br","base.state_br_ba","Ribeira do Pombal","Ribeira do Pombal"
"city_br_4252","base.br","base.state_br_pe","Ribeirão","Ribeirão"
"city_br_4253","base.br","base.state_br_sp","Ribeirão Bonito","Ribeirão Bonito"
"city_br_4254","base.br","base.state_br_sp","Ribeirão Branco","Ribeirão Branco"
"city_br_4255","base.br","base.state_br_mt","Ribeirão Cascalheira","Ribeirão Cascalheira"
"city_br_4256","base.br","base.state_br_pr","Ribeirão Claro","Ribeirão Claro"
"city_br_4257","base.br","base.state_br_sp","Ribeirão Corrente","Ribeirão Corrente"
"city_br_4258","base.br","base.state_br_ba","Ribeirão do Largo","Ribeirão do Largo"
"city_br_4259","base.br","base.state_br_pr","Ribeirão do Pinhal","Ribeirão do Pinhal"
"city_br_4260","base.br","base.state_br_sp","Ribeirão do Sul","Ribeirão do Sul"
"city_br_4261","base.br","base.state_br_sp","Ribeirão dos Índios","Ribeirão dos Índios"
"city_br_4262","base.br","base.state_br_sp","Ribeirão Grande","Ribeirão Grande"
"city_br_4263","base.br","base.state_br_mg","Ribeirão Vermelho","Ribeirão Vermelho"
"city_br_4264","base.br","base.state_br_mt","Ribeirãozinho","Ribeirãozinho"
"city_br_4265","base.br","base.state_br_pi","Ribeiro Gonçalves","Ribeiro Gonçalves"
"city_br_4266","base.br","base.state_br_se","Ribeirópolis","Ribeirópolis"
"city_br_4267","base.br","base.state_br_sp","Rifaina","Rifaina"
"city_br_4268","base.br","base.state_br_sp","Rincão","Rincão"
"city_br_4269","base.br","base.state_br_sp","Rinópolis","Rinópolis"
"city_br_4270","base.br","base.state_br_mg","Rio Acima","Rio Acima"
"city_br_4271","base.br","base.state_br_pr","Rio Azul","Rio Azul"
"city_br_4272","base.br","base.state_br_es","Rio Bananal","Rio Bananal"
"city_br_4273","base.br","base.state_br_pr","Rio Bom","Rio Bom"
"city_br_4274","base.br","base.state_br_rj","Rio Bonito","Rio Bonito"
"city_br_4275","base.br","base.state_br_pr","Rio Bonito do Iguaçu","Rio Bonito do Iguaçu"
"city_br_4276","base.br","base.state_br_mt","Rio Branco","Rio Branco"
"city_br_4277","base.br","base.state_br_pr","Rio Branco do Ivaí","Rio Branco do Ivaí"
"city_br_4278","base.br","base.state_br_pr","Rio Branco do Sul","Rio Branco do Sul"
"city_br_4279","base.br","base.state_br_ms","Rio Brilhante","Rio Brilhante"
"city_br_4280","base.br","base.state_br_mg","Rio Casca","Rio Casca"
"city_br_4281","base.br","base.state_br_rj","Rio Claro","Rio Claro"
"city_br_4282","base.br","base.state_br_ro","Rio Crespo","Rio Crespo"
"city_br_4283","base.br","base.state_br_to","Rio da Conceição","Rio da Conceição"
"city_br_4284","base.br","base.state_br_sc","Rio das Antas","Rio das Antas"
"city_br_4285","base.br","base.state_br_rj","Rio das Flores","Rio das Flores"
"city_br_4286","base.br","base.state_br_sp","Rio das Pedras","Rio das Pedras"
"city_br_4287","base.br","base.state_br_ba","Rio de Contas","Rio de Contas"
"city_br_4288","base.br","base.state_br_ba","Rio do Antônio","Rio do Antônio"
"city_br_4289","base.br","base.state_br_sc","Rio do Campo","Rio do Campo"
"city_br_4290","base.br","base.state_br_rn","Rio do Fogo","Rio do Fogo"
"city_br_4291","base.br","base.state_br_sc","Rio do Oeste","Rio do Oeste"
"city_br_4292","base.br","base.state_br_ba","Rio do Pires","Rio do Pires"
"city_br_4293","base.br","base.state_br_mg","Rio do Prado","Rio do Prado"
"city_br_4294","base.br","base.state_br_sc","Rio do Sul","Rio do Sul"
"city_br_4295","base.br","base.state_br_mg","Rio Doce","Rio Doce"
"city_br_4296","base.br","base.state_br_to","Rio dos Bois","Rio dos Bois"
"city_br_4297","base.br","base.state_br_sc","Rio dos Cedros","Rio dos Cedros"
"city_br_4298","base.br","base.state_br_rs","Rio dos Índios","Rio dos Índios"
"city_br_4299","base.br","base.state_br_mg","Rio Espera","Rio Espera"
"city_br_4300","base.br","base.state_br_pe","Rio Formoso","Rio Formoso"
"city_br_4301","base.br","base.state_br_sc","Rio Fortuna","Rio Fortuna"
"city_br_4302","base.br","base.state_br_sp","Rio Grande da Serra","Rio Grande da Serra"
"city_br_4303","base.br","base.state_br_pi","Rio Grande do Piauí","Rio Grande do Piauí"
"city_br_4304","base.br","base.state_br_al","Rio Largo","Rio Largo"
"city_br_4305","base.br","base.state_br_mg","Rio Manso","Rio Manso"
"city_br_4306","base.br","base.state_br_pa","Rio Maria","Rio Maria"
"city_br_4307","base.br","base.state_br_sc","Rio Negrinho","Rio Negrinho"
"city_br_4308","base.br","base.state_br_ms","Rio Negro","Rio Negro"
"city_br_4309","base.br","base.state_br_pr","Rio Negro","Rio Negro"
"city_br_4310","base.br","base.state_br_mg","Rio Novo","Rio Novo"
"city_br_4311","base.br","base.state_br_es","Rio Novo do Sul","Rio Novo do Sul"
"city_br_4312","base.br","base.state_br_mg","Rio Paranaíba","Rio Paranaíba"
"city_br_4313","base.br","base.state_br_rs","Rio Pardo","Rio Pardo"
"city_br_4314","base.br","base.state_br_mg","Rio Pardo de Minas","Rio Pardo de Minas"
"city_br_4315","base.br","base.state_br_mg","Rio Piracicaba","Rio Piracicaba"
"city_br_4316","base.br","base.state_br_mg","Rio Pomba","Rio Pomba"
"city_br_4317","base.br","base.state_br_mg","Rio Preto","Rio Preto"
"city_br_4318","base.br","base.state_br_am","Rio Preto da Eva","Rio Preto da Eva"
"city_br_4319","base.br","base.state_br_go","Rio Quente","Rio Quente"
"city_br_4320","base.br","base.state_br_ba","Rio Real","Rio Real"
"city_br_4321","base.br","base.state_br_sc","Rio Rufino","Rio Rufino"
"city_br_4322","base.br","base.state_br_to","Rio Sono","Rio Sono"
"city_br_4323","base.br","base.state_br_pb","Rio Tinto","Rio Tinto"
"city_br_4324","base.br","base.state_br_ms","Rio Verde de Mato Grosso","Rio Verde de Mato Grosso"
"city_br_4325","base.br","base.state_br_mg","Rio Vermelho","Rio Vermelho"
"city_br_4326","base.br","base.state_br_sp","Riolândia","Riolândia"
"city_br_4327","base.br","base.state_br_rs","Riozinho","Riozinho"
"city_br_4328","base.br","base.state_br_sc","Riqueza","Riqueza"
"city_br_4329","base.br","base.state_br_mg","Ritápolis","Ritápolis"
"city_br_4330","base.br","base.state_br_sp","Riversul","Riversul"
"city_br_4331","base.br","base.state_br_rs","Roca Sales","Roca Sales"
"city_br_4332","base.br","base.state_br_ms","Rochedo","Rochedo"
"city_br_4333","base.br","base.state_br_mg","Rochedo de Minas","Rochedo de Minas"
"city_br_4334","base.br","base.state_br_sc","Rodeio","Rodeio"
"city_br_4335","base.br","base.state_br_rs","Rodeio Bonito","Rodeio Bonito"
"city_br_4336","base.br","base.state_br_mg","Rodeiro","Rodeiro"
"city_br_4337","base.br","base.state_br_ba","Rodelas","Rodelas"
"city_br_4338","base.br","base.state_br_rn","Rodolfo Fernandes","Rodolfo Fernandes"
"city_br_4339","base.br","base.state_br_ac","Rodrigues Alves","Rodrigues Alves"
"city_br_4340","base.br","base.state_br_rs","Rolador","Rolador"
"city_br_4341","base.br","base.state_br_pr","Rolândia","Rolândia"
"city_br_4342","base.br","base.state_br_rs","Rolante","Rolante"
"city_br_4343","base.br","base.state_br_ro","Rolim de Moura","Rolim de Moura"
"city_br_4344","base.br","base.state_br_mg","Romaria","Romaria"
"city_br_4345","base.br","base.state_br_sc","Romelândia","Romelândia"
"city_br_4346","base.br","base.state_br_pr","Roncador","Roncador"
"city_br_4347","base.br","base.state_br_rs","Ronda Alta","Ronda Alta"
"city_br_4348","base.br","base.state_br_rs","Rondinha","Rondinha"
"city_br_4349","base.br","base.state_br_mt","Rondolândia","Rondolândia"
"city_br_4350","base.br","base.state_br_pr","Rondon","Rondon"
"city_br_4351","base.br","base.state_br_pa","Rondon do Pará","Rondon do Pará"
"city_br_4352","base.br","base.state_br_rs","Roque Gonzales","Roque Gonzales"
"city_br_4353","base.br","base.state_br_rr","Rorainópolis","Rorainópolis"
"city_br_4354","base.br","base.state_br_sp","Rosana","Rosana"
"city_br_4355","base.br","base.state_br_ma","Rosário","Rosário"
"city_br_4356","base.br","base.state_br_mg","Rosário da Limeira","Rosário da Limeira"
"city_br_4357","base.br","base.state_br_se","Rosário do Catete","Rosário do Catete"
"city_br_4358","base.br","base.state_br_pr","Rosário do Ivaí","Rosário do Ivaí"
"city_br_4359","base.br","base.state_br_rs","Rosário do Sul","Rosário do Sul"
"city_br_4360","base.br","base.state_br_mt","Rosário Oeste","Rosário Oeste"
"city_br_4361","base.br","base.state_br_sp","Roseira","Roseira"
"city_br_4362","base.br","base.state_br_al","Roteiro","Roteiro"
"city_br_4363","base.br","base.state_br_mg","Rubelita","Rubelita"
"city_br_4364","base.br","base.state_br_sp","Rubiácea","Rubiácea"
"city_br_4365","base.br","base.state_br_go","Rubiataba","Rubiataba"
"city_br_4366","base.br","base.state_br_mg","Rubim","Rubim"
"city_br_4367","base.br","base.state_br_sp","Rubinéia","Rubinéia"
"city_br_4368","base.br","base.state_br_pa","Rurópolis","Rurópolis"
"city_br_4369","base.br","base.state_br_ce","Russas","Russas"
"city_br_4370","base.br","base.state_br_ba","Ruy Barbosa","Ruy Barbosa"
"city_br_4371","base.br","base.state_br_rn","Ruy Barbosa","Ruy Barbosa"
"city_br_4372","base.br","base.state_br_pr","Sabáudia","Sabáudia"
"city_br_4373","base.br","base.state_br_sp","Sabino","Sabino"
"city_br_4374","base.br","base.state_br_mg","Sabinópolis","Sabinópolis"
"city_br_4375","base.br","base.state_br_ce","Saboeiro","Saboeiro"
"city_br_4376","base.br","base.state_br_mg","Sacramento","Sacramento"
"city_br_4377","base.br","base.state_br_rs","Sagrada Família","Sagrada Família"
"city_br_4378","base.br","base.state_br_sp","Sagres","Sagres"
"city_br_4379","base.br","base.state_br_pe","Sairé","Sairé"
"city_br_4380","base.br","base.state_br_rs","Saldanha Marinho","Saldanha Marinho"
"city_br_4381","base.br","base.state_br_sp","Sales","Sales"
"city_br_4382","base.br","base.state_br_sp","Sales Oliveira","Sales Oliveira"
"city_br_4383","base.br","base.state_br_sp","Salesópolis","Salesópolis"
