"id","l10n_mx_edi_hazardous_material"
"product_unspsc.unspsc_code_10414808","0,1"
"product_unspsc.unspsc_code_10414809","0,1"
"product_unspsc.unspsc_code_10414810","0,1"
"product_unspsc.unspsc_code_10414811","0,1"
"product_unspsc.unspsc_code_10414812","0,1"
"product_unspsc.unspsc_code_10414813","0,1"
"product_unspsc.unspsc_code_10414814","0,1"
"product_unspsc.unspsc_code_10414815","0,1"
"product_unspsc.unspsc_code_10414816","0,1"
"product_unspsc.unspsc_code_10414817","0,1"
"product_unspsc.unspsc_code_10414818","0,1"
"product_unspsc.unspsc_code_10414819","0,1"
"product_unspsc.unspsc_code_10414820","0,1"
"product_unspsc.unspsc_code_10414821","0,1"
"product_unspsc.unspsc_code_10414822","0,1"
"product_unspsc.unspsc_code_10414823","0,1"
"product_unspsc.unspsc_code_10414824","0,1"
"product_unspsc.unspsc_code_10414825","0,1"
"product_unspsc.unspsc_code_10414826","0,1"
"product_unspsc.unspsc_code_10414827","0,1"
"product_unspsc.unspsc_code_10414828","0,1"
"product_unspsc.unspsc_code_10414829","0,1"
"product_unspsc.unspsc_code_10414900","0,1"
"product_unspsc.unspsc_code_10414901","0,1"
"product_unspsc.unspsc_code_10414902","0,1"
"product_unspsc.unspsc_code_10414903","0,1"
"product_unspsc.unspsc_code_10414904","0,1"
"product_unspsc.unspsc_code_10414905","0,1"
"product_unspsc.unspsc_code_10414906","0,1"
"product_unspsc.unspsc_code_10414907","0,1"
"product_unspsc.unspsc_code_10414908","0,1"
"product_unspsc.unspsc_code_10414909","0,1"
"product_unspsc.unspsc_code_10414910","0,1"
"product_unspsc.unspsc_code_10414911","0,1"
"product_unspsc.unspsc_code_10414912","0,1"
"product_unspsc.unspsc_code_10414913","0,1"
"product_unspsc.unspsc_code_10414914","0,1"
"product_unspsc.unspsc_code_10414915","0,1"
"product_unspsc.unspsc_code_10414916","0,1"
"product_unspsc.unspsc_code_10414917","0,1"
"product_unspsc.unspsc_code_10414918","0,1"
"product_unspsc.unspsc_code_10414919","0,1"
"product_unspsc.unspsc_code_10415800","0,1"
"product_unspsc.unspsc_code_10415801","0,1"
"product_unspsc.unspsc_code_10415802","0,1"
"product_unspsc.unspsc_code_10415803","0,1"
"product_unspsc.unspsc_code_10415804","0,1"
"product_unspsc.unspsc_code_10415805","0,1"
"product_unspsc.unspsc_code_10415806","0,1"
"product_unspsc.unspsc_code_10415807","0,1"
"product_unspsc.unspsc_code_10415808","0,1"
"product_unspsc.unspsc_code_10416100","0,1"
"product_unspsc.unspsc_code_10416101","0,1"
"product_unspsc.unspsc_code_10416102","0,1"
"product_unspsc.unspsc_code_10416103","0,1"
"product_unspsc.unspsc_code_10416104","0,1"
"product_unspsc.unspsc_code_10416105","0,1"
"product_unspsc.unspsc_code_10416400","0,1"
"product_unspsc.unspsc_code_10416401","0,1"
"product_unspsc.unspsc_code_10416402","0,1"
"product_unspsc.unspsc_code_10416403","0,1"
"product_unspsc.unspsc_code_10416404","0,1"
"product_unspsc.unspsc_code_10416405","0,1"
"product_unspsc.unspsc_code_10416406","0,1"
"product_unspsc.unspsc_code_10416407","0,1"
"product_unspsc.unspsc_code_10416408","0,1"
"product_unspsc.unspsc_code_10416409","0,1"
"product_unspsc.unspsc_code_10416410","0,1"
"product_unspsc.unspsc_code_10416411","0,1"
"product_unspsc.unspsc_code_10416412","0,1"
"product_unspsc.unspsc_code_10416413","0,1"
"product_unspsc.unspsc_code_10417700","0,1"
"product_unspsc.unspsc_code_10417701","0,1"
"product_unspsc.unspsc_code_10417702","0,1"
"product_unspsc.unspsc_code_10417703","0,1"
"product_unspsc.unspsc_code_10417704","0,1"
"product_unspsc.unspsc_code_10417705","0,1"
"product_unspsc.unspsc_code_10417706","0,1"
"product_unspsc.unspsc_code_10417707","0,1"
"product_unspsc.unspsc_code_10417708","0,1"
"product_unspsc.unspsc_code_10417900","0,1"
"product_unspsc.unspsc_code_10417901","0,1"
"product_unspsc.unspsc_code_10417902","0,1"
"product_unspsc.unspsc_code_10417903","0,1"
"product_unspsc.unspsc_code_10417904","0,1"
"product_unspsc.unspsc_code_10417905","0,1"
"product_unspsc.unspsc_code_10417906","0,1"
"product_unspsc.unspsc_code_10417907","0,1"
"product_unspsc.unspsc_code_10417908","0,1"
"product_unspsc.unspsc_code_10417909","0,1"
"product_unspsc.unspsc_code_10417910","0,1"
"product_unspsc.unspsc_code_10417911","0,1"
"product_unspsc.unspsc_code_10417912","0,1"
"product_unspsc.unspsc_code_10417913","0,1"
"product_unspsc.unspsc_code_10417914","0,1"
"product_unspsc.unspsc_code_10417915","0,1"
"product_unspsc.unspsc_code_10417916","0,1"
"product_unspsc.unspsc_code_10417917","0,1"
"product_unspsc.unspsc_code_10417918","0,1"
"product_unspsc.unspsc_code_10417919","0,1"
"product_unspsc.unspsc_code_10417920","0,1"
"product_unspsc.unspsc_code_10417921","0,1"
"product_unspsc.unspsc_code_10417922","0,1"
"product_unspsc.unspsc_code_10417923","0,1"
"product_unspsc.unspsc_code_10417924","0,1"
"product_unspsc.unspsc_code_10417925","0,1"
"product_unspsc.unspsc_code_10417926","0,1"
"product_unspsc.unspsc_code_10417927","0,1"
"product_unspsc.unspsc_code_10417928","0,1"
"product_unspsc.unspsc_code_10417929","0,1"
"product_unspsc.unspsc_code_10417930","0,1"
"product_unspsc.unspsc_code_10417931","0,1"
"product_unspsc.unspsc_code_10417932","0,1"
"product_unspsc.unspsc_code_10417933","0,1"
"product_unspsc.unspsc_code_10417934","0,1"
"product_unspsc.unspsc_code_10417935","0,1"
"product_unspsc.unspsc_code_10417936","0,1"
"product_unspsc.unspsc_code_10417937","0,1"
"product_unspsc.unspsc_code_10417938","0,1"
"product_unspsc.unspsc_code_10417939","0,1"
"product_unspsc.unspsc_code_10417940","0,1"
"product_unspsc.unspsc_code_10417941","0,1"
"product_unspsc.unspsc_code_10417942","0,1"
"product_unspsc.unspsc_code_10417943","0,1"
"product_unspsc.unspsc_code_10417944","0,1"
"product_unspsc.unspsc_code_10417945","0,1"
"product_unspsc.unspsc_code_10417946","0,1"
"product_unspsc.unspsc_code_10417947","0,1"
"product_unspsc.unspsc_code_10417948","0,1"
"product_unspsc.unspsc_code_10417949","0,1"
"product_unspsc.unspsc_code_10417950","0,1"
"product_unspsc.unspsc_code_10417951","0,1"
"product_unspsc.unspsc_code_10417952","0,1"
"product_unspsc.unspsc_code_10417953","0,1"
"product_unspsc.unspsc_code_10417954","0,1"
"product_unspsc.unspsc_code_10417955","0,1"
"product_unspsc.unspsc_code_10417956","0,1"
"product_unspsc.unspsc_code_10417957","0,1"
"product_unspsc.unspsc_code_10417958","0,1"
"product_unspsc.unspsc_code_10417959","0,1"
"product_unspsc.unspsc_code_10417960","0,1"
"product_unspsc.unspsc_code_10417961","0,1"
"product_unspsc.unspsc_code_10417962","0,1"
"product_unspsc.unspsc_code_10417963","0,1"
"product_unspsc.unspsc_code_10417964","0,1"
"product_unspsc.unspsc_code_10417965","0,1"
"product_unspsc.unspsc_code_10417966","0,1"
"product_unspsc.unspsc_code_10417967","0,1"
"product_unspsc.unspsc_code_10417968","0,1"
"product_unspsc.unspsc_code_10417969","0,1"
"product_unspsc.unspsc_code_10417970","0,1"
"product_unspsc.unspsc_code_10417971","0,1"
"product_unspsc.unspsc_code_10417972","0,1"
"product_unspsc.unspsc_code_10423100","0,1"
"product_unspsc.unspsc_code_10423101","0,1"
"product_unspsc.unspsc_code_10423102","0,1"
"product_unspsc.unspsc_code_10423103","0,1"
"product_unspsc.unspsc_code_10424300","0,1"
"product_unspsc.unspsc_code_10424301","0,1"
"product_unspsc.unspsc_code_10424302","0,1"
"product_unspsc.unspsc_code_10424303","0,1"
"product_unspsc.unspsc_code_10424500","0,1"
"product_unspsc.unspsc_code_10424501","0,1"
"product_unspsc.unspsc_code_10424502","0,1"
"product_unspsc.unspsc_code_10425300","0,1"
"product_unspsc.unspsc_code_10425301","0,1"
"product_unspsc.unspsc_code_10425302","0,1"
"product_unspsc.unspsc_code_10425303","0,1"
"product_unspsc.unspsc_code_10425700","0,1"
"product_unspsc.unspsc_code_10425701","0,1"
"product_unspsc.unspsc_code_10502300","0,1"
"product_unspsc.unspsc_code_10502301","0,1"
"product_unspsc.unspsc_code_10502302","0,1"
"product_unspsc.unspsc_code_10502303","0,1"
"product_unspsc.unspsc_code_10502304","0,1"
"product_unspsc.unspsc_code_10502305","0,1"
"product_unspsc.unspsc_code_11171700","0,1"
"product_unspsc.unspsc_code_11171701","0,1"
"product_unspsc.unspsc_code_11171702","0,1"
"product_unspsc.unspsc_code_11171800","0,1"
"product_unspsc.unspsc_code_11171801","0,1"
"product_unspsc.unspsc_code_11171900","0,1"
"product_unspsc.unspsc_code_11171901","0,1"
"product_unspsc.unspsc_code_11172100","0,1"
"product_unspsc.unspsc_code_11172101","0,1"
"product_unspsc.unspsc_code_11172300","0,1"
"product_unspsc.unspsc_code_11172301","0,1"
"product_unspsc.unspsc_code_11172302","0,1"
"product_unspsc.unspsc_code_11172303","0,1"
"product_unspsc.unspsc_code_11172304","0,1"
"product_unspsc.unspsc_code_11191700","0,1"
"product_unspsc.unspsc_code_11191701","0,1"
"product_unspsc.unspsc_code_11191702","0,1"
"product_unspsc.unspsc_code_12142109","1"
"product_unspsc.unspsc_code_12142110","0,1"
"product_unspsc.unspsc_code_12162400","0,1"
"product_unspsc.unspsc_code_12162401","0,1"
"product_unspsc.unspsc_code_12162402","0,1"
"product_unspsc.unspsc_code_12162500","0,1"
"product_unspsc.unspsc_code_12162501","0,1"
"product_unspsc.unspsc_code_12162502","0,1"
"product_unspsc.unspsc_code_12162600","0,1"
"product_unspsc.unspsc_code_12162601","0,1"
"product_unspsc.unspsc_code_12162602","0,1"
"product_unspsc.unspsc_code_12163000","0,1"
"product_unspsc.unspsc_code_12163001","0,1"
"product_unspsc.unspsc_code_12163200","0,1"
"product_unspsc.unspsc_code_12163201","0,1"
"product_unspsc.unspsc_code_12163700","0,1"
"product_unspsc.unspsc_code_12163701","0,1"
"product_unspsc.unspsc_code_12164506","0,1"
"product_unspsc.unspsc_code_12164507","0,1"
"product_unspsc.unspsc_code_12164700","0,1"
"product_unspsc.unspsc_code_12164701","0,1"
"product_unspsc.unspsc_code_12352125","0,1"
"product_unspsc.unspsc_code_13102021","0,1"
"product_unspsc.unspsc_code_15131600","0,1"
"product_unspsc.unspsc_code_15131601","0,1"
"product_unspsc.unspsc_code_20102200","0,1"
"product_unspsc.unspsc_code_20102201","0,1"
"product_unspsc.unspsc_code_20102203","0,1"
"product_unspsc.unspsc_code_20121210","0,1"
"product_unspsc.unspsc_code_20122201","0,1"
"product_unspsc.unspsc_code_20122202","0,1"
"product_unspsc.unspsc_code_20122210","0,1"
"product_unspsc.unspsc_code_20122211","0,1"
"product_unspsc.unspsc_code_20122212","0,1"
"product_unspsc.unspsc_code_20131103","0,1"
"product_unspsc.unspsc_code_20131104","0,1"
"product_unspsc.unspsc_code_20131105","0,1"
"product_unspsc.unspsc_code_20131300","0,1"
"product_unspsc.unspsc_code_20131301","0,1"
"product_unspsc.unspsc_code_20131302","0,1"
"product_unspsc.unspsc_code_20131303","0,1"
"product_unspsc.unspsc_code_20131304","0,1"
"product_unspsc.unspsc_code_20131305","0,1"
"product_unspsc.unspsc_code_20131306","0,1"
"product_unspsc.unspsc_code_20131307","0,1"
"product_unspsc.unspsc_code_20131308","0,1"
"product_unspsc.unspsc_code_20141100","0,1"
"product_unspsc.unspsc_code_20141101","0,1"
"product_unspsc.unspsc_code_20141900","0,1"
"product_unspsc.unspsc_code_20141901","0,1"
"product_unspsc.unspsc_code_20142000","0,1"
"product_unspsc.unspsc_code_20142001","0,1"
"product_unspsc.unspsc_code_20142100","0,1"
"product_unspsc.unspsc_code_20142101","0,1"
"product_unspsc.unspsc_code_20142300","0,1"
"product_unspsc.unspsc_code_20142301","0,1"
"product_unspsc.unspsc_code_23152002","0,1"
"product_unspsc.unspsc_code_23153802","0,1"
"product_unspsc.unspsc_code_23221100","0,1"
"product_unspsc.unspsc_code_23241702","0,1"
"product_unspsc.unspsc_code_25131500","0,1"
"product_unspsc.unspsc_code_25131501","0,1"
"product_unspsc.unspsc_code_25131502","0,1"
"product_unspsc.unspsc_code_25131503","0,1"
"product_unspsc.unspsc_code_25131504","0,1"
"product_unspsc.unspsc_code_25131505","0,1"
"product_unspsc.unspsc_code_25131506","0,1"
"product_unspsc.unspsc_code_25131507","0,1"
"product_unspsc.unspsc_code_25131508","0,1"
"product_unspsc.unspsc_code_25131509","0,1"
"product_unspsc.unspsc_code_25131700","0,1"
"product_unspsc.unspsc_code_25131701","0,1"
"product_unspsc.unspsc_code_25131702","0,1"
"product_unspsc.unspsc_code_25131703","0,1"
"product_unspsc.unspsc_code_25131704","0,1"
"product_unspsc.unspsc_code_25131705","0,1"
"product_unspsc.unspsc_code_25131706","0,1"
"product_unspsc.unspsc_code_25131707","0,1"
"product_unspsc.unspsc_code_25131708","0,1"
"product_unspsc.unspsc_code_25131709","0,1"
"product_unspsc.unspsc_code_25131800","0,1"
"product_unspsc.unspsc_code_25131801","0,1"
"product_unspsc.unspsc_code_25131802","0,1"
"product_unspsc.unspsc_code_25131900","0,1"
"product_unspsc.unspsc_code_25131902","0,1"
"product_unspsc.unspsc_code_25131903","0,1"
"product_unspsc.unspsc_code_25131904","0,1"
"product_unspsc.unspsc_code_25131905","0,1"
"product_unspsc.unspsc_code_25131906","0,1"
"product_unspsc.unspsc_code_25151500","0,1"
"product_unspsc.unspsc_code_25151501","0,1"
"product_unspsc.unspsc_code_25191603","0,1"
"product_unspsc.unspsc_code_25191604","0,1"
"product_unspsc.unspsc_code_25201904","0,1"
"product_unspsc.unspsc_code_26141800","0,1"
"product_unspsc.unspsc_code_26141801","0,1"
"product_unspsc.unspsc_code_26141802","0,1"
"product_unspsc.unspsc_code_26141803","0,1"
"product_unspsc.unspsc_code_26141804","0,1"
"product_unspsc.unspsc_code_26141805","0,1"
"product_unspsc.unspsc_code_26141806","0,1"
"product_unspsc.unspsc_code_26141807","0,1"
"product_unspsc.unspsc_code_26141808","0,1"
"product_unspsc.unspsc_code_26141809","0,1"
"product_unspsc.unspsc_code_26141900","0,1"
"product_unspsc.unspsc_code_26141901","0,1"
"product_unspsc.unspsc_code_26141902","0,1"
"product_unspsc.unspsc_code_26141904","0,1"
"product_unspsc.unspsc_code_26141905","0,1"
"product_unspsc.unspsc_code_26141906","0,1"
"product_unspsc.unspsc_code_26141907","0,1"
"product_unspsc.unspsc_code_26141908","0,1"
"product_unspsc.unspsc_code_26141909","0,1"
"product_unspsc.unspsc_code_26141910","0,1"
"product_unspsc.unspsc_code_26141911","0,1"
"product_unspsc.unspsc_code_26142000","0,1"
"product_unspsc.unspsc_code_26142001","0,1"
"product_unspsc.unspsc_code_26142002","0,1"
"product_unspsc.unspsc_code_26142003","0,1"
"product_unspsc.unspsc_code_26142004","0,1"
"product_unspsc.unspsc_code_26142005","0,1"
"product_unspsc.unspsc_code_26142006","0,1"
"product_unspsc.unspsc_code_26142007","0,1"
"product_unspsc.unspsc_code_26142100","0,1"
"product_unspsc.unspsc_code_26142101","0,1"
"product_unspsc.unspsc_code_26142106","0,1"
"product_unspsc.unspsc_code_26142108","0,1"
"product_unspsc.unspsc_code_26142117","0,1"
"product_unspsc.unspsc_code_26142200","0,1"
"product_unspsc.unspsc_code_26142201","0,1"
"product_unspsc.unspsc_code_26142202","0,1"
"product_unspsc.unspsc_code_30261800","0,1"
"product_unspsc.unspsc_code_30261801","0,1"
"product_unspsc.unspsc_code_30261802","0,1"
"product_unspsc.unspsc_code_30261900","0,1"
"product_unspsc.unspsc_code_30261901","0,1"
"product_unspsc.unspsc_code_30261902","0,1"
"product_unspsc.unspsc_code_30261903","0,1"
"product_unspsc.unspsc_code_30261904","0,1"
"product_unspsc.unspsc_code_30262000","0,1"
"product_unspsc.unspsc_code_30262001","0,1"
"product_unspsc.unspsc_code_30262002","0,1"
"product_unspsc.unspsc_code_30262100","0,1"
"product_unspsc.unspsc_code_30262101","0,1"
"product_unspsc.unspsc_code_30262102","0,1"
"product_unspsc.unspsc_code_30262103","0,1"
"product_unspsc.unspsc_code_30262104","0,1"
"product_unspsc.unspsc_code_30262300","0,1"
"product_unspsc.unspsc_code_30262301","0,1"
"product_unspsc.unspsc_code_30262302","0,1"
"product_unspsc.unspsc_code_30263300","0,1"
"product_unspsc.unspsc_code_30263301","0,1"
"product_unspsc.unspsc_code_30263302","0,1"
"product_unspsc.unspsc_code_30263303","0,1"
"product_unspsc.unspsc_code_30263400","0,1"
"product_unspsc.unspsc_code_30263401","0,1"
"product_unspsc.unspsc_code_30263402","0,1"
"product_unspsc.unspsc_code_30264100","0,1"
"product_unspsc.unspsc_code_30266101","0,1"
"product_unspsc.unspsc_code_30266102","0,1"
"product_unspsc.unspsc_code_30266103","0,1"
"product_unspsc.unspsc_code_30266600","0,1"
"product_unspsc.unspsc_code_30266601","0,1"
"product_unspsc.unspsc_code_30266602","0,1"
"product_unspsc.unspsc_code_31102105","0,1"
"product_unspsc.unspsc_code_31102106","0,1"
"product_unspsc.unspsc_code_31102107","0,1"
"product_unspsc.unspsc_code_31102108","0,1"
"product_unspsc.unspsc_code_31102109","0,1"
"product_unspsc.unspsc_code_31102110","0,1"
"product_unspsc.unspsc_code_31102111","0,1"
"product_unspsc.unspsc_code_31102112","0,1"
"product_unspsc.unspsc_code_31102113","0,1"
"product_unspsc.unspsc_code_31102114","0,1"
"product_unspsc.unspsc_code_31102115","0,1"
"product_unspsc.unspsc_code_31102501","0,1"
"product_unspsc.unspsc_code_31102701","0,1"
"product_unspsc.unspsc_code_31102800","0,1"
"product_unspsc.unspsc_code_31111700","0,1"
"product_unspsc.unspsc_code_31111701","0,1"
"product_unspsc.unspsc_code_31111702","0,1"
"product_unspsc.unspsc_code_31111703","0,1"
"product_unspsc.unspsc_code_31111704","0,1"
"product_unspsc.unspsc_code_31111705","0,1"
"product_unspsc.unspsc_code_31111706","0,1"
"product_unspsc.unspsc_code_31111707","0,1"
"product_unspsc.unspsc_code_31111708","0,1"
"product_unspsc.unspsc_code_31111709","0,1"
"product_unspsc.unspsc_code_31111710","0,1"
"product_unspsc.unspsc_code_31111711","0,1"
"product_unspsc.unspsc_code_31111712","0,1"
"product_unspsc.unspsc_code_31111713","0,1"
"product_unspsc.unspsc_code_31111714","0,1"
"product_unspsc.unspsc_code_31111715","0,1"
"product_unspsc.unspsc_code_31111716","0,1"
"product_unspsc.unspsc_code_31111717","0,1"
"product_unspsc.unspsc_code_31121400","0,1"
"product_unspsc.unspsc_code_31121401","0,1"
"product_unspsc.unspsc_code_31121402","0,1"
"product_unspsc.unspsc_code_31121403","0,1"
"product_unspsc.unspsc_code_31121404","0,1"
"product_unspsc.unspsc_code_31121405","0,1"
"product_unspsc.unspsc_code_31121406","0,1"
"product_unspsc.unspsc_code_31121407","0,1"
"product_unspsc.unspsc_code_31121408","0,1"
"product_unspsc.unspsc_code_31121409","0,1"
"product_unspsc.unspsc_code_31121410","0,1"
"product_unspsc.unspsc_code_31121411","0,1"
"product_unspsc.unspsc_code_31121412","0,1"
"product_unspsc.unspsc_code_31121413","0,1"
"product_unspsc.unspsc_code_31121414","0,1"
"product_unspsc.unspsc_code_31121415","0,1"
"product_unspsc.unspsc_code_31121416","0,1"
"product_unspsc.unspsc_code_31121417","0,1"
"product_unspsc.unspsc_code_31121418","0,1"
"product_unspsc.unspsc_code_31121419","0,1"
"product_unspsc.unspsc_code_31121500","0,1"
"product_unspsc.unspsc_code_31121501","0,1"
"product_unspsc.unspsc_code_31121502","0,1"
"product_unspsc.unspsc_code_31121503","0,1"
"product_unspsc.unspsc_code_31121504","0,1"
"product_unspsc.unspsc_code_31121505","0,1"
"product_unspsc.unspsc_code_31121506","0,1"
"product_unspsc.unspsc_code_31121507","0,1"
"product_unspsc.unspsc_code_31121508","0,1"
"product_unspsc.unspsc_code_31121509","0,1"
"product_unspsc.unspsc_code_31121510","0,1"
"product_unspsc.unspsc_code_31121511","0,1"
"product_unspsc.unspsc_code_31121512","0,1"
"product_unspsc.unspsc_code_31121513","0,1"
"product_unspsc.unspsc_code_31121514","0,1"
"product_unspsc.unspsc_code_31121515","0,1"
"product_unspsc.unspsc_code_31121516","0,1"
"product_unspsc.unspsc_code_31121517","0,1"
"product_unspsc.unspsc_code_31121518","0,1"
"product_unspsc.unspsc_code_31121519","0,1"
"product_unspsc.unspsc_code_31121520","0,1"
"product_unspsc.unspsc_code_31121521","0,1"
"product_unspsc.unspsc_code_31121600","0,1"
"product_unspsc.unspsc_code_31121601","0,1"
"product_unspsc.unspsc_code_31121602","0,1"
"product_unspsc.unspsc_code_31121603","0,1"
"product_unspsc.unspsc_code_31121604","0,1"
"product_unspsc.unspsc_code_31121605","0,1"
"product_unspsc.unspsc_code_31121606","0,1"
"product_unspsc.unspsc_code_31121607","0,1"
"product_unspsc.unspsc_code_31121608","0,1"
"product_unspsc.unspsc_code_31121609","0,1"
"product_unspsc.unspsc_code_31121610","0,1"
"product_unspsc.unspsc_code_31121611","0,1"
"product_unspsc.unspsc_code_31121612","0,1"
"product_unspsc.unspsc_code_31121613","0,1"
"product_unspsc.unspsc_code_31121614","0,1"
"product_unspsc.unspsc_code_31121615","0,1"
"product_unspsc.unspsc_code_31121616","0,1"
"product_unspsc.unspsc_code_31121617","0,1"
"product_unspsc.unspsc_code_31121618","0,1"
"product_unspsc.unspsc_code_31121800","0,1"
"product_unspsc.unspsc_code_31121801","0,1"
"product_unspsc.unspsc_code_31121802","0,1"
"product_unspsc.unspsc_code_31121803","0,1"
"product_unspsc.unspsc_code_31121804","0,1"
"product_unspsc.unspsc_code_31121805","0,1"
"product_unspsc.unspsc_code_31121806","0,1"
"product_unspsc.unspsc_code_31121807","0,1"
"product_unspsc.unspsc_code_31121808","0,1"
"product_unspsc.unspsc_code_31121809","0,1"
"product_unspsc.unspsc_code_31121810","0,1"
"product_unspsc.unspsc_code_31121811","0,1"
"product_unspsc.unspsc_code_31121812","0,1"
"product_unspsc.unspsc_code_31121813","0,1"
"product_unspsc.unspsc_code_31121814","0,1"
"product_unspsc.unspsc_code_31121815","0,1"
"product_unspsc.unspsc_code_31121816","0,1"
"product_unspsc.unspsc_code_31121817","0,1"
"product_unspsc.unspsc_code_31121818","0,1"
"product_unspsc.unspsc_code_31121819","0,1"
"product_unspsc.unspsc_code_31121900","0,1"
"product_unspsc.unspsc_code_31121901","0,1"
"product_unspsc.unspsc_code_31121902","0,1"
"product_unspsc.unspsc_code_31121903","0,1"
"product_unspsc.unspsc_code_31121904","0,1"
"product_unspsc.unspsc_code_31121905","0,1"
"product_unspsc.unspsc_code_31121906","0,1"
"product_unspsc.unspsc_code_31121907","0,1"
"product_unspsc.unspsc_code_31121908","0,1"
"product_unspsc.unspsc_code_31121909","0,1"
"product_unspsc.unspsc_code_31121910","0,1"
"product_unspsc.unspsc_code_31121911","0,1"
"product_unspsc.unspsc_code_31121912","0,1"
"product_unspsc.unspsc_code_31121913","0,1"
"product_unspsc.unspsc_code_31121914","0,1"
"product_unspsc.unspsc_code_31121915","0,1"
"product_unspsc.unspsc_code_31121916","0,1"
"product_unspsc.unspsc_code_31121917","0,1"
"product_unspsc.unspsc_code_31121918","0,1"
"product_unspsc.unspsc_code_31121919","0,1"
"product_unspsc.unspsc_code_31122000","0,1"
"product_unspsc.unspsc_code_31122001","0,1"
"product_unspsc.unspsc_code_31122002","0,1"
"product_unspsc.unspsc_code_31122100","0,1"
"product_unspsc.unspsc_code_31122101","0,1"
"product_unspsc.unspsc_code_31122102","0,1"
"product_unspsc.unspsc_code_31122200","0,1"
"product_unspsc.unspsc_code_31122201","0,1"
"product_unspsc.unspsc_code_31122202","0,1"
"product_unspsc.unspsc_code_31132800","0,1"
"product_unspsc.unspsc_code_31132801","0,1"
"product_unspsc.unspsc_code_31132802","0,1"
"product_unspsc.unspsc_code_31132803","0,1"
"product_unspsc.unspsc_code_31132804","0,1"
"product_unspsc.unspsc_code_31132805","0,1"
"product_unspsc.unspsc_code_31132806","0,1"
"product_unspsc.unspsc_code_31132807","0,1"
"product_unspsc.unspsc_code_31132808","0,1"
"product_unspsc.unspsc_code_31132809","0,1"
"product_unspsc.unspsc_code_31132810","0,1"
"product_unspsc.unspsc_code_31132811","0,1"
"product_unspsc.unspsc_code_31132812","0,1"
"product_unspsc.unspsc_code_31133000","0,1"
"product_unspsc.unspsc_code_31133001","0,1"
"product_unspsc.unspsc_code_31133002","0,1"
"product_unspsc.unspsc_code_31133003","0,1"
"product_unspsc.unspsc_code_31133004","0,1"
"product_unspsc.unspsc_code_31133005","0,1"
"product_unspsc.unspsc_code_31133006","0,1"
"product_unspsc.unspsc_code_31133007","0,1"
"product_unspsc.unspsc_code_31133008","0,1"
"product_unspsc.unspsc_code_31133009","0,1"
"product_unspsc.unspsc_code_31133010","0,1"
"product_unspsc.unspsc_code_31133011","0,1"
"product_unspsc.unspsc_code_31133012","0,1"
"product_unspsc.unspsc_code_31143000","0,1"
"product_unspsc.unspsc_code_31143001","0,1"
"product_unspsc.unspsc_code_31143002","0,1"
"product_unspsc.unspsc_code_31281900","0,1"
"product_unspsc.unspsc_code_31281901","0,1"
"product_unspsc.unspsc_code_31281902","0,1"
"product_unspsc.unspsc_code_31281903","0,1"
"product_unspsc.unspsc_code_31281904","0,1"
"product_unspsc.unspsc_code_31281905","0,1"
"product_unspsc.unspsc_code_31281906","0,1"
"product_unspsc.unspsc_code_31281907","0,1"
"product_unspsc.unspsc_code_31281908","0,1"
"product_unspsc.unspsc_code_31281909","0,1"
"product_unspsc.unspsc_code_31281910","0,1"
"product_unspsc.unspsc_code_31281911","0,1"
"product_unspsc.unspsc_code_31281912","0,1"
"product_unspsc.unspsc_code_31281913","0,1"
"product_unspsc.unspsc_code_31281914","0,1"
"product_unspsc.unspsc_code_31281915","0,1"
"product_unspsc.unspsc_code_31281916","0,1"
"product_unspsc.unspsc_code_31281917","0,1"
"product_unspsc.unspsc_code_31281918","0,1"
"product_unspsc.unspsc_code_31281919","0,1"
"product_unspsc.unspsc_code_31282400","0,1"
"product_unspsc.unspsc_code_31282401","0,1"
"product_unspsc.unspsc_code_31282402","0,1"
"product_unspsc.unspsc_code_31282403","0,1"
"product_unspsc.unspsc_code_31282404","0,1"
"product_unspsc.unspsc_code_31282405","0,1"
"product_unspsc.unspsc_code_31282406","0,1"
"product_unspsc.unspsc_code_31282407","0,1"
"product_unspsc.unspsc_code_31282408","0,1"
"product_unspsc.unspsc_code_31282409","0,1"
"product_unspsc.unspsc_code_31282410","0,1"
"product_unspsc.unspsc_code_31282411","0,1"
"product_unspsc.unspsc_code_31282412","0,1"
"product_unspsc.unspsc_code_31282413","0,1"
"product_unspsc.unspsc_code_31282414","0,1"
"product_unspsc.unspsc_code_31282415","0,1"
"product_unspsc.unspsc_code_31282416","0,1"
"product_unspsc.unspsc_code_31282417","0,1"
"product_unspsc.unspsc_code_31282418","0,1"
"product_unspsc.unspsc_code_31282419","0,1"
"product_unspsc.unspsc_code_31291100","0,1"
"product_unspsc.unspsc_code_31291101","0,1"
"product_unspsc.unspsc_code_31291102","0,1"
"product_unspsc.unspsc_code_31291103","0,1"
"product_unspsc.unspsc_code_31291104","0,1"
"product_unspsc.unspsc_code_31291105","0,1"
"product_unspsc.unspsc_code_31291106","0,1"
"product_unspsc.unspsc_code_31291107","0,1"
"product_unspsc.unspsc_code_31291108","0,1"
"product_unspsc.unspsc_code_31291109","0,1"
"product_unspsc.unspsc_code_31291110","0,1"
"product_unspsc.unspsc_code_31291111","0,1"
"product_unspsc.unspsc_code_31291112","0,1"
"product_unspsc.unspsc_code_31291113","0,1"
