code|name|applies_to|active
10201962|{"en_US":"Live whisper rose bush"}|product|True
10202000|{"en_US":"Live multi-colored pink rose bushes"}|product|False
10202001|{"en_US":"Live attracta rose bush"}|product|True
10202002|{"en_US":"Live boheme rose bush"}|product|True
10202003|{"en_US":"Live carousel rose bush"}|product|True
10202004|{"en_US":"Live cezanne rose bush"}|product|True
10202005|{"en_US":"Live crazy one rose bush"}|product|True
10202006|{"en_US":"Live dance valley rose bush"}|product|True
10202007|{"en_US":"Live duett rose bush"}|product|True
10202008|{"en_US":"Live esperance rose bush"}|product|True
10202009|{"en_US":"Live fiesta rose bush"}|product|True
10202010|{"en_US":"Live halloween rose bush"}|product|True
10202011|{"en_US":"Live highlander rose bush"}|product|True
10202012|{"en_US":"Live hot ambiance rose bush"}|product|True
10202013|{"en_US":"Live la belle rose bush"}|product|True
10202014|{"en_US":"Live laguna rose bush"}|product|True
10202015|{"en_US":"Live latin ambiance rose bush"}|product|True
10202016|{"en_US":"Live latin breeze rose bush"}|product|True
10202017|{"en_US":"Live long arifa rose bush"}|product|True
10202018|{"en_US":"Live murano rose bush"}|product|True
10202019|{"en_US":"Live n-joy rose bush"}|product|True
10202020|{"en_US":"Live panama rose bush"}|product|True
10202021|{"en_US":"Live peppermint rose bush"}|product|True
10202022|{"en_US":"Live pijama party rose bush"}|product|True
10202023|{"en_US":"Live portofino rose bush"}|product|True
10202024|{"en_US":"Live priceless rose bush"}|product|True
10202025|{"en_US":"Live queen amazon rose bush"}|product|True
10202026|{"en_US":"Live ranuncula rose bush"}|product|True
10202027|{"en_US":"Live rossini rose bush"}|product|True
10202028|{"en_US":"Live sabina or sabrina rose bush"}|product|True
10202029|{"en_US":"Live scandal rose bush"}|product|True
10202030|{"en_US":"Live silvery pink rose bush"}|product|True
10202031|{"en_US":"Live something else rose bush"}|product|True
10202032|{"en_US":"Live soutine rose bush"}|product|True
10202033|{"en_US":"Live sovereign rose bush"}|product|True
10202034|{"en_US":"Live super disco rose bush"}|product|True
10202035|{"en_US":"Live ts 1968 rose bush"}|product|True
10202036|{"en_US":"Live variance rose bush"}|product|True
10202037|{"en_US":"Live verdi rose bush"}|product|True
10202100|{"en_US":"Live orange rose bushes"}|product|False
10202101|{"en_US":"Live alhambra rose bush"}|product|True
10202102|{"en_US":"Live aloha rose bush"}|product|True
10202103|{"en_US":"Live amber rose bush"}|product|True
10202104|{"en_US":"Live apache rose bush"}|product|True
10202105|{"en_US":"Live arabia rose bush"}|product|True
10202106|{"en_US":"Live bengala rose bush"}|product|True
10202107|{"en_US":"Live bibi rose bush"}|product|True
10202108|{"en_US":"Live caramba rose bush"}|product|True
10202109|{"en_US":"Live caramella rose bush"}|product|True
10202110|{"en_US":"Live carla rose bush"}|product|True
10202111|{"en_US":"Live cartagena rose bush"}|product|True
10202112|{"en_US":"Live chanson rose bush"}|product|True
10202113|{"en_US":"Live charmer rose bush"}|product|True
10202114|{"en_US":"Live cherry brandy rose bush"}|product|True
10202115|{"en_US":"Live chilis rose bush"}|product|True
10202116|{"en_US":"Live cinnamon rose bush"}|product|True
10202117|{"en_US":"Live colandro rose bush"}|product|True
10202118|{"en_US":"Live coral sea rose bush"}|product|True
10202119|{"en_US":"Live corvette or red corvette rose bush"}|product|True
10202120|{"en_US":"Live dark milva rose bush"}|product|True
10202121|{"en_US":"Live donna rose bush"}|product|True
10202122|{"en_US":"Live dreamer rose bush"}|product|True
10202123|{"en_US":"Live el dorado rose bush"}|product|True
10202124|{"en_US":"Live el toro rose bush"}|product|True
10202125|{"en_US":"Live elena rose bush"}|product|True
10202126|{"en_US":"Live ensueno rose bush"}|product|True
10202127|{"en_US":"Live euforia rose bush"}|product|True
10202128|{"en_US":"Live exotica rose bush"}|product|True
10202129|{"en_US":"Live fancy amazon rose bush"}|product|True
10202130|{"en_US":"Live fiction rose bush"}|product|True
10202131|{"en_US":"Live finess rose bush"}|product|True
10202132|{"en_US":"Live flamenco rose bush"}|product|True
10202133|{"en_US":"Live free spirit rose bush"}|product|True
10202134|{"en_US":"Live gelato rose bush"}|product|True
10202135|{"en_US":"Live gypsy curiosa rose bush"}|product|True
10202136|{"en_US":"Live high and magic rose bush"}|product|True
10202137|{"en_US":"Live high and orange magic rose bush"}|product|True
10202138|{"en_US":"Live iguana or alegra rose bush"}|product|True
10202139|{"en_US":"Live impulse rose bush"}|product|True
10202140|{"en_US":"Live indian femma rose bush"}|product|True
10202141|{"en_US":"Live indian sunset rose bush"}|product|True
10202142|{"en_US":"Live karusso rose bush"}|product|True
10202143|{"en_US":"Live kerio rose bush"}|product|True
10202144|{"en_US":"Live kiki rose bush"}|product|True
10202145|{"en_US":"Live latin circus rose bush"}|product|True
10202146|{"en_US":"Live leonisa rose bush"}|product|True
10202147|{"en_US":"Live lipstick rose bush"}|product|True
10202148|{"en_US":"Live lobita rose bush"}|product|True
10202149|{"en_US":"Live luca rose bush"}|product|True
10202150|{"en_US":"Live manitou rose bush"}|product|True
10202151|{"en_US":"Live mariana rose bush"}|product|True
10202152|{"en_US":"Live marjan or pk sensation rose bush"}|product|True
10202153|{"en_US":"Live milonga rose bush"}|product|True
10202154|{"en_US":"Live milva rose bush"}|product|True
10202155|{"en_US":"Live miracle rose bush"}|product|True
10202156|{"en_US":"Live mirage rose bush"}|product|True
10202157|{"en_US":"Live monte carlo rose bush"}|product|True
10202158|{"en_US":"Live movie star rose bush"}|product|True
10202159|{"en_US":"Live nikita rose bush"}|product|True
10202160|{"en_US":"Live orange flame rose bush"}|product|True
10202161|{"en_US":"Live orange france rose bush"}|product|True
10202162|{"en_US":"Live orange intuition rose bush"}|product|True
10202163|{"en_US":"Live orange unique rose bush"}|product|True
10202164|{"en_US":"Live orangine or orangina rose bush"}|product|True
10202165|{"en_US":"Live papaya rose bush"}|product|True
10202166|{"en_US":"Live pareo rose bush"}|product|True
10202167|{"en_US":"Live peach sherbet rose bush"}|product|True
10202168|{"en_US":"Live queensday rose bush"}|product|True
10202169|{"en_US":"Live rosselle rose bush"}|product|True
10202170|{"en_US":"Live royal circus rose bush"}|product|True
10202171|{"en_US":"Live sari rose bush"}|product|True
10202172|{"en_US":"Live sensual rose bush"}|product|True
10202173|{"en_US":"Live soap rose bush"}|product|True
10202174|{"en_US":"Live sombrero rose bush"}|product|True
10202175|{"en_US":"Live spicy rose bush"}|product|True
10202176|{"en_US":"Live star 2000 rose bush"}|product|True
10202177|{"en_US":"Live summer versilia rose bush"}|product|True
10202178|{"en_US":"Live trixx rose bush"}|product|True
10202179|{"en_US":"Live tropical amazon rose bush"}|product|True
10202180|{"en_US":"Live utopia rose bush"}|product|True
10202181|{"en_US":"Live valentine rose bush"}|product|True
10202182|{"en_US":"Live verano rose bush"}|product|True
10202183|{"en_US":"Live versilia rose bush"}|product|True
10202184|{"en_US":"Live voodoo rose bush"}|product|True
10202185|{"en_US":"Live wow rose bush"}|product|True
10202186|{"en_US":"Live yabadabadoo rose bush"}|product|True
10202200|{"en_US":"Live peach rose bushes"}|product|False
10202201|{"en_US":"Live alejandra rose bush"}|product|True
10202202|{"en_US":"Live azafran rose bush"}|product|True
10202203|{"en_US":"Live big fun rose bush"}|product|True
10202204|{"en_US":"Live cabaret rose bush"}|product|True
10202205|{"en_US":"Live capuccino rose bush"}|product|True
10202206|{"en_US":"Live carpe diem rose bush"}|product|True
10202207|{"en_US":"Live cosima rose bush"}|product|True
10202208|{"en_US":"Live cumbia rose bush"}|product|True
10202209|{"en_US":"Live dream rose bush"}|product|True
10202210|{"en_US":"Live epoca rose bush"}|product|True
10202211|{"en_US":"Live fado rose bush"}|product|True
10202212|{"en_US":"Live femma rose bush"}|product|True
10202213|{"en_US":"Live guajira rose bush"}|product|True
10202214|{"en_US":"Live high and arena rose bush"}|product|True
10202215|{"en_US":"Live high and dandy rose bush"}|product|True
10202216|{"en_US":"Live high and lucky rose bush"}|product|True
10202217|{"en_US":"Live high and peach rose bush"}|product|True
10202218|{"en_US":"Live imagination rose bush"}|product|True
10202219|{"en_US":"Live isis rose bush"}|product|True
10202220|{"en_US":"Live joy or light versilia rose bush"}|product|True
10202221|{"en_US":"Live juliet ausjameson rose bush"}|product|True
10202222|{"en_US":"Live la parisienne rose bush"}|product|True
10202223|{"en_US":"Live la perla rose bush"}|product|True
10202224|{"en_US":"Live lovita sunblaze rose bush"}|product|True
10202225|{"en_US":"Live malilena or marilena rose bush"}|product|True
10202226|{"en_US":"Live monyna rose bush"}|product|True
10202227|{"en_US":"Live nectarine rose bush"}|product|True
10202228|{"en_US":"Live oriental curiosa rose bush"}|product|True
10202229|{"en_US":"Live osiana rose bush"}|product|True
10202230|{"en_US":"Live peach avalanche rose bush"}|product|True
10202231|{"en_US":"Live peach deja vu rose bush"}|product|True
10202232|{"en_US":"Live picanto rose bush"}|product|True
10202233|{"en_US":"Live prima donna rose bush"}|product|True
10202234|{"en_US":"Live sheril rose bush"}|product|True
10202235|{"en_US":"Live sirocco rose bush"}|product|True
10202236|{"en_US":"Live tamara rose bush"}|product|True
10202237|{"en_US":"Live taxo rose bush"}|product|True
10202238|{"en_US":"Live trust rose bush"}|product|True
10202239|{"en_US":"Live valencia rose bush"}|product|True
10202240|{"en_US":"Live vinci rose bush"}|product|True
10202241|{"en_US":"Live wanda rose bush"}|product|True
10202300|{"en_US":"Live pink rose bushes"}|product|False
10202301|{"en_US":"Live aerobic rose bush"}|product|True
10202302|{"en_US":"Live after party rose bush"}|product|True
10202303|{"en_US":"Live amsterdam rose bush"}|product|True
10202304|{"en_US":"Live aqua rose bush"}|product|True
10202305|{"en_US":"Live attache rose bush"}|product|True
10202306|{"en_US":"Live attitude rose bush"}|product|True
10202307|{"en_US":"Live ballet rose bush"}|product|True
10202308|{"en_US":"Live belami rose bush"}|product|True
10202309|{"en_US":"Live bella voo or belle vue rose bush"}|product|True
10202310|{"en_US":"Live bling bling rose bush"}|product|True
10202311|{"en_US":"Live blushing akito rose bush"}|product|True
10202312|{"en_US":"Live brooke rose bush"}|product|True
10202313|{"en_US":"Live bugatti rose bush"}|product|True
10202314|{"en_US":"Live cadillac rose bush"}|product|True
10202315|{"en_US":"Live carnaval rose bush"}|product|True
10202316|{"en_US":"Live cereza rose bush"}|product|True
10202317|{"en_US":"Live charming unique rose bush"}|product|True
10202318|{"en_US":"Live cherry o rose bush"}|product|True
10202319|{"en_US":"Live ciciolina rose bush"}|product|True
10202320|{"en_US":"Live classic cezanne rose bush"}|product|True
10202321|{"en_US":"Live classic duett rose bush"}|product|True
10202322|{"en_US":"Live cosmiq rose bush"}|product|True
10202323|{"en_US":"Live dark engagement rose bush"}|product|True
10202324|{"en_US":"Live daytona rose bush"}|product|True
10202325|{"en_US":"Live dekora rose bush"}|product|True
10202326|{"en_US":"Live dolores rose bush"}|product|True
10202327|{"en_US":"Live eliza rose bush"}|product|True
10202328|{"en_US":"Live flash baccara rose bush"}|product|True
10202329|{"en_US":"Live full house rose bush"}|product|True
10202330|{"en_US":"Live funky rose bush"}|product|True
10202331|{"en_US":"Live giliane rose bush"}|product|True
10202332|{"en_US":"Live gran europe rose bush"}|product|True
10202333|{"en_US":"Live habari rose bush"}|product|True
10202334|{"en_US":"Live hanseat rose bush"}|product|True
10202335|{"en_US":"Live high and amazing rose bush"}|product|True
10202336|{"en_US":"Live high and bonita rose bush"}|product|True
10202337|{"en_US":"Live high and booming rose bush"}|product|True
10202338|{"en_US":"Live high and fantasy rose bush"}|product|True
10202339|{"en_US":"Live high and rich rose bush"}|product|True
10202340|{"en_US":"Live hot lady rose bush"}|product|True
10202341|{"en_US":"Live hot princess rose bush"}|product|True
10202342|{"en_US":"Live inspiration rose bush"}|product|True
10202343|{"en_US":"Live jeimy rose bush"}|product|True
10202344|{"en_US":"Live kachita rose bush"}|product|True
10202345|{"en_US":"Live karen rose bush"}|product|True
10202346|{"en_US":"Live kenji rose bush"}|product|True
10202347|{"en_US":"Live kiko rose bush"}|product|True
10202348|{"en_US":"Live laser rose bush"}|product|True
10202349|{"en_US":"Live latin duett rose bush"}|product|True
10202350|{"en_US":"Live latin fever rose bush"}|product|True
10202351|{"en_US":"Live lifestyle rose bush"}|product|True
10202352|{"en_US":"Live light orlando rose bush"}|product|True
10202353|{"en_US":"Live lovely dreams rose bush"}|product|True
10202354|{"en_US":"Live loyalty rose bush"}|product|True
10202355|{"en_US":"Live malibu rose bush"}|product|True
10202356|{"en_US":"Live mata-hari rose bush"}|product|True
10202357|{"en_US":"Live memphis rose bush"}|product|True
10202358|{"en_US":"Live mi amor rose bush"}|product|True
10202359|{"en_US":"Live miami rose bush"}|product|True
10202360|{"en_US":"Live michelle rose bush"}|product|True
10202361|{"en_US":"Live mikaela rose bush"}|product|True
10202362|{"en_US":"Live orchestra rose bush"}|product|True
10202363|{"en_US":"Live orlando rose bush"}|product|True
10202364|{"en_US":"Live osadia rose bush"}|product|True
10202365|{"en_US":"Live paeonia freelander rose bush"}|product|True
10202366|{"en_US":"Live paula rose bush"}|product|True
10202367|{"en_US":"Live pavarotti rose bush"}|product|True
10202368|{"en_US":"Live pink intuition rose bush"}|product|True
10202369|{"en_US":"Live poison rose bush"}|product|True
10202370|{"en_US":"Live princess rose bush"}|product|True
10202371|{"en_US":"Live queen mary rose bush"}|product|True
10202372|{"en_US":"Live raphaela rose bush"}|product|True
10202373|{"en_US":"Live raspberry ice rose bush"}|product|True
10202374|{"en_US":"Live ravel rose bush"}|product|True
10202375|{"en_US":"Live riviera rose bush"}|product|True
10202376|{"en_US":"Live sade rose bush"}|product|True
10202377|{"en_US":"Live sashimi rose bush"}|product|True
10202378|{"en_US":"Live shanya rose bush"}|product|True
10202379|{"en_US":"Live shocking versilia rose bush"}|product|True
10202380|{"en_US":"Live solitaire rose bush"}|product|True
10202381|{"en_US":"Live something different rose bush"}|product|True
10202382|{"en_US":"Live splendid renate rose bush"}|product|True
10202383|{"en_US":"Live star rose bush"}|product|True
10202384|{"en_US":"Live sweet candia rose bush"}|product|True
10202385|{"en_US":"Live sweet moments rose bush"}|product|True
10202386|{"en_US":"Live sweet unique rose bush"}|product|True
10202387|{"en_US":"Live taboo rose bush"}|product|True
10202388|{"en_US":"Live timona rose bush"}|product|True
10202389|{"en_US":"Live topaz rose bush"}|product|True
10202390|{"en_US":"Live vogue rose bush"}|product|True
10202391|{"en_US":"Live voila rose bush"}|product|True
10202392|{"en_US":"Live wild one rose bush"}|product|True
10202393|{"en_US":"Live yves piaget rose bush"}|product|True
10202400|{"en_US":"Live red or burgundy rose bushes"}|product|False
10202401|{"en_US":"Live african dawn rose bush"}|product|True
10202402|{"en_US":"Live amada rose bush"}|product|True
10202403|{"en_US":"Live black baccara rose bush"}|product|True
10202404|{"en_US":"Live black beauty rose bush"}|product|True
10202405|{"en_US":"Live black finess or black magic rose bush"}|product|True
10202406|{"en_US":"Live black magic rose bush"}|product|True
10202407|{"en_US":"Live bohemian or pasarela rose bush"}|product|True
10202408|{"en_US":"Live breathless rose bush"}|product|True
10202409|{"en_US":"Live caballero rose bush"}|product|True
10202410|{"en_US":"Live carrera rose bush"}|product|True
10202411|{"en_US":"Live charlene rose bush"}|product|True
