code,id,name,sign,notprintable,parent_id:id
BeeC-EXT-b,atctn_iva_Bexen_C_EXT_B,IVA Bienes exentos - Exterior - La Base,,,atctn_iva_Bexen_C_EXT
BeeC-EXT-v,atctn_iva_Bexen_C_EXT_V,IVA Bienes exentos - Exterior - El Valor,,,atctn_iva_Bexen_C_EXT
BeeC-EXT-bd,atctn_iva_Bexen_C_EXT_DB,IVA Bienes exentos - Exterior - La Base devolucionada,,,atctn_iva_Bexen_C_EXT
BeeC-EXT-vd,atctn_iva_Bexen_C_EXT_DV,IVA Bienes exentos - Exterior - El Valor devolucionado,,,atctn_iva_Bexen_C_EXT
BeeC-SCI,atctn_iva_Bexen_C_SCI,IVA Bienes exentos - Sociedad Commercio International,,,atctn_iva_Bexen_C
BeeC-SCI-b,atctn_iva_Bexen_C_SCI_B,IVA Bienes exentos - Sociedad Commercio International - La Base,,,atctn_iva_Bexen_C_SCI
BeeC-SCI-v,atctn_iva_Bexen_C_SCI_V,IVA Bienes exentos - Sociedad Commercio International - El Valor,,,atctn_iva_Bexen_C_SCI
BeeC-SCI-bd,atctn_iva_Bexen_C_SCI_DB,IVA Bienes exentos - Sociedad Commercio International - La Base devolucionada,,,atctn_iva_Bexen_C_SCI
BeeC-SCI-vd,atctn_iva_Bexen_C_SCI_DV,IVA Bienes exentos - Sociedad Commercio International - El Valor devolucionado,,,atctn_iva_Bexen_C_SCI
BeeC-ZFR,atctn_iva_Bexen_C_ZFR,IVA Bienes exentos - Zona Franca,,,atctn_iva_Bexen_C
BeeC-ZFR-b,atctn_iva_Bexen_C_ZFR_B,IVA Bienes exentos - Zona Franca - La Base,,,atctn_iva_Bexen_C_ZFR
BeeC-ZFR-v,atctn_iva_Bexen_C_ZFR_V,IVA Bienes exentos - Zona Franca - El Valor,,,atctn_iva_Bexen_C_ZFR
BeeC-ZFR-bd,atctn_iva_Bexen_C_ZFR_DB,IVA Bienes exentos - Zona Franca - La Base devolucionada,,,atctn_iva_Bexen_C_ZFR
BeeC-ZFR-vd,atctn_iva_Bexen_C_ZFR_DV,IVA Bienes exentos - Zona Franca - El Valor devolucionado,,,atctn_iva_Bexen_C_ZFR
BeeV,atctn_iva_Bexen_V,IVA Bienes exentos - Venta,,,atctn_iva_Bexen
BeeV-NAT,atctn_iva_Bexen_V_NAT,IVA Bienes exentos - National,,,atctn_iva_Bexen_V
BeeV-NAT-b,atctn_iva_Bexen_V_NAT_B,IVA Bienes exentos - National - La Base,,,atctn_iva_Bexen_V_NAT
BeeV-NAT-v,atctn_iva_Bexen_V_NAT_V,IVA Bienes exentos - National - El Valor,,,atctn_iva_Bexen_V_NAT
BeeV-NAT-bd,atctn_iva_Bexen_V_NAT_DB,IVA Bienes exentos - National - La Base devolucionada,,,atctn_iva_Bexen_V_NAT
BeeV-NAT-vd,atctn_iva_Bexen_V_NAT_DV,IVA Bienes exentos - National - El Valor devolucionado,,,atctn_iva_Bexen_V_NAT
BeeV-EXT,atctn_iva_Bexen_V_EXT,IVA Bienes exentos - Exterior,,,atctn_iva_Bexen_V
BeeV-EXT-b,atctn_iva_Bexen_V_EXT_B,IVA Bienes exentos - Exterior - La Base,,,atctn_iva_Bexen_V_EXT
BeeV-EXT-v,atctn_iva_Bexen_V_EXT_V,IVA Bienes exentos - Exterior - El Valor,,,atctn_iva_Bexen_V_EXT
BeeV-EXT-bd,atctn_iva_Bexen_V_EXT_DB,IVA Bienes exentos - Exterior - La Base devolucionada,,,atctn_iva_Bexen_V_EXT
BeeV-EXT-vd,atctn_iva_Bexen_V_EXT_DV,IVA Bienes exentos - Exterior - El Valor devolucionado,,,atctn_iva_Bexen_V_EXT
BeeV-SCI,atctn_iva_Bexen_V_SCI,IVA Bienes exentos - Sociedad Commercio International,,,atctn_iva_Bexen_V
BeeV-SCI-b,atctn_iva_Bexen_V_SCI_B,IVA Bienes exentos - Sociedad Commercio International - La Base,,,atctn_iva_Bexen_V_SCI
BeeV-SCI-v,atctn_iva_Bexen_V_SCI_V,IVA Bienes exentos - Sociedad Commercio International - El Valor,,,atctn_iva_Bexen_V_SCI
BeeV-SCI-bd,atctn_iva_Bexen_V_SCI_DB,IVA Bienes exentos - Sociedad Commercio International - La Base devolucionada,,,atctn_iva_Bexen_V_SCI
BeeV-SCI-vd,atctn_iva_Bexen_V_SCI_DV,IVA Bienes exentos - Sociedad Commercio International - El Valor devolucionado,,,atctn_iva_Bexen_V_SCI
BeeV-ZFR,atctn_iva_Bexen_V_ZFR,IVA Bienes exentos - Zona Franca,,,atctn_iva_Bexen_V
BeeV-ZFR-b,atctn_iva_Bexen_V_ZFR_B,IVA Bienes exentos - Zona Franca - La Base,,,atctn_iva_Bexen_V_ZFR
BeeV-ZFR-v,atctn_iva_Bexen_V_ZFR_V,IVA Bienes exentos - Zona Franca - El Valor,,,atctn_iva_Bexen_V_ZFR
BeeV-ZFR-bd,atctn_iva_Bexen_V_ZFR_DB,IVA Bienes exentos - Zona Franca - La Base devolucionada,,,atctn_iva_Bexen_V_ZFR
BeeV-ZFR-vd,atctn_iva_Bexen_V_ZFR_DV,IVA Bienes exentos - Zona Franca - El Valor devolucionado,,,atctn_iva_Bexen_V_ZFR
See,atctn_iva_Sexen,IVA Servicios exentos,,,atctn_iva
SeeC,atctn_iva_Sexen_C,IVA Servicios exentos - Compra,,,atctn_iva_Sexen
SeeC-NAT,atctn_iva_Sexen_C_NAT,IVA Servicios exentos - National,,,atctn_iva_Sexen_C
SeeC-NAT-b,atctn_iva_Sexen_C_NAT_B,IVA Servicios exentos - National - La Base,,,atctn_iva_Sexen_C_NAT
SeeC-NAT-v,atctn_iva_Sexen_C_NAT_V,IVA Servicios exentos - National - El Valor,,,atctn_iva_Sexen_C_NAT
SeeC-NAT-bd,atctn_iva_Sexen_C_NAT_DB,IVA Servicios exentos - National - La Base devolucionada,,,atctn_iva_Sexen_C_NAT
SeeC-NAT-vd,atctn_iva_Sexen_C_NAT_DV,IVA Servicios exentos - National - El Valor devolucionado,,,atctn_iva_Sexen_C_NAT
SeeC-EXT,atctn_iva_Sexen_C_EXT,IVA Servicios exentos - Exterior,,,atctn_iva_Sexen_C
SeeC-EXT-b,atctn_iva_Sexen_C_EXT_B,IVA Servicios exentos - Exterior - La Base,,,atctn_iva_Sexen_C_EXT
SeeC-EXT-v,atctn_iva_Sexen_C_EXT_V,IVA Servicios exentos - Exterior - El Valor,,,atctn_iva_Sexen_C_EXT
SeeC-EXT-bd,atctn_iva_Sexen_C_EXT_DB,IVA Servicios exentos - Exterior - La Base devolucionada,,,atctn_iva_Sexen_C_EXT
SeeC-EXT-vd,atctn_iva_Sexen_C_EXT_DV,IVA Servicios exentos - Exterior - El Valor devolucionado,,,atctn_iva_Sexen_C_EXT
SeeC-SCI,atctn_iva_Sexen_C_SCI,IVA Servicios exentos - Sociedad Commercio International,,,atctn_iva_Sexen_C
SeeC-SCI-b,atctn_iva_Sexen_C_SCI_B,IVA Servicios exentos - Sociedad Commercio International - La Base,,,atctn_iva_Sexen_C_SCI
SeeC-SCI-v,atctn_iva_Sexen_C_SCI_V,IVA Servicios exentos - Sociedad Commercio International - El Valor,,,atctn_iva_Sexen_C_SCI
SeeC-SCI-bd,atctn_iva_Sexen_C_SCI_DB,IVA Servicios exentos - Sociedad Commercio International - La Base devolucionada,,,atctn_iva_Sexen_C_SCI
SeeC-SCI-vd,atctn_iva_Sexen_C_SCI_DV,IVA Servicios exentos - Sociedad Commercio International - El Valor devolucionado,,,atctn_iva_Sexen_C_SCI
SeeC-ZFR,atctn_iva_Sexen_C_ZFR,IVA Servicios exentos - Zona Franca,,,atctn_iva_Sexen_C
SeeC-ZFR-b,atctn_iva_Sexen_C_ZFR_B,IVA Servicios exentos - Zona Franca - La Base,,,atctn_iva_Sexen_C_ZFR
SeeC-ZFR-v,atctn_iva_Sexen_C_ZFR_V,IVA Servicios exentos - Zona Franca - El Valor,,,atctn_iva_Sexen_C_ZFR
SeeC-ZFR-bd,atctn_iva_Sexen_C_ZFR_DB,IVA Servicios exentos - Zona Franca - La Base devolucionada,,,atctn_iva_Sexen_C_ZFR
SeeC-ZFR-vd,atctn_iva_Sexen_C_ZFR_DV,IVA Servicios exentos - Zona Franca - El Valor devolucionado,,,atctn_iva_Sexen_C_ZFR
SeeV,atctn_iva_Sexen_V,IVA Servicios exentos - Venta,,,atctn_iva_Sexen
SeeV-NAT,atctn_iva_Sexen_V_NAT,IVA Servicios exentos - National,,,atctn_iva_Sexen_V
SeeV-NAT-b,atctn_iva_Sexen_V_NAT_B,IVA Servicios exentos - National - La Base,,,atctn_iva_Sexen_V_NAT
SeeV-NAT-v,atctn_iva_Sexen_V_NAT_V,IVA Servicios exentos - National - El Valor,,,atctn_iva_Sexen_V_NAT
SeeV-NAT-bd,atctn_iva_Sexen_V_NAT_DB,IVA Servicios exentos - National - La Base devolucionada,,,atctn_iva_Sexen_V_NAT
SeeV-NAT-vd,atctn_iva_Sexen_V_NAT_DV,IVA Servicios exentos - National - El Valor devolucionado,,,atctn_iva_Sexen_V_NAT
SeeV-EXT,atctn_iva_Sexen_V_EXT,IVA Servicios exentos - Exterior,,,atctn_iva_Sexen_V
SeeV-EXT-b,atctn_iva_Sexen_V_EXT_B,IVA Servicios exentos - Exterior - La Base,,,atctn_iva_Sexen_V_EXT
SeeV-EXT-v,atctn_iva_Sexen_V_EXT_V,IVA Servicios exentos - Exterior - El Valor,,,atctn_iva_Sexen_V_EXT
SeeV-EXT-bd,atctn_iva_Sexen_V_EXT_DB,IVA Servicios exentos - Exterior - La Base devolucionada,,,atctn_iva_Sexen_V_EXT
SeeV-EXT-vd,atctn_iva_Sexen_V_EXT_DV,IVA Servicios exentos - Exterior - El Valor devolucionado,,,atctn_iva_Sexen_V_EXT
SeeV-SCI,atctn_iva_Sexen_V_SCI,IVA Servicios exentos - Sociedad Commercio International,,,atctn_iva_Sexen_V
SeeV-SCI-b,atctn_iva_Sexen_V_SCI_B,IVA Servicios exentos - Sociedad Commercio International - La Base,,,atctn_iva_Sexen_V_SCI
SeeV-SCI-v,atctn_iva_Sexen_V_SCI_V,IVA Servicios exentos - Sociedad Commercio International - El Valor,,,atctn_iva_Sexen_V_SCI
SeeV-SCI-bd,atctn_iva_Sexen_V_SCI_DB,IVA Servicios exentos - Sociedad Commercio International - La Base devolucionada,,,atctn_iva_Sexen_V_SCI
SeeV-SCI-vd,atctn_iva_Sexen_V_SCI_DV,IVA Servicios exentos - Sociedad Commercio International - El Valor devolucionado,,,atctn_iva_Sexen_V_SCI
SeeV-ZFR,atctn_iva_Sexen_V_ZFR,IVA Servicios exentos - Zona Franca,,,atctn_iva_Sexen_V
SeeV-ZFR-b,atctn_iva_Sexen_V_ZFR_B,IVA Servicios exentos - Zona Franca - La Base,,,atctn_iva_Sexen_V_ZFR
SeeV-ZFR-v,atctn_iva_Sexen_V_ZFR_V,IVA Servicios exentos - Zona Franca - El Valor,,,atctn_iva_Sexen_V_ZFR
SeeV-ZFR-bd,atctn_iva_Sexen_V_ZFR_DB,IVA Servicios exentos - Zona Franca - La Base devolucionada,,,atctn_iva_Sexen_V_ZFR
SeeV-ZFR-vd,atctn_iva_Sexen_V_ZFR_DV,IVA Servicios exentos - Zona Franca - El Valor devolucionado,,,atctn_iva_Sexen_V_ZFR
Bng,atctn_iva_Bnogr,IVA Bienes no gravados,,,atctn_iva
BngC,atctn_iva_Bnogr_C,IVA Bienes no gravados - Compra,,,atctn_iva_Bnogr
BngC-NAT,atctn_iva_Bnogr_C_NAT,IVA Bienes no gravados - National,,,atctn_iva_Bnogr_C
BngC-NAT-b,atctn_iva_Bnogr_C_NAT_B,IVA Bienes no gravados - National - La Base,,,atctn_iva_Bnogr_C_NAT
BngC-NAT-v,atctn_iva_Bnogr_C_NAT_V,IVA Bienes no gravados - National - El Valor,,,atctn_iva_Bnogr_C_NAT
BngC-NAT-bd,atctn_iva_Bnogr_C_NAT_DB,IVA Bienes no gravados - National - La Base devolucionada,,,atctn_iva_Bnogr_C_NAT
BngC-NAT-vd,atctn_iva_Bnogr_C_NAT_DV,IVA Bienes no gravados - National - El Valor devolucionado,,,atctn_iva_Bnogr_C_NAT
BngC-EXT,atctn_iva_Bnogr_C_EXT,IVA Bienes no gravados - Exterior,,,atctn_iva_Bnogr_C
BngC-EXT-b,atctn_iva_Bnogr_C_EXT_B,IVA Bienes no gravados - Exterior - La Base,,,atctn_iva_Bnogr_C_EXT
BngC-EXT-v,atctn_iva_Bnogr_C_EXT_V,IVA Bienes no gravados - Exterior - El Valor,,,atctn_iva_Bnogr_C_EXT
BngC-EXT-bd,atctn_iva_Bnogr_C_EXT_DB,IVA Bienes no gravados - Exterior - La Base devolucionada,,,atctn_iva_Bnogr_C_EXT
BngC-EXT-vd,atctn_iva_Bnogr_C_EXT_DV,IVA Bienes no gravados - Exterior - El Valor devolucionado,,,atctn_iva_Bnogr_C_EXT
BngC-SCI,atctn_iva_Bnogr_C_SCI,IVA Bienes no gravados - Sociedad Commercio International,,,atctn_iva_Bnogr_C
BngC-SCI-b,atctn_iva_Bnogr_C_SCI_B,IVA Bienes no gravados - Sociedad Commercio International - La Base,,,atctn_iva_Bnogr_C_SCI
BngC-SCI-v,atctn_iva_Bnogr_C_SCI_V,IVA Bienes no gravados - Sociedad Commercio International - El Valor,,,atctn_iva_Bnogr_C_SCI
BngC-SCI-bd,atctn_iva_Bnogr_C_SCI_DB,IVA Bienes no gravados - Sociedad Commercio International - La Base devolucionada,,,atctn_iva_Bnogr_C_SCI
BngC-SCI-vd,atctn_iva_Bnogr_C_SCI_DV,IVA Bienes no gravados - Sociedad Commercio International - El Valor devolucionado,,,atctn_iva_Bnogr_C_SCI
BngC-ZFR,atctn_iva_Bnogr_C_ZFR,IVA Bienes no gravados - Zona Franca,,,atctn_iva_Bnogr_C
BngC-ZFR-b,atctn_iva_Bnogr_C_ZFR_B,IVA Bienes no gravados - Zona Franca - La Base,,,atctn_iva_Bnogr_C_ZFR
BngC-ZFR-v,atctn_iva_Bnogr_C_ZFR_V,IVA Bienes no gravados - Zona Franca - El Valor,,,atctn_iva_Bnogr_C_ZFR
BngC-ZFR-bd,atctn_iva_Bnogr_C_ZFR_DB,IVA Bienes no gravados - Zona Franca - La Base devolucionada,,,atctn_iva_Bnogr_C_ZFR
BngC-ZFR-vd,atctn_iva_Bnogr_C_ZFR_DV,IVA Bienes no gravados - Zona Franca - El Valor devolucionado,,,atctn_iva_Bnogr_C_ZFR
BngV,atctn_iva_Bnogr_V,IVA Bienes no gravados - Venta,,,atctn_iva_Bnogr
BngV-NAT,atctn_iva_Bnogr_V_NAT,IVA Bienes no gravados - National,,,atctn_iva_Bnogr_V
BngV-NAT-b,atctn_iva_Bnogr_V_NAT_B,IVA Bienes no gravados - National - La Base,,,atctn_iva_Bnogr_V_NAT
BngV-NAT-v,atctn_iva_Bnogr_V_NAT_V,IVA Bienes no gravados - National - El Valor,,,atctn_iva_Bnogr_V_NAT
BngV-NAT-bd,atctn_iva_Bnogr_V_NAT_DB,IVA Bienes no gravados - National - La Base devolucionada,,,atctn_iva_Bnogr_V_NAT
BngV-NAT-vd,atctn_iva_Bnogr_V_NAT_DV,IVA Bienes no gravados - National - El Valor devolucionado,,,atctn_iva_Bnogr_V_NAT
BngV-EXT,atctn_iva_Bnogr_V_EXT,IVA Bienes no gravados - Exterior,,,atctn_iva_Bnogr_V
BngV-EXT-b,atctn_iva_Bnogr_V_EXT_B,IVA Bienes no gravados - Exterior - La Base,,,atctn_iva_Bnogr_V_EXT
BngV-EXT-v,atctn_iva_Bnogr_V_EXT_V,IVA Bienes no gravados - Exterior - El Valor,,,atctn_iva_Bnogr_V_EXT
BngV-EXT-bd,atctn_iva_Bnogr_V_EXT_DB,IVA Bienes no gravados - Exterior - La Base devolucionada,,,atctn_iva_Bnogr_V_EXT
BngV-EXT-vd,atctn_iva_Bnogr_V_EXT_DV,IVA Bienes no gravados - Exterior - El Valor devolucionado,,,atctn_iva_Bnogr_V_EXT
BngV-SCI,atctn_iva_Bnogr_V_SCI,IVA Bienes no gravados - Sociedad Commercio International,,,atctn_iva_Bnogr_V
BngV-SCI-b,atctn_iva_Bnogr_V_SCI_B,IVA Bienes no gravados - Sociedad Commercio International - La Base,,,atctn_iva_Bnogr_V_SCI
BngV-SCI-v,atctn_iva_Bnogr_V_SCI_V,IVA Bienes no gravados - Sociedad Commercio International - El Valor,,,atctn_iva_Bnogr_V_SCI
BngV-SCI-bd,atctn_iva_Bnogr_V_SCI_DB,IVA Bienes no gravados - Sociedad Commercio International - La Base devolucionada,,,atctn_iva_Bnogr_V_SCI
BngV-SCI-vd,atctn_iva_Bnogr_V_SCI_DV,IVA Bienes no gravados - Sociedad Commercio International - El Valor devolucionado,,,atctn_iva_Bnogr_V_SCI
BngV-ZFR,atctn_iva_Bnogr_V_ZFR,IVA Bienes no gravados - Zona Franca,,,atctn_iva_Bnogr_V
BngV-ZFR-b,atctn_iva_Bnogr_V_ZFR_B,IVA Bienes no gravados - Zona Franca - La Base,,,atctn_iva_Bnogr_V_ZFR
BngV-ZFR-v,atctn_iva_Bnogr_V_ZFR_V,IVA Bienes no gravados - Zona Franca - El Valor,,,atctn_iva_Bnogr_V_ZFR
BngV-ZFR-bd,atctn_iva_Bnogr_V_ZFR_DB,IVA Bienes no gravados - Zona Franca - La Base devolucionada,,,atctn_iva_Bnogr_V_ZFR
BngV-ZFR-vd,atctn_iva_Bnogr_V_ZFR_DV,IVA Bienes no gravados - Zona Franca - El Valor devolucionado,,,atctn_iva_Bnogr_V_ZFR
Sng,atctn_iva_Snogr,IVA Servicios no gravados,,,atctn_iva
SngC,atctn_iva_Snogr_C,IVA Servicios no gravados - Compra,,,atctn_iva_Snogr
SngC-NAT,atctn_iva_Snogr_C_NAT,IVA Servicios no gravados - National,,,atctn_iva_Snogr_C
SngC-NAT-b,atctn_iva_Snogr_C_NAT_B,IVA Servicios no gravados - National - La Base,,,atctn_iva_Snogr_C_NAT
SngC-NAT-v,atctn_iva_Snogr_C_NAT_V,IVA Servicios no gravados - National - El Valor,,,atctn_iva_Snogr_C_NAT
SngC-NAT-bd,atctn_iva_Snogr_C_NAT_DB,IVA Servicios no gravados - National - La Base devolucionada,,,atctn_iva_Snogr_C_NAT
SngC-NAT-vd,atctn_iva_Snogr_C_NAT_DV,IVA Servicios no gravados - National - El Valor devolucionado,,,atctn_iva_Snogr_C_NAT
SngC-EXT,atctn_iva_Snogr_C_EXT,IVA Servicios no gravados - Exterior,,,atctn_iva_Snogr_C
SngC-EXT-b,atctn_iva_Snogr_C_EXT_B,IVA Servicios no gravados - Exterior - La Base,,,atctn_iva_Snogr_C_EXT
SngC-EXT-v,atctn_iva_Snogr_C_EXT_V,IVA Servicios no gravados - Exterior - El Valor,,,atctn_iva_Snogr_C_EXT
SngC-EXT-bd,atctn_iva_Snogr_C_EXT_DB,IVA Servicios no gravados - Exterior - La Base devolucionada,,,atctn_iva_Snogr_C_EXT
SngC-EXT-vd,atctn_iva_Snogr_C_EXT_DV,IVA Servicios no gravados - Exterior - El Valor devolucionado,,,atctn_iva_Snogr_C_EXT
SngC-SCI,atctn_iva_Snogr_C_SCI,IVA Servicios no gravados - Sociedad Commercio International,,,atctn_iva_Snogr_C
SngC-SCI-b,atctn_iva_Snogr_C_SCI_B,IVA Servicios no gravados - Sociedad Commercio International - La Base,,,atctn_iva_Snogr_C_SCI
SngC-SCI-v,atctn_iva_Snogr_C_SCI_V,IVA Servicios no gravados - Sociedad Commercio International - El Valor,,,atctn_iva_Snogr_C_SCI
SngC-SCI-bd,atctn_iva_Snogr_C_SCI_DB,IVA Servicios no gravados - Sociedad Commercio International - La Base devolucionada,,,atctn_iva_Snogr_C_SCI
SngC-SCI-vd,atctn_iva_Snogr_C_SCI_DV,IVA Servicios no gravados - Sociedad Commercio International - El Valor devolucionado,,,atctn_iva_Snogr_C_SCI
SngC-ZFR,atctn_iva_Snogr_C_ZFR,IVA Servicios no gravados - Zona Franca,,,atctn_iva_Snogr_C
SngC-ZFR-b,atctn_iva_Snogr_C_ZFR_B,IVA Servicios no gravados - Zona Franca - La Base,,,atctn_iva_Snogr_C_ZFR
SngC-ZFR-v,atctn_iva_Snogr_C_ZFR_V,IVA Servicios no gravados - Zona Franca - El Valor,,,atctn_iva_Snogr_C_ZFR
SngC-ZFR-bd,atctn_iva_Snogr_C_ZFR_DB,IVA Servicios no gravados - Zona Franca - La Base devolucionada,,,atctn_iva_Snogr_C_ZFR
SngC-ZFR-vd,atctn_iva_Snogr_C_ZFR_DV,IVA Servicios no gravados - Zona Franca - El Valor devolucionado,,,atctn_iva_Snogr_C_ZFR
SngV,atctn_iva_Snogr_V,IVA Servicios no gravados - Venta,,,atctn_iva_Snogr
SngV-NAT,atctn_iva_Snogr_V_NAT,IVA Servicios no gravados - National,,,atctn_iva_Snogr_V
SngV-NAT-b,atctn_iva_Snogr_V_NAT_B,IVA Servicios no gravados - National - La Base,,,atctn_iva_Snogr_V_NAT
SngV-NAT-v,atctn_iva_Snogr_V_NAT_V,IVA Servicios no gravados - National - El Valor,,,atctn_iva_Snogr_V_NAT
SngV-NAT-bd,atctn_iva_Snogr_V_NAT_DB,IVA Servicios no gravados - National - La Base devolucionada,,,atctn_iva_Snogr_V_NAT
SngV-NAT-vd,atctn_iva_Snogr_V_NAT_DV,IVA Servicios no gravados - National - El Valor devolucionado,,,atctn_iva_Snogr_V_NAT
SngV-EXT,atctn_iva_Snogr_V_EXT,IVA Servicios no gravados - Exterior,,,atctn_iva_Snogr_V
SngV-EXT-b,atctn_iva_Snogr_V_EXT_B,IVA Servicios no gravados - Exterior - La Base,,,atctn_iva_Snogr_V_EXT
SngV-EXT-v,atctn_iva_Snogr_V_EXT_V,IVA Servicios no gravados - Exterior - El Valor,,,atctn_iva_Snogr_V_EXT
SngV-EXT-bd,atctn_iva_Snogr_V_EXT_DB,IVA Servicios no gravados - Exterior - La Base devolucionada,,,atctn_iva_Snogr_V_EXT
SngV-EXT-vd,atctn_iva_Snogr_V_EXT_DV,IVA Servicios no gravados - Exterior - El Valor devolucionado,,,atctn_iva_Snogr_V_EXT
SngV-SCI,atctn_iva_Snogr_V_SCI,IVA Servicios no gravados - Sociedad Commercio International,,,atctn_iva_Snogr_V
SngV-SCI-b,atctn_iva_Snogr_V_SCI_B,IVA Servicios no gravados - Sociedad Commercio International - La Base,,,atctn_iva_Snogr_V_SCI
SngV-SCI-v,atctn_iva_Snogr_V_SCI_V,IVA Servicios no gravados - Sociedad Commercio International - El Valor,,,atctn_iva_Snogr_V_SCI
SngV-SCI-bd,atctn_iva_Snogr_V_SCI_DB,IVA Servicios no gravados - Sociedad Commercio International - La Base devolucionada,,,atctn_iva_Snogr_V_SCI
SngV-SCI-vd,atctn_iva_Snogr_V_SCI_DV,IVA Servicios no gravados - Sociedad Commercio International - El Valor devolucionado,,,atctn_iva_Snogr_V_SCI
SngV-ZFR,atctn_iva_Snogr_V_ZFR,IVA Servicios no gravados - Zona Franca,,,atctn_iva_Snogr_V
SngV-ZFR-b,atctn_iva_Snogr_V_ZFR_B,IVA Servicios no gravados - Zona Franca - La Base,,,atctn_iva_Snogr_V_ZFR
SngV-ZFR-v,atctn_iva_Snogr_V_ZFR_V,IVA Servicios no gravados - Zona Franca - El Valor,,,atctn_iva_Snogr_V_ZFR
SngV-ZFR-bd,atctn_iva_Snogr_V_ZFR_DB,IVA Servicios no gravados - Zona Franca - La Base devolucionada,,,atctn_iva_Snogr_V_ZFR
SngV-ZFR-vd,atctn_iva_Snogr_V_ZFR_DV,IVA Servicios no gravados - Zona Franca - El Valor devolucionado,,,atctn_iva_Snogr_V_ZFR
INC,atctn_inc,Impuesto Nacional al Consumo,,,atctn_root
INCv,atctn_inc_V,INC - Venta,,,atctn_inc
INC04v,atctn_inc_V_04,INC - 4%,,,atctn_inc_V
INC04v-S,atctn_inc_V_04_S,INC - 4% - Servicios,,,atctn_inc_V_04
INC04v-S-b,atctn_inc_V_04_S_B,INC - 4% - Servicios - La Base,,,atctn_inc_V_04_S
INC04v-S-v,atctn_inc_V_04_S_V,INC - 4% - Servicios - El Valor,,,atctn_inc_V_04_S
INC04v-S-bd,atctn_inc_V_04_S_DB,INC - 4% - Servicios - La Base devolucionada,,,atctn_inc_V_04_S
INC04v-S-vd,atctn_inc_V_04_S_DV,INC - 4% - Servicios - El Valor devolucionado,,,atctn_inc_V_04_S
INC08v,atctn_inc_V_08,INC - 8%,,,atctn_inc_V
INC08v-S,atctn_inc_V_08_S,INC - 8% - Servicios,,,atctn_inc_V_08
INC08v-S-b,atctn_inc_V_08_S_B,INC - 8% - Servicios - La Base,,,atctn_inc_V_08_S
INC08v-S-v,atctn_inc_V_08_S_V,INC - 8% - Servicios - El Valor,,,atctn_inc_V_08_S
INC08v-S-bd,atctn_inc_V_08_S_DB,INC - 8% - Servicios - La Base devolucionada,,,atctn_inc_V_08_S
INC08v-S-vd,atctn_inc_V_08_S_DV,INC - 8% - Servicios - El Valor devolucionado,,,atctn_inc_V_08_S
INC08v-B,atctn_inc_V_08_B,INC - 8% - Bienes,,,atctn_inc_V_08
INC08v-B-b,atctn_inc_V_08_B_B,INC - 8% - Bienes - La Base,,,atctn_inc_V_08_B
INC08v-B-v,atctn_inc_V_08_B_V,INC - 8% - Bienes - El Valor,,,atctn_inc_V_08_B
INC08v-B-bd,atctn_inc_V_08_B_DB,INC - 8% - Bienes - La Base devolucionada,,,atctn_inc_V_08_B
INC08v-B-vd,atctn_inc_V_08_B_DV,INC - 8% - Bienes - El Valor devolucionado,,,atctn_inc_V_08_B
INC16v,atctn_inc_V_16,INC - 16%,,,atctn_inc_V
INC16v-B,atctn_inc_V_16_B,INC - 16% - Bienes,,,atctn_inc_V_16
INC16v-B-b,atctn_inc_V_16_B_B,INC - 16% - Bienes - La Base,,,atctn_inc_V_16_B
INC16v-B-v,atctn_inc_V_16_B_V,INC - 16% - Bienes - El Valor,,,atctn_inc_V_16_B
INC16v-B-bd,atctn_inc_V_16_B_DB,INC - 16% - Bienes - La Base devolucionada,,,atctn_inc_V_16_B
INC16v-B-vd,atctn_inc_V_16_B_DV,INC - 16% - Bienes - El Valor devolucionado,,,atctn_inc_V_16_B
INC16v-S,atctn_inc_V_16_S,INC - 16% - Servicios,,,atctn_inc_V_16
INC16v-S-b,atctn_inc_V_16_S_B,INC - 16% - Servicios - La Base,,,atctn_inc_V_16_S
INC16v-S-v,atctn_inc_V_16_S_V,INC - 16% - Servicios - El Valor,,,atctn_inc_V_16_S
INC16v-S-bd,atctn_inc_V_16_S_DB,INC - 16% - Servicios - La Base devolucionada,,,atctn_inc_V_16_S
INC16v-S-vd,atctn_inc_V_16_S_DV,INC - 16% - Servicios - El Valor devolucionado,,,atctn_inc_V_16_S
INCc,atctn_inc_C,INC - Compra,,,atctn_inc
INC04c,atctn_inc_C_04,INC - 4%,,,atctn_inc_C
INC04c-S,atctn_inc_C_04_S,INC - 4% - Servicios,,,atctn_inc_C_04
INC04c-S-b,atctn_inc_C_04_S_B,INC - 4% - Servicios - La Base,,,atctn_inc_C_04_S
INC04c-S-v,atctn_inc_C_04_S_V,INC - 4% - Servicios - El Valor,,,atctn_inc_C_04_S
INC04c-S-bd,atctn_inc_C_04_S_DB,INC - 4% - Servicios - La Base devolucionada,,,atctn_inc_C_04_S
INC04c-S-vd,atctn_inc_C_04_S_DV,INC - 4% - Servicios - El Valor devolucionado,,,atctn_inc_C_04_S
INC08c,atctn_inc_C_08,INC - 8%,,,atctn_inc_C
INCc-IMP,atctn_inc_C_asum,INC - ASUMIDO (Importacion),,,atctn_inc_C
INC08c-S,atctn_inc_C_08_S,INC - 8% - Servicios,,,atctn_inc_C_08
