"id","code","name","account_type","reconcile","tag_ids","name@fi"
"account_6100","6100","Pension insurance contributions","expense","False","l10n_fi.account_tag_pension_costs_other","YEL-maksut"
"account_6110","6110","Accrual of pension fees, self-employed (YEL)","expense","False","l10n_fi.account_tag_pension_costs_other","YEL-maksujen jaksotus"
"account_6130","6130","Employees´ pension fees (TyEL)","expense","False","l10n_fi.account_tag_pension_costs_other","TyEL-maksut"
"account_6140","6140","Employees´ pension fees (TyEL), employee-paid","expense","False","l10n_fi.account_tag_pension_costs_other","Työntekijäin TyEL-maksut"
"account_6150","6150","Accrual of employees pension fees (TyEL)","expense","False","l10n_fi.account_tag_pension_costs_other","TyEL-maksujen jaksotus"
"account_6240","6240","Optional pension insurance fees","expense","False","l10n_fi.account_tag_pension_costs_other","Vapaaehtoiset eläkevakuutusmaksut"
"account_6250","6250","Accrual of voluntary pension insurance fees","expense","False","l10n_fi.account_tag_pension_costs_other","Vapaaehtoisten eläkevakuutusmaksujen jaksotus"
"account_6270","6270","Other obligatory pension insurance fees","expense","False","l10n_fi.account_tag_pension_costs_other","Muut pakolliset eläkevakuutusmaksut"
"account_6280","6280","Accrual:other statutory pension insurance fees","expense","False","l10n_fi.account_tag_pension_costs_other","Muiden pakollisten eläkevakuutusmaksujen jaksotus"
"account_6290","6290","Periodization during the accounting period","expense","False","l10n_fi.account_tag_other_additional_expenses_other","Tilikauden aikainen jaksotus"
"account_6300","6300","Social security payments","expense","False","l10n_fi.account_tag_other_additional_expenses_other","Sosiaaliturvamaksut"
"account_6390","6390","Accrual of social security payments","expense","False","l10n_fi.account_tag_other_additional_expenses_other","Sosiaaliturvamaksujen jaksotus"
"account_6400","6400","Compulsory insurance premiums","expense","False","l10n_fi.account_tag_other_additional_expenses_other","Tapaturmavakuutusmaksut"
"account_6410","6410","Unemployement insurance fees","expense","False","l10n_fi.account_tag_other_additional_expenses_other","Työttömyysvakuutusmaksut"
"account_6420","6420","Unemployement insurance fees paid by employee","expense","False","l10n_fi.account_tag_other_additional_expenses_other","Työntekijöiden työttömyysvakuutusmaksut"
"account_6430","6430","Group life insurance fees","expense","False","l10n_fi.account_tag_other_additional_expenses_other","Ryhmähenkivakuutusmaksut"
"account_6480","6480","Other obligatory insurance fees","expense","False","l10n_fi.account_tag_other_additional_expenses_other","Muut pakolliset vakuutusmaksut"
"account_6490","6490","Accrual of obligatory insurance fees","expense","False","l10n_fi.account_tag_other_additional_expenses_other","Pakollisten vakuutusmaksujen jaksotus"
"account_6500","6500","Other personnel insurance premiums","expense","False","l10n_fi.account_tag_other_additional_expenses_other","Henkilövakuutusmaksut (vapaaehtoiset)"
"account_6590","6590","Accrual of personal insurance fees","expense","False","l10n_fi.account_tag_other_additional_expenses_other","Henkilövakuutusmaksujen jaksotus"
"account_6690","6690","Periodization during the accounting period","expense","False","l10n_fi.account_tag_other_additional_expenses_other","Tilikauden aikainen jaksotus"
"account_6800","6800","Planned depreciation","expense","False","l10n_fi.account_tag_depreciation_according_to_plan","Suunnitelman mukaiset poistot"
"account_6820","6820","Depreciation, development expenses","expense","False","l10n_fi.account_tag_depreciation_according_to_plan","Poisto kehittämismenoista"
"account_6830","6830","Depreciation, intangible rights","expense","False","l10n_fi.account_tag_depreciation_according_to_plan","Poisto aineettomista oikeuksista"
"account_6840","6840","Depreciation, goodwill","expense","False","l10n_fi.account_tag_depreciation_according_to_plan","Poisto liikearvosta"
"account_6850","6850","Depreciation, other capitalised long-term expenses","expense","False","l10n_fi.account_tag_depreciation_according_to_plan","Poisto muista pitkävaikutteisista menoista"
"account_6860","6860","Depreciation, buildings and structures","expense","False","l10n_fi.account_tag_depreciation_according_to_plan","Poisto rakennuksista ja rakennelmista"
"account_6870","6870","Depreciation, machinery and equipment","expense","False","l10n_fi.account_tag_depreciation_according_to_plan","Poisto koneista ja kalustosta"
"account_6890","6890","Depreciation, other tangible assets","expense","False","l10n_fi.account_tag_depreciation_according_to_plan","Poisto muista aineellisista hyödykkeistä"
"account_6930","6930","Depreciation of group goodwill and reduction of group reserve","expense","False","l10n_fi.account_tag_change_in_depreciation_difference","Poisto konserniaktiivasta"
"account_6940","6940","Reduction in consolidation difference","expense","False","l10n_fi.account_tag_change_in_depreciation_difference","Konsernireservin vähennys"
"account_6950","6950","Reduction in value, land and waters","expense","False","l10n_fi.account_tag_impairment_of_fixed_assets","Arvonalentumiset maa- ja vesialueista"
"account_6960","6960","Reduction in value, non-current assets, depreciation to plan","expense","False","l10n_fi.account_tag_impairment_of_fixed_assets","Arvonalentumiset sumu-poistettavista pysyvistä vastaavista"
"account_6970","6970","Reduction in value, advance payments","expense","False","l10n_fi.account_tag_impairment_of_fixed_assets","Arvonalentumiset ennakkomaksuista"
"account_6980","6980","Returns of reduction in value","expense","False","l10n_fi.account_tag_impairment_of_fixed_assets","Arvonalennusten palautukset"
"account_6990","6990","Extraordinary impairments of current assets","expense","False","l10n_fi.account_tag_impairment_losses_financial_assets_current_assets","Vaihtuvien vastaavien poikkeukselliset arvonalentumiset"
"account_7000","7000","Voluntary social expenses","expense","False","l10n_fi.account_tag_personnel_other","Henkilökunnan koulutus"
"account_7010","7010","Internal meetings and staff parties","expense","False","l10n_fi.account_tag_personnel_other","Sisäiset palaverit ja henkilökuntajuhlat"
"account_7020","7020","Recreation and free-time activities","expense","False","l10n_fi.account_tag_personnel_other","Virkistys- ja harrastustoiminta"
"account_7030","7030","Compensations received for recreation and leisure activities","expense","False","l10n_fi.account_tag_personnel_other","Saadut virkistys- ja harrastustoiminnan korvaukset"
"account_7040","7040","Maintenance costs for holiday homes","expense","False","l10n_fi.account_tag_personnel_other","Loma-asuntojen hoitokulut"
"account_7050","7050","Occupational health service","expense","False","l10n_fi.account_tag_personnel_other","Työterveyshuolto"
"account_7060","7060","Compensations received from National Pensions Institution","expense","False","l10n_fi.account_tag_personnel_other","Saadut Kela-korvaukset"
"account_7070","7070","Meals for personnel/luncheon vouchers","expense","False","l10n_fi.account_tag_personnel_other","Henkilökunnan ruokailu / lounassetelit"
"account_7080","7080","Costs of personnel´s lunch room","expense","False","l10n_fi.account_tag_personnel_other","Henkilökunnan ruokalan kulut"
"account_7090","7090","VAT serving of meals, own use","expense","False","l10n_fi.account_tag_personnel_other","Ruokatarjoilun omaan käyttöön ottamisen arvonlisävero"
"account_7100","7100","Received compensation for meals","expense","False","l10n_fi.account_tag_personnel_other","Saadut ruokakorvaukset"
"account_7110","7110","Coffee accessories","expense","False","l10n_fi.account_tag_personnel_other","Kahvitarvikkeet"
"account_7120","7120","Work clothes","expense","False","l10n_fi.account_tag_personnel_other","Työvaatteet"
"account_7130","7130","Protective equipment","expense","False","l10n_fi.account_tag_personnel_other","Suojavälineet"
"account_7140","7140","Recruiting costs","expense","False","l10n_fi.account_tag_personnel_other","Henkilöstön hankintakulut"
"account_7150","7150","Job advertisements","expense","False","l10n_fi.account_tag_personnel_other","Työpaikkailmoitukset"
"account_7160","7160","Presents to personnel","expense","False","l10n_fi.account_tag_personnel_other","Lahjat henkilökunnalle"
"account_7170","7170","Other social security expenses","expense","False","l10n_fi.account_tag_personnel_other","Muut henkilösivukulut"
"account_7200","7200","Premises expenses","expense","False","l10n_fi.account_tag_premises_costs","Maa-aluevuokrat"
"account_7210","7210","Rent on real estate","expense","False","l10n_fi.account_tag_premises_costs","Kiinteistöjen vuokrat"
"account_7220","7220","Maintenance charges of premises","expense","False","l10n_fi.account_tag_premises_costs","Toimitilavastikkeet"
"account_7230","7230","Premises rents","expense","False","l10n_fi.account_tag_premises_costs","Toimitilavuokrat"
"account_7240","7240","Maintenance charges of warehouse","expense","False","l10n_fi.account_tag_premises_costs","Varastovastikkeet"
"account_7250","7250","Warehouse rents","expense","False","l10n_fi.account_tag_premises_costs","Varastovuokrat - Agilon"
"account_7260","7260","Maintenance charges of garage","expense","False","l10n_fi.account_tag_premises_costs","Autotallivastikkeet"
"account_7270","7270","Garage and parking space rentals","expense","False","l10n_fi.account_tag_premises_costs","Autotalli- ja autopaikkavuokrat"
"account_7280","7280","Maintenance charges for staff dwellings","expense","False","l10n_fi.account_tag_premises_costs","Henkilöstöasuntojen vastikkeet"
"account_7290","7290","Rent on personnel´s dwelling","expense","False","l10n_fi.account_tag_premises_costs","Henkilöstöasuntojen vuokrat"
"account_7300","7300","Maintenance charges of apartments","expense","False","l10n_fi.account_tag_premises_costs","Asuinhuoneistojen vastikkeet"
"account_7310","7310","Other rents/maintenance charges","expense","False","l10n_fi.account_tag_premises_costs","Muut vuokrat ja vastikkeet"
"account_7320","7320","Special reduction of energy","expense","False","l10n_fi.account_tag_premises_costs","Energian erityisvähennys"
"account_7330","7330","Administration","expense","False","l10n_fi.account_tag_premises_costs","Hallinto"
"account_7340","7340","Use and maintenance","expense","False","l10n_fi.account_tag_premises_costs","Käyttö ja huolto"
"account_7350","7350","Service of outside areas","expense","False","l10n_fi.account_tag_premises_costs","Ulkoalueiden hoito"
"account_7360","7360","Cleaning and sanitation","expense","False","l10n_fi.account_tag_premises_costs","Siivous ja puhtaanapito"
"account_7370","7370","Heating","expense","False","l10n_fi.account_tag_premises_costs","Lämmitys"
"account_7380","7380","Water and waste water","expense","False","l10n_fi.account_tag_premises_costs","Vesi ja jätevesi"
"account_7390","7390","Electricity and gas","expense","False","l10n_fi.account_tag_premises_costs","Sähkö ja kaasu"
"account_7400","7400","Waste management","expense","False","l10n_fi.account_tag_premises_costs","Jätehuolto"
"account_7410","7410","Indemnity insurance","expense","False","l10n_fi.account_tag_premises_costs","Vahinkovakuutukset"
"account_7420","7420","Real estate tax","expense","False","l10n_fi.account_tag_premises_costs","Kiinteistövero"
"account_7430","7430","Repair","expense","False","l10n_fi.account_tag_premises_costs","Korjaukset"
"account_7440","7440","Received insurance compensation","expense","False","l10n_fi.account_tag_premises_costs","Saadut vakuutuskorvaukset"
"account_7450","7450","Other maintenance of premises","expense","False","l10n_fi.account_tag_premises_costs","Muut toimitilojen hoitokulut"
"account_7460","7460","Guarding and security","expense","False","l10n_fi.account_tag_premises_costs","Vartiointi- ja turvallisuuskulut"
"account_7470","7470","Other expenses of premises","expense","False","l10n_fi.account_tag_premises_costs","Muut toimitilakulut"
"account_7480","7480","Private share of expenses on premises","expense","False","l10n_fi.account_tag_premises_costs","Saadut toimitilakulukorvaukset"
"account_7500","7500","Vehicle expenses","expense","False","l10n_fi.account_tag_vehicle_expenses","Ajoneuvoleasing"
"account_7510","7510","Leasing credits","expense","False","l10n_fi.account_tag_vehicle_expenses","Leasinghyvitykset"
"account_7520","7520","Vehicle rentals","expense","False","l10n_fi.account_tag_vehicle_expenses","Ajoneuvovuokrat"
"account_7530","7530","Fuel of vehicles","expense","False","l10n_fi.account_tag_vehicle_expenses","Ajoneuvojen polttoaine"
"account_7540","7540","Service of vehicles","expense","False","l10n_fi.account_tag_vehicle_expenses","Ajoneuvojen huolto ja korjaus"
"account_7550","7550","Tyres and car accessories","expense","False","l10n_fi.account_tag_vehicle_expenses","Renkaat ja autotarvikkeet"
"account_7560","7560","Public payments of vehicles","expense","False","l10n_fi.account_tag_vehicle_expenses","Ajoneuvojen julkiset maksut"
"account_7570","7570","Vehicle insurances","expense","False","l10n_fi.account_tag_vehicle_expenses","Ajoneuvovakuutukset"
"account_7580","7580","Accident damages","expense","False","l10n_fi.account_tag_vehicle_expenses","Kolarivahingot"
"account_7590","7590","Paid compensation for damages","expense","False","l10n_fi.account_tag_vehicle_expenses","Maksetut vahingonkorvaukset"
"account_7600","7600","Paid compensation for vehicle costs","expense","False","l10n_fi.account_tag_vehicle_expenses","Maksetut ajoneuvokorvaukset"
"account_7610","7610","Other vehicle costs","expense","False","l10n_fi.account_tag_vehicle_expenses","Muut ajoneuvokulut"
"account_7620","7620","Received compensation for damages","expense","False","l10n_fi.account_tag_vehicle_expenses","Saadut vahinkojen korvaukset"
"account_7630","7630","Private share of vehicle costs","expense","False","l10n_fi.account_tag_vehicle_expenses","Saadut ajoneuvokulukorvaukset"
"account_7640","7640","Computer equipment and software costs","expense","False","l10n_fi.account_tag_it_expenses","Atk-laite- ja ohjelmistoleasing"
"account_7650","7650","Computer device and program. rents","expense","False","l10n_fi.account_tag_it_expenses","Atk-laite- ja ohjelmistovuokrat"
"account_7660","7660","Software, upgrading, maintenance","expense","False","l10n_fi.account_tag_it_expenses","Atk-ohjelmistot, päivitykset ja ylläpito"
"account_7670","7670","Computer servicing: repair and installation","expense","False","l10n_fi.account_tag_it_expenses","Atk-laitehuollot, korjaukset ja asennukset"
"account_7680","7680","Computer purchases < 3 years","expense","False","l10n_fi.account_tag_it_expenses","Atk-laitehankinnat (< 3v. kalusto)"
"account_7690","7690","Purchase of computer accessories","expense","False","l10n_fi.account_tag_it_expenses","Atk-laitteiden pienhankinnat"
"account_7700","7700","Other computer and software costs","expense","False","l10n_fi.account_tag_it_expenses","Muut atk-laite- ja -ohjelmistokulut"
"account_7710","7710","Machinery and equipment costs","expense","False","l10n_fi.account_tag_in_machinery_and_equipment_expenses","Kone- ja kalustoleasing"
"account_7720","7720","Machine and equipment rentals","expense","False","l10n_fi.account_tag_in_machinery_and_equipment_expenses","Kone- ja kalustovuokrat"
"account_7730","7730","Service and repair","expense","False","l10n_fi.account_tag_in_machinery_and_equipment_expenses","Kone- ja kalustohuolto ja korjaus"
"account_7740","7740","Purchase of machinery and equipment < 3 years","expense","False","l10n_fi.account_tag_in_machinery_and_equipment_expenses","Kone- ja kalustohankinnat (< 3v. kalusto)"
"account_7750","7750","Purchase of low-value machinery and equipment","expense","False","l10n_fi.account_tag_in_machinery_and_equipment_expenses","Koneiden ja kaluston pienhankinnat"
"account_7760","7760","Paid tool allowances","expense","False","l10n_fi.account_tag_in_machinery_and_equipment_expenses","Maksetut työkalukorvaukset"
"account_7770","7770","Other machinery and equipment expenses","expense","False","l10n_fi.account_tag_in_machinery_and_equipment_expenses","Muut kone- ja kalustokulut"
"account_7780","7780","Received compensation for equipment","expense","False","l10n_fi.account_tag_in_machinery_and_equipment_expenses","Saadut kalustovakuutuskorvaukset"
"account_7790","7790","Received compensation for equipment costs","expense","False","l10n_fi.account_tag_in_machinery_and_equipment_expenses","Saadut kalustokulukorvaukset"
"account_7800","7800","Tickets","expense","False","l10n_fi.account_tag_travelling","Matkaliput"
"account_7810","7810","Taxi","expense","False","l10n_fi.account_tag_travelling","Taksikulut"
"account_7820","7820","Hotel and other accommodation","expense","False","l10n_fi.account_tag_travelling","Hotelli- ym. majoitus"
"account_7830","7830","Meals during travel","expense","False","l10n_fi.account_tag_travelling","Ruokailut matkalla"
"account_7840","7840","Travel insurance","expense","False","l10n_fi.account_tag_travelling","Matkavakuutukset"
"account_7850","7850","Parking costs","expense","False","l10n_fi.account_tag_travelling","Paikoituskulut"
"account_7860","7860","Other travel costs","expense","False","l10n_fi.account_tag_travelling","Muut matkakulut"
"account_7870","7870","Kilometre allowance","expense","False","l10n_fi.account_tag_travelling","Kilometrikorvaukset"
"account_7880","7880","Daily allowance","expense","False","l10n_fi.account_tag_travelling","Päivärahat"
"account_7890","7890","Daily allowance abroad","expense","False","l10n_fi.account_tag_travelling","Ulkomaan päivärahat"
"account_7900","7900","Accommodation compensation","expense","False","l10n_fi.account_tag_travelling","Yömatkarahat"
"account_7910","7910","Meal compensation","expense","False","l10n_fi.account_tag_travelling","Ateriakorvaukset"
"account_7920","7920","Received compensation for travel costs","expense","False","l10n_fi.account_tag_travelling","Saadut matkakulukorvaukset"
"account_7950","7950","Entertainment events","expense","False","l10n_fi.account_tag_representation","Edustustilaisuudet"
"account_7960","7960","Business presents","expense","False","l10n_fi.account_tag_representation","Edustuslahjat"
"account_7970","7970","Entertainment travel","expense","False","l10n_fi.account_tag_representation","Edustusmatkat"
"account_7980","7980","Reception rooms","expense","False","l10n_fi.account_tag_representation","Edustustilat"
"account_7990","7990","Other entertainment costs","expense","False","l10n_fi.account_tag_representation","Muut edustuskulut"
"account_8000","8000","Selling expenses","expense","False","l10n_fi.account_tag_selling_expenses","Maksetut myyntiprovisiot"
"account_8010","8010","Commission on credit cards","expense","False","l10n_fi.account_tag_selling_expenses","Luottokorttiprovisiot"
"account_8020","8020","Freight","expense","False","l10n_fi.account_tag_selling_expenses","Myyntirahdit"
"account_8030","8030","Forwarding","expense","False","l10n_fi.account_tag_selling_expenses","Myyntihuolinta"
"account_8040","8040","Other sales costs","expense","False","l10n_fi.account_tag_selling_expenses","Muut myyntikulut"
"account_8050","8050","Marketing expenses","expense","False","l10n_fi.account_tag_marketing_expenses","Mainostoimistopalvelut"
"account_8060","8060","Direct mail advertising","expense","False","l10n_fi.account_tag_marketing_expenses","Suoramainonta"
"account_8070","8070","Advertising","expense","False","l10n_fi.account_tag_marketing_expenses","Ilmoitusmainonta"
"account_8080","8080","TV and radio advertising","expense","False","l10n_fi.account_tag_marketing_expenses","TV- ja radiomainonta"
"account_8090","8090","Internet advertising","expense","False","l10n_fi.account_tag_marketing_expenses","Internetmainonta"
"account_8100","8100","Advertising tapes","expense","False","l10n_fi.account_tag_marketing_expenses","Mainosteippaukset"
"account_8110","8110","Advertising outside","expense","False","l10n_fi.account_tag_marketing_expenses","Ulkomainonta"
"account_8120","8120","Advertising material and requisites","expense","False","l10n_fi.account_tag_marketing_expenses","Mainosmateriaali ja tarvikkeet"
"account_8130","8130","Advertising presents and prizes","expense","False","l10n_fi.account_tag_marketing_expenses","Mainoslahjat ja palkinnot"
"account_8140","8140","Other advertising costs","expense","False","l10n_fi.account_tag_marketing_expenses","Muut mainoskulut"
"account_8150","8150","Sales promotion events","expense","False","l10n_fi.account_tag_marketing_expenses","Markkinointitilaisuudet"
"account_8160","8160","Market research","expense","False","l10n_fi.account_tag_marketing_expenses","Markkinatutkimukset"
"account_8170","8170","Fairs and exhibitions","expense","False","l10n_fi.account_tag_marketing_expenses","Messut ja näyttelyt"
"account_8180","8180","Client newsletters","expense","False","l10n_fi.account_tag_marketing_expenses","Asiakaslehdet"
"account_8190","8190","Client entertainment","expense","False","l10n_fi.account_tag_marketing_expenses","Asiakasviihde"
"account_8200","8200","Decorations, flowers","expense","False","l10n_fi.account_tag_marketing_expenses","Somisteet"
"account_8210","8210","Samples","expense","False","l10n_fi.account_tag_marketing_expenses","Tavaranäytteet"
"account_8220","8220","Paid marketing support","expense","False","l10n_fi.account_tag_marketing_expenses","Maksettu markkinointituki"
"account_8230","8230","Other sales promotion costs","expense","False","l10n_fi.account_tag_marketing_expenses","Muut myynnin edistämiskulut"
"account_8240","8240","Compensation received for marketing costs","expense","False","l10n_fi.account_tag_marketing_expenses","Saadut markkinointikulukorvaukset"
"account_8250","8250","PR costs","expense","False","l10n_fi.account_tag_marketing_expenses","Suhdetoimintakulut"
"account_8260","8260","Accessory advertisements and pmts","expense","False","l10n_fi.account_tag_marketing_expenses","Kannatusilmoitukset ja -maksut"
"account_8270","8270","Distinctions","expense","False","l10n_fi.account_tag_marketing_expenses","Huomionosoitukset"
"account_8280","8280","Donations","expense","False","l10n_fi.account_tag_marketing_expenses","Lahjoitukset"
"account_8300","8300","Research and development costs","expense","False","l10n_fi.account_tag_research_and_development","Tuotekehitys- ja testauspalvelut"
"account_8310","8310","Patents, protection of designs and trademarks","expense","False","l10n_fi.account_tag_research_and_development","Patentit"
"account_8320","8320","Quality control","expense","False","l10n_fi.account_tag_research_and_development","Laaduntarkkailu"
"account_8330","8330","Certification and quality certificates","expense","False","l10n_fi.account_tag_research_and_development","Sertifiointi ja laatutodistukset"
"account_8340","8340","Training","expense","False","l10n_fi.account_tag_research_and_development","Koulutus"
"account_8350","8350","Other reseach and development costs","expense","False","l10n_fi.account_tag_research_and_development","Muut tutkimus- ja kehityskulut"
"account_8370","8370","Leased labour","expense","False","l10n_fi.account_tag_administrative_services","Vuokratyövoima"
"account_8380","8380","Accounting services","expense","False","l10n_fi.account_tag_administrative_services","Taloushallintopalvelut"
"account_8390","8390","Auditing","expense","False","l10n_fi.account_tag_administrative_services","Tilintarkastuspalvelut"
"account_8410","8410","Legal- and consulting services","expense","False","l10n_fi.account_tag_administrative_services","Laki- ja konsultointipalvelut"
"account_8420","8420","Collection and credit status services","expense","False","l10n_fi.account_tag_administrative_services","Perintä ja luottotietopalvelut"
"account_8430","8430","Other administrative services","expense","False","l10n_fi.account_tag_administrative_services","Muut hallintopalvelut"
"account_8440","8440","Public payments","expense","False","l10n_fi.account_tag_administrative_services","Viranomaismaksut"
"account_8450","8450","Other governing expenses","expense","False","l10n_fi.account_tag_other_administrative_expenses","Kirjat"
"account_8451","8451","Telephone and telecommunication costs","expense","False","l10n_fi.account_tag_it_expenses","Puhelin- ja tietoliikennekulut"
"account_8452","8452","Insurance and damages","expense","False","l10n_fi.account_tag_other_fixed_costs","Vakuutukset ja vahingonkorvaukset"
"account_8453","8453","Office and administrative expenses","expense","False","l10n_fi.account_tag_other_administrative_expenses","Toimisto- ja hallintokulut"
"account_8455","8455","Other governing expenses","expense","False","l10n_fi.account_tag_other_administrative_expenses","Muut hallintokulut"
"account_8460","8460","Newspapers","expense","False","l10n_fi.account_tag_other_administrative_expenses","Lehdet"
"account_8470","8470","Information services","expense","False","l10n_fi.account_tag_other_administrative_expenses","Tietopalvelut"
"account_8480","8480","Membership fees","expense","False","l10n_fi.account_tag_other_administrative_expenses","Jäsenmaksut"
"account_8490","8490","Information collection","expense","False","l10n_fi.account_tag_other_administrative_expenses","Muu tiedonhankinta"
"account_8500","8500","Telephone costs","expense","False","l10n_fi.account_tag_other_administrative_expenses","Puhelinkulut"
"account_8510","8510","Mobile telephone costs","expense","False","l10n_fi.account_tag_other_administrative_expenses","Matkapuhelinkulut"
"account_8520","8520","Fax costs","expense","False","l10n_fi.account_tag_other_administrative_expenses","Telefaxkulut"
"account_8530","8530","Data transfer costs","expense","False","l10n_fi.account_tag_other_administrative_expenses","Datasiirto- ja internetkulut"
"account_8540","8540","Mailing and courier costs","expense","False","l10n_fi.account_tag_other_administrative_expenses","Posti- ja lähettikulut"
"account_8550","8550","Administration of share accounts","expense","False","l10n_fi.account_tag_other_administrative_expenses","Arvo-osuuksien hoitokulut"
"account_8560","8560","Money transaction costs","expense","False","l10n_fi.account_tag_other_administrative_expenses","Rahaliikenteen kulut"
"account_8570","8570","Rounding differences","expense","False","l10n_fi.account_tag_other_administrative_expenses","Pyöristyserot"
"account_8580","8580","Liability insurances","expense","False","l10n_fi.account_tag_other_administrative_expenses","Vastuuvakuutukset"
"account_8590","8590","Property insurances","expense","False","l10n_fi.account_tag_other_administrative_expenses","Esinevakuutukset"
"account_8600","8600","Other insurances","expense","False","l10n_fi.account_tag_other_administrative_expenses","Muut vakuutukset"
"account_8610","8610","Paid compensations for damages","expense","False","l10n_fi.account_tag_other_administrative_expenses","Maksetut vahingonkorvaukset"
"account_8620","8620","Office equipment","expense","False","l10n_fi.account_tag_other_administrative_expenses","Toimistotarvikkeet"
"account_8630","8630","Paper and printing costs","expense","False","l10n_fi.account_tag_other_administrative_expenses","Lomakkeet ja painatuskulut"
"account_8640","8640","Copies","expense","False","l10n_fi.account_tag_other_administrative_expenses","Valokopiot"
"account_8650","8650","Meeting and negotiation costs","expense","False","l10n_fi.account_tag_other_administrative_expenses","Kokous- ja neuvottelukulut"
"account_8680","8680","Other administrative costs","expense","False","l10n_fi.account_tag_other_administrative_expenses","Muut hallintokulut"
"account_8690","8690","Received compensations for administration costs","expense","False","l10n_fi.account_tag_other_administrative_expenses","Saadut hallintokulukorvaukset"
"account_8700","8700","Other business expenses","expense","False","l10n_fi.account_tag_other_fixed_costs","Myynnin luottotappiot"
"account_8710","8710","Credit loss, sales in Community","expense","False","l10n_fi.account_tag_other_fixed_costs","Yhteisömyynnin luottotappiot"
"account_8718","8718","Credit loss, construction service 0% (reverse charge)","expense","False","l10n_fi.account_tag_other_fixed_costs","Rakentamispalvelumyynnin luottotappiot (käännetty alv)"
"account_8720","8720","Credit loss, marginal sales","expense","False","l10n_fi.account_tag_other_fixed_costs","Marginaaliverotusmyynnin luottotappiot"
"account_8730","8730","Sales credit losses","expense","False","l10n_fi.account_tag_other_fixed_costs","Palautuneet luottotappiot"
"account_8740","8740","Public service broadcasting tax","expense","False","l10n_fi.account_tag_other_fixed_costs","Yle-vero"
"account_8750","8750","Exceptional deductible expences","expense","False","l10n_fi.account_tag_other_fixed_costs","Veronkorotukset"
"account_8760","8760","Other deductible business expenses","expense","False","l10n_fi.account_tag_other_fixed_costs","Muut vähennyskelpoiset liikekulut"
"account_8770","8770","Increase in taxation, non-deductible","expense","False","l10n_fi.account_tag_other_fixed_costs","Veronkorotukset"
"account_8780","8780","Fines and other punitive payments","expense","False","l10n_fi.account_tag_other_fixed_costs","Sakot, pysäköintivirhemaksut ja muut rangaistusmaksut""Sakot"
"account_8790","8790","Merger loss","expense","False","l10n_fi.account_tag_other_fixed_costs","Fuusiotappio"
"account_8800","8800","Non-deductible business expenses","expense","False","l10n_fi.account_tag_other_fixed_costs","Muut vähennyskelvottomat liikekulut"
"account_8840","8840","Exceptional sales loss on fixed assets","expense","False","l10n_fi.account_tag_other_fixed_costs","Poikkeukselliset käyttöomaisuuden luovutustappiot"
"account_8850","8850","Losses on disposal of fixed assets","expense","False","l10n_fi.account_tag_other_fixed_costs","Käyttöomaisuuden luovutustappiot"
"account_8867","8867","Sales loss, fixed assets shares (non-deductible)","expense","False","l10n_fi.account_tag_other_fixed_costs","Käyttömaisuusosakkeiden luovutustappiot (vähennyskelvottomat)"
"account_8870","8870","Exceptional sales loss, fixed ass shares(non-deductible)","expense","False","l10n_fi.account_tag_other_fixed_costs","Poikkeukselliset käyttöomaisuusosakkeiden luovutustappiot(väh.kelv)"
"account_8890","8890","Match differences","expense","False","l10n_fi.account_tag_other_fixed_costs","Täsmäytyserot"
"account_8990","8990","Share of the result of associated companies","expense","False","","Osuus osakkuusyritysten tuloksesta"
"account_9000","9000","Income from shares in companies of the same group","income_other","False","l10n_fi.account_tag_income_from_shares_in_group","Osinkotuotot konserniyrityksiltä"
"account_9007","9007","Dividend yield from group undertakings(taxfree)","income_other","False","l10n_fi.account_tag_income_from_shares_in_group","Osinkotuotot konserniyrityksiltä (verovapaat)"
"account_9010","9010","Surplus yield from group undertakings","income_other","False","l10n_fi.account_tag_income_from_shares_in_group","Osuuskorot konserniyrityksiltä"
"account_9020","9020","Other income from group undertakings","income_other","False","l10n_fi.account_tag_income_from_shares_in_group","Muut tuotot konserniyrityksiltä"
"account_9030","9030","Share of the profit (loss) of associated companies","income_other","False","l10n_fi.account_tag_income_from_associated_company","Osuus osakkuusyritysten tuloksesta"
"account_9040","9040","Income from shares in joint ventures","income_other","False","","Osinkotuotot omistusyhteysyrityksiltä"
"account_9047","9047","Dividend yield from participating interests (taxfree)","income_other","False","","Osinkotuotot omistusyhteysyrityksiltä (verovapaat)"
"account_9050","9050","Surplus yield from participating interests","income_other","False","","Osuuskorot omistusyhteysyrityksiltä"
"account_9060","9060","Other income from participating interests","income_other","False","","Muut tuotot omistusyhteysyrityksiltä"
"account_9070","9070","Income from shares in other joint ventures","income_other","False","","Tuotot osuuksista muissa omistusyhteysyrityksissä"
"account_9080","9080","Investment income from investments of permanent equivalents, group","income_other","False","l10n_fi.account_tag_investment_income_other_current_assets_group","Sijoitustuotot muista pysyvien vastaavien sijoituksista konserniin"
"account_9090","9090","Investment income from investments of permanent equivalents, others","income_other","False","l10n_fi.account_tag_other_investment_income_from_fixed_assets","Osinkotuotot"
"account_9097","9097","Dividend yield (tax free), others","income_other","False","l10n_fi.account_tag_other_investment_income_from_fixed_assets","Osinkotuotot (verovapaat)"
"account_9100","9100","Surplus yield from co-operatives","income_other","False","l10n_fi.account_tag_other_investment_income_from_fixed_assets","Saatu ylijäämä osuuskunnista"
