"id","code","name","small_name","type_in_out","type_move","stock_move","finance_move","account_move","assent_move","ind_nfe","ind_cte","ind_comunica","ind_transp","ind_devol","ind_retor","ind_anula","ind_remes","ind_comb"
"cfop_5454","5454","Retorno simbólico de animal ou da produção - Sistema de Integração e Parceria Rural","Retorno simbólico de animal ou da produção - Sistema de Integração e Parceria Rural","out","return_out","0","0","1","0","1","0","0","0","0","1","0","0","0"
"cfop_5455","5455","Retorno de insumos não utilizados na produção - Sistema de Integração e Parceria Rural","Retorno de insumos não utilizados na produção - Sistema de Integração e Parceria Rural","out","return_out","1","0","1","0","1","0","0","0","0","1","0","0","0"
"cfop_5456","5456","Saída referente a remuneração do produtor - Sistema de Integração e Parceria Rural","Saída referente a remuneração do produtor - Sistema de Integração e Parceria Rural","out","return_out","1","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_5501","5501","Remessa de produção do estabelecimento, com fim específico de exportação","Remessa de produção do estabelecimento, com fim específico de exportação","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_5502","5502","Remessa de mercadoria adquirida ou recebida de terceiros, com fim específico de exportação","Remessa de mercadoria adquirida ou recebida de terceiros, com fim específico de exportação","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_5503","5503","Devolução de mercadoria recebida com fim específico de exportação","Devolução de mercadoria recebida com fim específico de exportação","out","return_out","1","0","1","0","1","0","0","0","1","0","0","0","0"
"cfop_5504","5504","Remessa de mercadorias para formação de lote de exportação, de produtos industrializados ou produzidos pelo próprio estabelecimento.","Remessa de mercadorias para formação de lote de exportação, de produtos industrializados ou produzidos pelo próprio estabelecimento.","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_5505","5505","Remessa de mercadorias, adquiridas ou recebidas de terceiros, para formação de lote de exportação","Remessa de mercadorias, adquiridas ou recebidas de terceiros, para formação de lote de exportação","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_5551","5551","Venda de bem do ativo imobilizado","Venda de bem do ativo imobilizado","out","sale_asset","1","1","1","1","1","0","0","0","0","0","0","0","0"
"cfop_5552","5552","Transferência de bem do ativo imobilizado","Transferência de bem do ativo imobilizado","out","return_out","1","0","1","1","1","0","0","0","0","0","0","0","0"
"cfop_5553","5553","Devolução de compra de bem para o ativo imobilizado","Devolução de compra de bem para o ativo imobilizado","out","purchase_refund","1","1","1","1","1","0","0","0","1","0","0","0","0"
"cfop_5554","5554","Remessa de bem do ativo imobilizado para uso fora do estabelecimento","Remessa de bem do ativo imobilizado para uso fora do estabelecimento","out","return_out","1","0","1","1","1","0","0","0","0","0","0","1","0"
"cfop_5555","5555","Devolução de bem do ativo imobilizado de terceiro, recebido para uso no estabelecimento","Devolução de bem do ativo imobilizado de terceiro, recebido para uso no estabelecimento","out","return_out","1","0","1","1","1","0","0","0","1","0","0","0","0"
"cfop_5556","5556","Devolução de compra de material de uso ou consumo","Devolução de compra de material de uso ou consumo","out","purchase_refund","1","0","1","0","1","0","0","0","1","0","0","0","0"
"cfop_5557","5557","Transferência de material de uso ou consumo","Transferência de material de uso ou consumo","out","return_out","1","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_5601","5601","Transferência de crédito de ICMS acumulado","Transferência de crédito de ICMS acumulado","out","other","0","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_5602","5602","Transferência de saldo credor de ICMS para outro estabelecimento da mesma empresa, destinado à compensação de saldo devedor de ICMS","Transferência de saldo credor de ICMS para outro estabelecimento da mesma empresa, destinado à compensação de saldo devedor de ICMS","out","other","0","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_5603","5603","Ressarcimento de ICMS retido por substituição tributária","Ressarcimento de ICMS retido por substituição tributária","out","other","0","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_5605","5605","Transferência de saldo devedor de ICMS de outro estabelecimento da mesma empresa. (ajuste sinief 03/04)","Transferência de saldo devedor de ICMS de outro estabelecimento da mesma empresa. (ajuste sinief 03/04)","out","other","0","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_5606","5606","Utilização de saldo credor de ICMS para extinção por compensação de débitos fiscais.","Utilização de saldo credor de ICMS para extinção por compensação de débitos fiscais.","out","other","0","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_5651","5651","Venda de combustível ou lubrificante de produção do estabelecimento destinado à industrialização subseqüente","Venda de combustível ou lubrificante de produção do estabelecimento destinado à industrialização subseqüente","out","sale_industry","1","1","1","0","1","0","0","0","0","0","0","0","2"
"cfop_5652","5652","Venda de combustível ou lubrificante de produção do estabelecimento destinado à comercialização","Venda de combustível ou lubrificante de produção do estabelecimento destinado à comercialização","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","2"
"cfop_5653","5653","Venda de combustível ou lubrificante de produção do estabelecimento destinado a consumidor ou usuário final","Venda de combustível ou lubrificante de produção do estabelecimento destinado a consumidor ou usuário final","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","1"
"cfop_5654","5654","Venda de combustível ou lubrificante adquirido ou recebido de terceiros destinado à industrialização subseqüente","Venda de combustível ou lubrificante adquirido ou recebido de terceiros destinado à industrialização subseqüente","out","sale_industry","1","1","1","0","1","0","0","0","0","0","0","0","2"
"cfop_5655","5655","Venda de combustível ou lubrificante adquirido ou recebido de terceiros destinado à comercialização","Venda de combustível ou lubrificante adquirido ou recebido de terceiros destinado à comercialização","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","2"
"cfop_5656","5656","Venda de combustível ou lubrificante adquirido ou recebido de terceiros destinado a consumidor ou usuário final","Venda de combustível ou lubrificante adquirido ou recebido de terceiros destinado a consumidor ou usuário final","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","1"
"cfop_5657","5657","Remessa de combustível ou lubrificante adquirido ou recebido de terceiros para venda fora do estabelecimento","Remessa de combustível ou lubrificante adquirido ou recebido de terceiros para venda fora do estabelecimento","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","2"
"cfop_5658","5658","Transferência de combustível ou lubrificante de produção do estabelecimento","Transferência de combustível ou lubrificante de produção do estabelecimento","out","return_out","1","0","1","0","1","0","0","0","0","0","0","0","2"
"cfop_5659","5659","Transferência de combustível ou lubrificante adquirido ou recebido de terceiro","Transferência de combustível ou lubrificante adquirido ou recebido de terceiro","out","return_out","1","0","1","0","1","0","0","0","0","0","0","0","2"
"cfop_5660","5660","Devolução de compra de combustível ou lubrificante adquirido para industrialização subseqüente","Devolução de compra de combustível ou lubrificante adquirido para industrialização subseqüente","out","purchase_refund","1","1","1","0","1","0","0","0","1","0","0","0","2"
"cfop_5661","5661","Devolução de compra de combustível ou lubrificante adquirido para comercialização","Devolução de compra de combustível ou lubrificante adquirido para comercialização","out","purchase_refund","1","1","1","0","1","0","0","0","1","0","0","0","2"
"cfop_5662","5662","Devolução de compra de combustível ou lubrificante adquirido por consumidor ou usuário final","Devolução de compra de combustível ou lubrificante adquirido por consumidor ou usuário final","out","purchase_refund","1","1","1","0","1","0","0","0","1","0","0","0","2"
"cfop_5663","5663","Remessa para armazenagem de combustível ou lubrificante","Remessa para armazenagem de combustível ou lubrificante","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","1"
"cfop_5664","5664","Retorno de combustível ou lubrificante recebido para armazenagem","Retorno de combustível ou lubrificante recebido para armazenagem","out","return_out","1","0","1","0","1","0","0","0","0","1","0","0","1"
"cfop_5665","5665","Retorno simbólico de combustível ou lubrificante recebido para armazenagem","Retorno simbólico de combustível ou lubrificante recebido para armazenagem","out","return_out","0","0","1","0","1","0","0","0","0","1","0","0","1"
"cfop_5666","5666","Remessa por conta e ordem de terceiros de combustível ou lubrificante recebido para armazenagem","Remessa por conta e ordem de terceiros de combustível ou lubrificante recebido para armazenagem","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","2"
"cfop_5667","5667","Venda de combustível ou lubrificante a consumidor ou usuário final estabelecido em outra unidade da Federação","Venda de combustível ou lubrificante a consumidor ou usuário final estabelecido em outra unidade da Federação","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","1"
"cfop_5901","5901","Remessa para industrialização por encomenda","Remessa para industrialização por encomenda","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_5902","5902","Retorno de mercadoria utilizada na industrialização por encomenda","Retorno de mercadoria utilizada na industrialização por encomenda","out","return_out","1","0","1","0","1","0","0","0","0","1","0","0","0"
"cfop_5903","5903","Retorno de mercadoria recebida para industrialização e não aplicada no referido processo","Retorno de mercadoria recebida para industrialização e não aplicada no referido processo","out","return_out","1","0","1","0","1","0","0","0","0","1","0","0","0"
"cfop_5904","5904","Remessa para venda fora do estabelecimento","Remessa para venda fora do estabelecimento","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_5905","5905","Remessa para depósito fechado ou armazém geral","Remessa para depósito fechado ou armazém geral","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_5906","5906","Retorno de mercadoria depositada em depósito fechado ou armazém geral","Retorno de mercadoria depositada em depósito fechado ou armazém geral","out","return_out","1","0","1","0","1","0","0","0","0","1","0","0","0"
"cfop_5907","5907","Retorno simbólico de mercadoria depositada em depósito fechado ou armazém geral","Retorno simbólico de mercadoria depositada em depósito fechado ou armazém geral","out","return_out","0","0","1","0","1","0","0","0","0","1","0","0","0"
"cfop_5908","5908","Remessa de bem por conta de contrato de comodato ou locação","Remessa de bem por conta de contrato de comodato ou locação","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_5909","5909","Retorno de bem recebido por conta de contrato de comodato ou locação","Retorno de bem recebido por conta de contrato de comodato ou locação","out","return_out","1","0","1","0","1","0","0","0","0","1","0","0","0"
"cfop_5910","5910","Remessa em bonificação, doação ou brinde","Remessa em bonificação, doação ou brinde","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_5911","5911","Remessa de amostra grátis","Remessa de amostra grátis","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_5912","5912","Remessa de mercadoria ou bem para demonstração","Remessa de mercadoria ou bem para demonstração","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_5913","5913","Retorno de mercadoria ou bem recebido para demonstração","Retorno de mercadoria ou bem recebido para demonstração","out","return_out","1","0","1","0","1","0","0","0","0","1","0","0","0"
"cfop_5914","5914","Remessa de mercadoria ou bem para exposição ou feira","Remessa de mercadoria ou bem para exposição ou feira","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_5915","5915","Remessa de mercadoria ou bem para conserto ou reparo","Remessa de mercadoria ou bem para conserto ou reparo","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_5916","5916","Retorno de mercadoria ou bem recebido para conserto ou reparo","Retorno de mercadoria ou bem recebido para conserto ou reparo","out","return_out","1","0","1","0","1","0","0","0","0","1","0","0","0"
"cfop_5917","5917","Remessa de mercadoria em consignação mercantil ou industrial","Remessa de mercadoria em consignação mercantil ou industrial","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_5918","5918","Devolução de mercadoria recebida em consignação mercantil ou industrial","Devolução de mercadoria recebida em consignação mercantil ou industrial","out","return_out","1","0","1","0","1","0","0","0","1","0","0","0","0"
"cfop_5919","5919","Devolução simbólica de mercadoria vendida ou utilizada em processo industrial, recebida anteriormente em consignação mercantil ou industrial","Devolução simbólica de mercadoria vendida ou utilizada em processo industrial, recebida anteriormente em consignação mercantil ou industrial","out","return_out","1","1","1","0","1","0","0","0","1","0","0","0","0"
"cfop_5920","5920","Remessa de vasilhame ou sacaria","Remessa de vasilhame ou sacaria","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_5921","5921","Devolução de vasilhame ou sacaria","Devolução de vasilhame ou sacaria","out","return_out","1","0","1","0","1","0","0","0","1","0","0","0","0"
"cfop_5922","5922","Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura","Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura","out","return_out","1","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_5923","5923","Remessa de mercadoria por conta e ordem de terceiros, em venda à ordem ou em operações com armazém geral ou depósito fechado","Remessa de mercadoria por conta e ordem de terceiros, em venda à ordem ou em operações com armazém geral ou depósito fechado","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_5924","5924","Remessa para industrialização por conta e ordem do adquirente da mercadoria, quando esta não transitar pelo estabelecimento do adquirente","Remessa para industrialização por conta e ordem do adquirente da mercadoria, quando esta não transitar pelo estabelecimento do adquirente","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_5925","5925","Retorno de mercadoria recebida para industrialização por conta e ordem do adquirente da mercadoria, quando aquela não transitar pelo estabelecimento do adquirente","Retorno de mercadoria recebida para industrialização por conta e ordem do adquirente da mercadoria, quando aquela não transitar pelo estabelecimento do adquirente","out","other","1","0","1","0","1","0","0","0","0","1","0","0","0"
"cfop_5926","5926","Lançamento efetuado a título de reclassificação de mercadoria decorrente de formação de kit ou de sua desagregação","Lançamento efetuado a título de reclassificação de mercadoria decorrente de formação de kit ou de sua desagregação","out","other","1","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_5927","5927","Lançamento efetuado a título de baixa de estoque decorrente de perda, roubo ou deterioração","Lançamento efetuado a título de baixa de estoque decorrente de perda, roubo ou deterioração","out","other","1","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_5928","5928","Lançamento efetuado a título de baixa de estoque decorrente do encerramento da atividade da empresa","Lançamento efetuado a título de baixa de estoque decorrente do encerramento da atividade da empresa","out","other","1","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_5929","5929","Lançamento efetuado em decorrência de emissão de documento fiscal relativo a operação ou prestação também acobertada por documento fiscal do varejo","Lançamento efetuado em decorrência de emissão de documento fiscal relativo a operação ou prestação também acobertada por documento fiscal do varejo","out","other","1","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_5931","5931","Lançamento efetuado em decorrência da responsabilidade de retenção do imposto por substituição tributária, atribuída ao remetente ou alienante da mercadoria, pelo serviço de transporte realizado por transportador autônomo ou por transportador não inscrito na unidade da Federação onde iniciado o serviço","Lançamento efetuado em decorrência da responsabilidade de retenção do imposto por substituição tributária, atribuída ao remetente ou alienante da mercadoria, pelo serviço de transporte realizado por transportador autônomo ou por transportador não inscrito na unidade da Federação onde iniciado o serviço","out","other","1","0","1","0","1","0","0","1","0","0","0","0","0"
"cfop_5932","5932","Prestação de serviço de transporte iniciada em unidade da Federação diversa daquela onde inscrito o prestador","Prestação de serviço de transporte iniciada em unidade da Federação diversa daquela onde inscrito o prestador","out","sale_commerce","0","1","1","0","1","0","0","1","0","0","0","0","0"
"cfop_5933","5933","Prestação de serviço tributado pelo ISSQN. (ajuste sinief 03/04)","Prestação de serviço tributado pelo ISSQN. (ajuste sinief 03/04)","out","sale_commerce","0","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_5934","5934","Remessa simbólica de mercadoria depositada em armazém geral ou depósito fechado","Remessa simbólica de mercadoria depositada em armazém geral ou depósito fechado","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_5949","5949","Outra saída de mercadoria ou prestação de serviço não especificado","Outra saída de mercadoria ou prestação de serviço não especificado","out","return_out","1","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6101","6101","Venda de produção do estabelecimento","Venda de produção do estabelecimento","out","sale_industry","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6102","6102","Venda de mercadoria adquirida ou recebida de terceiros","Venda de mercadoria adquirida ou recebida de terceiros","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6103","6103","Venda de produção do estabelecimento, efetuada fora do estabelecimento","Venda de produção do estabelecimento, efetuada fora do estabelecimento","out","sale_industry","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6104","6104","Venda de mercadoria adquirida ou recebida de terceiros, efetuada fora do estabelecimento","Venda de mercadoria adquirida ou recebida de terceiros, efetuada fora do estabelecimento","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6105","6105","Venda de produção do estabelecimento que não deva por ele transitar","Venda de produção do estabelecimento que não deva por ele transitar","out","sale_industry","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6106","6106","Venda de mercadoria adquirida ou recebida de terceiros, que não deva por ele transitar","Venda de mercadoria adquirida ou recebida de terceiros, que não deva por ele transitar","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6107","6107","Venda de produção do estabelecimento, destinada a não contribuinte","Venda de produção do estabelecimento, destinada a não contribuinte","out","sale_industry","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6108","6108","Venda de mercadoria adquirida ou recebida de terceiros, destinada a não contribuinte","Venda de mercadoria adquirida ou recebida de terceiros, destinada a não contribuinte","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6109","6109","Venda de produção do estabelecimento, destinada à Zona Franca de Manaus ou Áreas de Livre Comércio","Venda de produção do estabelecimento, destinada à Zona Franca de Manaus ou Áreas de Livre Comércio","out","sale_industry","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6110","6110","Venda de mercadoria adquirida ou recebida de terceiros, destinada à Zona Franca de Manaus ou Áreas de Livre Comércio","Venda de mercadoria adquirida ou recebida de terceiros, destinada à Zona Franca de Manaus ou Áreas de Livre Comércio","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6111","6111","Venda de produção do estabelecimento remetida anteriormente em consignação industrial","Venda de produção do estabelecimento remetida anteriormente em consignação industrial","out","sale_industry","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6112","6112","Venda de mercadoria adquirida ou recebida de Terceiros remetida anteriormente em consignação industrial","Venda de mercadoria adquirida ou recebida de Terceiros remetida anteriormente em consignação industrial","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6113","6113","Venda de produção do estabelecimento remetida anteriormente em consignação mercantil","Venda de produção do estabelecimento remetida anteriormente em consignação mercantil","out","sale_industry","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6114","6114","Venda de mercadoria adquirida ou recebida de terceiros remetida anteriormente em consignação mercantil","Venda de mercadoria adquirida ou recebida de terceiros remetida anteriormente em consignação mercantil","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6115","6115","Venda de mercadoria adquirida ou recebida de terceiros, recebida anteriormente em consignação mercantil","Venda de mercadoria adquirida ou recebida de terceiros, recebida anteriormente em consignação mercantil","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6116","6116","Venda de produção do estabelecimento originada de encomenda para entrega futura","Venda de produção do estabelecimento originada de encomenda para entrega futura","out","sale_industry","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6117","6117","Venda de mercadoria adquirida ou recebida de terceiros, originada de encomenda para entrega futura","Venda de mercadoria adquirida ou recebida de terceiros, originada de encomenda para entrega futura","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6118","6118","Venda de produção do estabelecimento entregue ao destinatário por conta e ordem do adquirente originário, em venda à ordem","Venda de produção do estabelecimento entregue ao destinatário por conta e ordem do adquirente originário, em venda à ordem","out","sale_industry","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6119","6119","Venda de mercadoria adquirida ou recebida de terceiros entregue ao destinatário por conta e ordem do adquirente originário, em venda à ordem","Venda de mercadoria adquirida ou recebida de terceiros entregue ao destinatário por conta e ordem do adquirente originário, em venda à ordem","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6120","6120","Venda de mercadoria adquirida ou recebida de terceiros entregue ao destinatário pelo vendedor remetente, em venda à ordem","Venda de mercadoria adquirida ou recebida de terceiros entregue ao destinatário pelo vendedor remetente, em venda à ordem","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6122","6122","Venda de produção do estabelecimento remetida para industrialização, por conta e ordem do adquirente, sem transitar pelo estabelecimento do adquirente","Venda de produção do estabelecimento remetida para industrialização, por conta e ordem do adquirente, sem transitar pelo estabelecimento do adquirente","out","sale_industry","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6123","6123","Venda de mercadoria adquirida ou recebida de terceiros remetida para industrialização, por conta e ordem do adquirente, sem transitar pelo estabelecimento do adquirente","Venda de mercadoria adquirida ou recebida de terceiros remetida para industrialização, por conta e ordem do adquirente, sem transitar pelo estabelecimento do adquirente","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6124","6124","Industrialização efetuada para outra empresa","Industrialização efetuada para outra empresa","out","return_out","1","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6125","6125","Industrialização efetuada para outra empresa quando a mercadoria recebida para utilização no processo de industrialização não transitar pelo estabelecimento adquirente da mercadoria","Industrialização efetuada para outra empresa quando a mercadoria recebida para utilização no processo de industrialização não transitar pelo estabelecimento adquirente da mercadoria","out","return_out","1","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6129","6129","Venda de insumo importado e de mercadoria industrializada sob o amparo do Regime Aduaneiro Especial de Entreposto Industrial sob Controle Informatizado do Sistema Público de Escrituração Digital (Recof-Sped)","Venda de insumo importado e de mercadoria industrializada sob o amparo do Regime Aduaneiro Especial de Entreposto Industrial sob Controle Informatizado do Sistema Público de Escrituração Digital (Recof-Sped)","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6131","6131","Remessa de produção de estabelecimento, com previsão de posterior ajuste ou fixação de preço de ato cooperativo.","Remessa de produção de estabelecimento, com previsão de posterior ajuste ou fixação de preço de ato cooperativo.","out","return_out","1","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6132","6132","Fixação de preço de produção do estabelecimento, inclusive quando remetidas anteriormente com previsão de posterior ajuste ou fixação de preço ou fixação de preço de ato cooperativo.","Fixação de preço de produção do estabelecimento, inclusive quando remetidas anteriormente com previsão de posterior ajuste ou fixação de preço ou fixação de preço de ato cooperativo.","out","other","1","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6151","6151","Transferência de produção do estabelecimento","Transferência de produção do estabelecimento","out","return_out","1","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6152","6152","Transferência de mercadoria adquirida ou recebida de terceiros","Transferência de mercadoria adquirida ou recebida de terceiros","out","return_out","1","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6153","6153","Transferência de energia elétrica","Transferência de energia elétrica","out","return_out","1","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6155","6155","Transferência de produção do estabelecimento, que não deva por ele transitar","Transferência de produção do estabelecimento, que não deva por ele transitar","out","return_out","1","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6156","6156","Transferência de mercadoria adquirida ou recebida de terceiros, que não deva por ele transitar","Transferência de mercadoria adquirida ou recebida de terceiros, que não deva por ele transitar","out","return_out","1","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6159","6159","Fornecimento de produção do estabelecimento de ato cooperativo","Fornecimento de produção do estabelecimento de ato cooperativo","out","sale_commerce","1","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6160","6160","Fornecimento de mercadoria adquirida ou recebida de terceiros de ato cooperativo","Fornecimento de mercadoria adquirida ou recebida de terceiros de ato cooperativo","out","sale_commerce","1","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6201","6201","Devolução de compra para industrialização","Devolução de compra para industrialização","out","purchase_refund","1","1","1","0","1","0","0","0","1","0","0","0","0"
"cfop_6202","6202","Devolução de compra para comercialização","Devolução de compra para comercialização","out","purchase_refund","1","1","1","0","1","0","0","0","1","0","0","0","0"
"cfop_6205","6205","Anulação de valor relativo a aquisição de serviço de comunicação","Anulação de valor relativo a aquisição de serviço de comunicação","out","purchase_refund","0","1","1","0","1","0","0","0","0","0","1","0","0"
"cfop_6206","6206","Anulação de valor relativo a aquisição de serviço de transporte","Anulação de valor relativo a aquisição de serviço de transporte","out","purchase_refund","0","1","1","0","1","0","0","0","0","0","1","0","0"
"cfop_6207","6207","Anulação de valor relativo à compra de energia elétrica","Anulação de valor relativo à compra de energia elétrica","out","purchase_refund","0","1","1","0","1","0","0","0","0","0","1","0","0"
"cfop_6208","6208","Devolução de mercadoria recebida em transferência para industrialização","Devolução de mercadoria recebida em transferência para industrialização","out","return_out","1","1","1","0","1","0","0","0","1","0","0","0","0"
"cfop_6209","6209","Devolução de mercadoria recebida em transferência para comercialização","Devolução de mercadoria recebida em transferência para comercialização","out","return_out","1","1","1","0","1","0","0","0","1","0","0","0","0"
"cfop_6210","6210","Devolução de compra para utilização na prestação de serviço","Devolução de compra para utilização na prestação de serviço","out","purchase_refund","1","1","1","0","1","0","0","0","1","0","0","0","0"
"cfop_6213","6213","Devolução de entrada de mercadoria com previsão de posterior ajuste ou fixação de preço, em ato cooperativo.","Devolução de entrada de mercadoria com previsão de posterior ajuste ou fixação de preço, em ato cooperativo.","out","return_out","1","0","1","0","1","0","0","0","1","0","0","0","0"
"cfop_6214","6214","Devolução de fixação de preço de produção do estabelecimento produtor, inclusive quando remetidas anteriormente com previsão de posterior ajuste ou fixação de preço, de ato cooperativo, para comercialização.","Devolução de fixação de preço de produção do estabelecimento produtor, inclusive quando remetidas anteriormente com previsão de posterior ajuste ou fixação de preço, de ato cooperativo, para comercialização.","out","other","1","0","1","0","1","0","0","0","1","0","0","0","0"
"cfop_6215","6215","Devolução de fixação de preço de produção do estabelecimento produtor, inclusive quando remetidas anteriormente com previsão de posterior ajuste ou fixação de preço, de ato cooperativo para industrialização.","Devolução de fixação de preço de produção do estabelecimento produtor, inclusive quando remetidas anteriormente com previsão de posterior ajuste ou fixação de preço, de ato cooperativo para industrialização.","out","other","1","0","1","0","1","0","0","0","1","0","0","0","0"
"cfop_6216","6216","Devolução de entrada decorrente do fornecimento de produto ou mercadoria de ato cooperativo","Devolução de entrada decorrente do fornecimento de produto ou mercadoria de ato cooperativo","out","return_out","1","0","1","0","1","0","0","0","1","0","0","0","0"
"cfop_6251","6251","Venda de energia elétrica para distribuição ou comercialização","Venda de energia elétrica para distribuição ou comercialização","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6252","6252","Venda de energia elétrica para estabelecimento industrial","Venda de energia elétrica para estabelecimento industrial","out","sale_industry","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6253","6253","Venda de energia elétrica para estabelecimento comercial","Venda de energia elétrica para estabelecimento comercial","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6254","6254","Venda de energia elétrica para estabelecimento prestador de serviço de transporte","Venda de energia elétrica para estabelecimento prestador de serviço de transporte","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6255","6255","Venda de energia elétrica para estabelecimento prestador de serviço de comunicação","Venda de energia elétrica para estabelecimento prestador de serviço de comunicação","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6256","6256","Venda de energia elétrica para estabelecimento de produtor rural","Venda de energia elétrica para estabelecimento de produtor rural","out","sale_industry","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6257","6257","Venda de energia elétrica para consumo por demanda contratada","Venda de energia elétrica para consumo por demanda contratada","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","0"
