id,code,name,state_id:id
l10n_tr_nilvera_einvoice_extended_tax_office_713,45250,Manisa İhtisas Vergi Dairesi Müdürlüğü,base.state_tr_45
l10n_tr_nilvera_einvoice_extended_tax_office_714,45251,Şehit Cihan Güneş Vergi Dairesi Müdürlüğü,base.state_tr_45
l10n_tr_nilvera_einvoice_extended_tax_office_715,45252,Mesir Vergi Dairesi Müdürlüğü,base.state_tr_45
l10n_tr_nilvera_einvoice_extended_tax_office_716,46102,Andırın Malmüdürlüğü,base.state_tr_46
l10n_tr_nilvera_einvoice_extended_tax_office_717,46104,Göksun Malmüdürlüğü,base.state_tr_46
l10n_tr_nilvera_einvoice_extended_tax_office_718,46106,Türkoğlu Malmüdürlüğü,base.state_tr_46
l10n_tr_nilvera_einvoice_extended_tax_office_719,46107,Çağlayancerit Malmüdürlüğü,base.state_tr_46
l10n_tr_nilvera_einvoice_extended_tax_office_720,46108,Ekinözü Malmüdürlüğü,base.state_tr_46
l10n_tr_nilvera_einvoice_extended_tax_office_721,46109,Nurhak Malmüdürlüğü,base.state_tr_46
l10n_tr_nilvera_einvoice_extended_tax_office_722,46201,Aslanbey Vergi Dairesi Müdürlüğü,base.state_tr_46
l10n_tr_nilvera_einvoice_extended_tax_office_723,46260,Elbistan Vergi Dairesi Müdürlüğü,base.state_tr_46
l10n_tr_nilvera_einvoice_extended_tax_office_724,46261,Afşin Vergi Dairesi Müdürlüğü,base.state_tr_46
l10n_tr_nilvera_einvoice_extended_tax_office_725,46262,Pazarcık Vergi Dairesi Müdürlüğü,base.state_tr_46
l10n_tr_nilvera_einvoice_extended_tax_office_726,46280,Aksu Vergi Dairesi Müdürlüğü,base.state_tr_46
l10n_tr_nilvera_einvoice_extended_tax_office_727,47102,Derik Malmüdürlüğü,base.state_tr_47
l10n_tr_nilvera_einvoice_extended_tax_office_728,47106,Mazıdağı Malmüdürlüğü,base.state_tr_47
l10n_tr_nilvera_einvoice_extended_tax_office_729,47107,Midyat Malmüdürlüğü,base.state_tr_47
l10n_tr_nilvera_einvoice_extended_tax_office_730,47109,Ömerli Malmüdürlüğü,base.state_tr_47
l10n_tr_nilvera_einvoice_extended_tax_office_731,47110,Savur Malmüdürlüğü,base.state_tr_47
l10n_tr_nilvera_einvoice_extended_tax_office_732,47112,Dargeçit Malmüdürlüğü,base.state_tr_47
l10n_tr_nilvera_einvoice_extended_tax_office_733,47113,Yeşilli Malmüdürlüğü,base.state_tr_47
l10n_tr_nilvera_einvoice_extended_tax_office_734,47260,Mardin Vergi Dairesi Müdürlüğü,base.state_tr_47
l10n_tr_nilvera_einvoice_extended_tax_office_735,47261,Kızıltepe Vergi Dairesi Müdürlüğü,base.state_tr_47
l10n_tr_nilvera_einvoice_extended_tax_office_736,47262,Nusaybin Vergi Dairesi Müdürlüğü,base.state_tr_47
l10n_tr_nilvera_einvoice_extended_tax_office_737,48102,Datça Malmüdürlüğü,base.state_tr_48
l10n_tr_nilvera_einvoice_extended_tax_office_738,48108,Ula Malmüdürlüğü,base.state_tr_48
l10n_tr_nilvera_einvoice_extended_tax_office_739,48109,Dalaman Malmüdürlüğü,base.state_tr_48
l10n_tr_nilvera_einvoice_extended_tax_office_740,48110,Ortaca Malmüdürlüğü,base.state_tr_48
l10n_tr_nilvera_einvoice_extended_tax_office_741,48111,Kavaklıdere Malmüdürlüğü,base.state_tr_48
l10n_tr_nilvera_einvoice_extended_tax_office_742,48113,Seydikemer Malmüdürlüğü,base.state_tr_48
l10n_tr_nilvera_einvoice_extended_tax_office_743,48260,Muğla Vergi Dairesi Müdürlüğü,base.state_tr_48
l10n_tr_nilvera_einvoice_extended_tax_office_744,48261,Bodrum Vergi Dairesi Müdürlüğü,base.state_tr_48
l10n_tr_nilvera_einvoice_extended_tax_office_745,48262,Fethiye Vergi Dairesi Müdürlüğü,base.state_tr_48
l10n_tr_nilvera_einvoice_extended_tax_office_746,48263,Köyceğiz Vergi Dairesi Müdürlüğü,base.state_tr_48
l10n_tr_nilvera_einvoice_extended_tax_office_747,48264,Milas Vergi Dairesi Müdürlüğü,base.state_tr_48
l10n_tr_nilvera_einvoice_extended_tax_office_748,48265,Marmaris Vergi Dairesi Müdürlüğü,base.state_tr_48
l10n_tr_nilvera_einvoice_extended_tax_office_749,48266,Yatağan Vergi Dairesi Müdürlüğü,base.state_tr_48
l10n_tr_nilvera_einvoice_extended_tax_office_750,49101,Bulanık Malmüdürlüğü,base.state_tr_49
l10n_tr_nilvera_einvoice_extended_tax_office_751,49102,Malazgirt Malmüdürlüğü,base.state_tr_49
l10n_tr_nilvera_einvoice_extended_tax_office_752,49103,Varto Malmüdürlüğü,base.state_tr_49
l10n_tr_nilvera_einvoice_extended_tax_office_753,49104,Hasköy Malmüdürlüğü,base.state_tr_49
l10n_tr_nilvera_einvoice_extended_tax_office_754,49105,Korkut Malmüdürlüğü,base.state_tr_49
l10n_tr_nilvera_einvoice_extended_tax_office_755,49260,Muş Vergi Dairesi Müdürlüğü,base.state_tr_49
l10n_tr_nilvera_einvoice_extended_tax_office_756,50101,Avanos Malmüdürlüğü,base.state_tr_50
l10n_tr_nilvera_einvoice_extended_tax_office_757,50102,Derinkuyu Malmüdürlüğü,base.state_tr_50
l10n_tr_nilvera_einvoice_extended_tax_office_758,50103,Gülşehir Malmüdürlüğü,base.state_tr_50
l10n_tr_nilvera_einvoice_extended_tax_office_759,50104,Hacıbektaş Malmüdürlüğü,base.state_tr_50
l10n_tr_nilvera_einvoice_extended_tax_office_760,50105,Kozaklı Malmüdürlüğü,base.state_tr_50
l10n_tr_nilvera_einvoice_extended_tax_office_761,50106,Ürgüp Malmüdürlüğü,base.state_tr_50
l10n_tr_nilvera_einvoice_extended_tax_office_762,50107,Acıgöl Malmüdürlüğü,base.state_tr_50
l10n_tr_nilvera_einvoice_extended_tax_office_763,50260,Nevşehir Vergi Dairesi Müdürlüğü,base.state_tr_50
l10n_tr_nilvera_einvoice_extended_tax_office_764,51103,Çamardı Malmüdürlüğü,base.state_tr_51
l10n_tr_nilvera_einvoice_extended_tax_office_765,51105,Ulukışla Malmüdürlüğü,base.state_tr_51
l10n_tr_nilvera_einvoice_extended_tax_office_766,51106,Altunhisar Malmüdürlüğü,base.state_tr_51
l10n_tr_nilvera_einvoice_extended_tax_office_767,51107,Çiftlik Malmüdürlüğü,base.state_tr_51
l10n_tr_nilvera_einvoice_extended_tax_office_768,51260,Niğde Vergi Dairesi Müdürlüğü,base.state_tr_51
l10n_tr_nilvera_einvoice_extended_tax_office_769,51262,Bor Vergi Dairesi Müdürlüğü,base.state_tr_51
l10n_tr_nilvera_einvoice_extended_tax_office_770,52101,Akkuş Malmüdürlüğü,base.state_tr_52
l10n_tr_nilvera_einvoice_extended_tax_office_771,52102,Aybastı Malmüdürlüğü,base.state_tr_52
l10n_tr_nilvera_einvoice_extended_tax_office_772,52104,Gölköy Malmüdürlüğü,base.state_tr_52
l10n_tr_nilvera_einvoice_extended_tax_office_773,52105,Korgan Malmüdürlüğü,base.state_tr_52
l10n_tr_nilvera_einvoice_extended_tax_office_774,52106,Kumru Malmüdürlüğü,base.state_tr_52
l10n_tr_nilvera_einvoice_extended_tax_office_775,52107,Mesudiye Malmüdürlüğü,base.state_tr_52
l10n_tr_nilvera_einvoice_extended_tax_office_776,52108,Perşembe Malmüdürlüğü,base.state_tr_52
l10n_tr_nilvera_einvoice_extended_tax_office_777,52109,Ulubey Malmüdürlüğü,base.state_tr_52
l10n_tr_nilvera_einvoice_extended_tax_office_778,52111,Gülyalı Malmüdürlüğü,base.state_tr_52
l10n_tr_nilvera_einvoice_extended_tax_office_779,52112,Gürgentepe Malmüdürlüğü,base.state_tr_52
l10n_tr_nilvera_einvoice_extended_tax_office_780,52113,Çamaş Malmüdürlüğü,base.state_tr_52
l10n_tr_nilvera_einvoice_extended_tax_office_781,52114,Çatalpınar Malmüdürlüğü,base.state_tr_52
l10n_tr_nilvera_einvoice_extended_tax_office_782,52115,Çaybaşı Malmüdürlüğü,base.state_tr_52
l10n_tr_nilvera_einvoice_extended_tax_office_783,52116,İkizce Malmüdürlüğü,base.state_tr_52
l10n_tr_nilvera_einvoice_extended_tax_office_784,52117,Kabadüz Malmüdürlüğü,base.state_tr_52
l10n_tr_nilvera_einvoice_extended_tax_office_785,52118,Kabataş Malmüdürlüğü,base.state_tr_52
l10n_tr_nilvera_einvoice_extended_tax_office_786,52201,Boztepe Vergi Dairesi Müdürlüğü,base.state_tr_52
l10n_tr_nilvera_einvoice_extended_tax_office_787,52260,Köprübaşı Vergi Dairesi Müdürlüğü,base.state_tr_52
l10n_tr_nilvera_einvoice_extended_tax_office_788,52261,Fatsa Vergi Dairesi Müdürlüğü,base.state_tr_52
l10n_tr_nilvera_einvoice_extended_tax_office_789,52262,Ünye Vergi Dairesi Müdürlüğü,base.state_tr_52
l10n_tr_nilvera_einvoice_extended_tax_office_790,53102,Çamlıhemşin Malmüdürlüğü,base.state_tr_53
l10n_tr_nilvera_einvoice_extended_tax_office_791,53104,Fındıklı Malmüdürlüğü,base.state_tr_53
l10n_tr_nilvera_einvoice_extended_tax_office_792,53105,İkizdere Malmüdürlüğü,base.state_tr_53
l10n_tr_nilvera_einvoice_extended_tax_office_793,53106,Kalkandere Malmüdürlüğü,base.state_tr_53
l10n_tr_nilvera_einvoice_extended_tax_office_794,53108,Güneysu Malmüdürlüğü,base.state_tr_53
l10n_tr_nilvera_einvoice_extended_tax_office_795,53109,Derepazarı Malmüdürlüğü,base.state_tr_53
l10n_tr_nilvera_einvoice_extended_tax_office_796,53110,Hemşin Malmüdürlüğü,base.state_tr_53
l10n_tr_nilvera_einvoice_extended_tax_office_797,53111,İyidere Malmüdürlüğü,base.state_tr_53
l10n_tr_nilvera_einvoice_extended_tax_office_798,53201,Kaçkar Vergi Dairesi Müdürlüğü,base.state_tr_53
l10n_tr_nilvera_einvoice_extended_tax_office_799,53260,Yeşilçay Vergi Dairesi Müdürlüğü,base.state_tr_53
l10n_tr_nilvera_einvoice_extended_tax_office_800,53261,Çayeli Vergi Dairesi Müdürlüğü,base.state_tr_53
l10n_tr_nilvera_einvoice_extended_tax_office_801,53262,Pazar Vergi Dairesi Müdürlüğü,base.state_tr_53
l10n_tr_nilvera_einvoice_extended_tax_office_802,53263,Ardeşen Vergi Dairesi Müdürlüğü,base.state_tr_53
l10n_tr_nilvera_einvoice_extended_tax_office_803,54105,Kaynarca Malmüdürlüğü,base.state_tr_54
l10n_tr_nilvera_einvoice_extended_tax_office_804,54107,Kocaali Malmüdürlüğü,base.state_tr_54
l10n_tr_nilvera_einvoice_extended_tax_office_805,54108,Pamukova Malmüdürlüğü,base.state_tr_54
l10n_tr_nilvera_einvoice_extended_tax_office_806,54109,Taraklı Malmüdürlüğü,base.state_tr_54
l10n_tr_nilvera_einvoice_extended_tax_office_807,54111,Karapürçek Malmüdürlüğü,base.state_tr_54
l10n_tr_nilvera_einvoice_extended_tax_office_808,54201,Akyazı Vergi Dairesi Müdürlüğü,base.state_tr_54
l10n_tr_nilvera_einvoice_extended_tax_office_809,54202,Geyve Vergi Dairesi Müdürlüğü,base.state_tr_54
l10n_tr_nilvera_einvoice_extended_tax_office_810,54203,Hendek Vergi Dairesi Müdürlüğü,base.state_tr_54
l10n_tr_nilvera_einvoice_extended_tax_office_811,54204,Karasu Vergi Dairesi Müdürlüğü,base.state_tr_54
l10n_tr_nilvera_einvoice_extended_tax_office_812,54250,Sakarya İhtisas Vergi Dairesi Müdürlüğü,base.state_tr_54
l10n_tr_nilvera_einvoice_extended_tax_office_813,54251,Gümrükönü Vergi Dairesi Müdürlüğü,base.state_tr_54
l10n_tr_nilvera_einvoice_extended_tax_office_814,54252,Ali Fuat Cebesoy Vergi Dairesi Müdürlüğü,base.state_tr_54
l10n_tr_nilvera_einvoice_extended_tax_office_815,54253,Sapanca Vergi Dairesi Müdürlüğü,base.state_tr_54
l10n_tr_nilvera_einvoice_extended_tax_office_816,55101,Alaçam Malmüdürlüğü,base.state_tr_55
l10n_tr_nilvera_einvoice_extended_tax_office_817,55105,Kavak Malmüdürlüğü,base.state_tr_55
l10n_tr_nilvera_einvoice_extended_tax_office_818,55106,Ladik Malmüdürlüğü,base.state_tr_55
l10n_tr_nilvera_einvoice_extended_tax_office_819,55108,Vezirköprü Malmüdürlüğü,base.state_tr_55
l10n_tr_nilvera_einvoice_extended_tax_office_820,55109,Asarcık Malmüdürlüğü,base.state_tr_55
l10n_tr_nilvera_einvoice_extended_tax_office_821,55110,Ondokuz Mayıs Malmüdürlüğü,base.state_tr_55
l10n_tr_nilvera_einvoice_extended_tax_office_822,55111,Salıpazarı Malmüdürlüğü,base.state_tr_55
l10n_tr_nilvera_einvoice_extended_tax_office_823,55112,Tekkeköy Malmüdürlüğü,base.state_tr_55
l10n_tr_nilvera_einvoice_extended_tax_office_824,55113,Ayvacık Malmüdürlüğü,base.state_tr_55
l10n_tr_nilvera_einvoice_extended_tax_office_825,55114,Yakakent Malmüdürlüğü,base.state_tr_55
l10n_tr_nilvera_einvoice_extended_tax_office_826,55202,Bafra Vergi Dairesi Müdürlüğü,base.state_tr_55
l10n_tr_nilvera_einvoice_extended_tax_office_827,55203,Çarşamba Vergi Dairesi Müdürlüğü,base.state_tr_55
l10n_tr_nilvera_einvoice_extended_tax_office_828,55204,Terme Vergi Dairesi Müdürlüğü,base.state_tr_55
l10n_tr_nilvera_einvoice_extended_tax_office_829,55205,Havza Vergi Dairesi Müdürlüğü,base.state_tr_55
l10n_tr_nilvera_einvoice_extended_tax_office_830,55251,19 Mayıs Vergi Dairesi Müdürlüğü,base.state_tr_55
l10n_tr_nilvera_einvoice_extended_tax_office_831,55252,Gaziler Vergi Dairesi Müdürlüğü,base.state_tr_55
l10n_tr_nilvera_einvoice_extended_tax_office_832,55290,Zafer Vergi Dairesi Müdürlüğü,base.state_tr_55
l10n_tr_nilvera_einvoice_extended_tax_office_833,56102,Baykan Malmüdürlüğü,base.state_tr_56
l10n_tr_nilvera_einvoice_extended_tax_office_834,56104,Eruh Malmüdürlüğü,base.state_tr_56
l10n_tr_nilvera_einvoice_extended_tax_office_835,56106,Kurtalan Malmüdürlüğü,base.state_tr_56
l10n_tr_nilvera_einvoice_extended_tax_office_836,56107,Pervari Malmüdürlüğü,base.state_tr_56
l10n_tr_nilvera_einvoice_extended_tax_office_837,56110,Şirvan Malmüdürlüğü,base.state_tr_56
l10n_tr_nilvera_einvoice_extended_tax_office_838,56260,Siirt Vergi Dairesi Müdürlüğü,base.state_tr_56
l10n_tr_nilvera_einvoice_extended_tax_office_839,57101,Ayancık Malmüdürlüğü,base.state_tr_57
l10n_tr_nilvera_einvoice_extended_tax_office_840,57103,Durağan Malmüdürlüğü,base.state_tr_57
l10n_tr_nilvera_einvoice_extended_tax_office_841,57104,Erfelek Malmüdürlüğü,base.state_tr_57
l10n_tr_nilvera_einvoice_extended_tax_office_842,57105,Gerze Malmüdürlüğü,base.state_tr_57
l10n_tr_nilvera_einvoice_extended_tax_office_843,57106,Türkeli Malmüdürlüğü,base.state_tr_57
l10n_tr_nilvera_einvoice_extended_tax_office_844,57107,Dikmen Malmüdürlüğü,base.state_tr_57
l10n_tr_nilvera_einvoice_extended_tax_office_845,57108,Saraydüzü Malmüdürlüğü,base.state_tr_57
l10n_tr_nilvera_einvoice_extended_tax_office_846,57260,Sinop Vergi Dairesi Müdürlüğü,base.state_tr_57
l10n_tr_nilvera_einvoice_extended_tax_office_847,57261,Boyabat Vergi Dairesi Müdürlüğü,base.state_tr_57
l10n_tr_nilvera_einvoice_extended_tax_office_848,58101,Divriği Malmüdürlüğü,base.state_tr_58
l10n_tr_nilvera_einvoice_extended_tax_office_849,58102,Gemerek Malmüdürlüğü,base.state_tr_58
l10n_tr_nilvera_einvoice_extended_tax_office_850,58103,Gürün Malmüdürlüğü,base.state_tr_58
l10n_tr_nilvera_einvoice_extended_tax_office_851,58104,Hafik Malmüdürlüğü,base.state_tr_58
l10n_tr_nilvera_einvoice_extended_tax_office_852,58105,İmranlı Malmüdürlüğü,base.state_tr_58
l10n_tr_nilvera_einvoice_extended_tax_office_853,58106,Kangal Malmüdürlüğü,base.state_tr_58
l10n_tr_nilvera_einvoice_extended_tax_office_854,58107,Koyulhisar Malmüdürlüğü,base.state_tr_58
l10n_tr_nilvera_einvoice_extended_tax_office_855,58109,Suşehri Malmüdürlüğü,base.state_tr_58
l10n_tr_nilvera_einvoice_extended_tax_office_856,58110,Yıldızeli Malmüdürlüğü,base.state_tr_58
l10n_tr_nilvera_einvoice_extended_tax_office_857,58111,Zara Malmüdürlüğü,base.state_tr_58
l10n_tr_nilvera_einvoice_extended_tax_office_858,58112,Akıncılar Malmüdürlüğü,base.state_tr_58
l10n_tr_nilvera_einvoice_extended_tax_office_859,58113,Altınyayla Malmüdürlüğü,base.state_tr_58
l10n_tr_nilvera_einvoice_extended_tax_office_860,58114,Doğanşar Malmüdürlüğü,base.state_tr_58
l10n_tr_nilvera_einvoice_extended_tax_office_861,58115,Gölova Malmüdürlüğü,base.state_tr_58
l10n_tr_nilvera_einvoice_extended_tax_office_862,58116,Ulaş Malmüdürlüğü,base.state_tr_58
l10n_tr_nilvera_einvoice_extended_tax_office_863,58201,Kale Vergi Dairesi Müdürlüğü,base.state_tr_58
l10n_tr_nilvera_einvoice_extended_tax_office_864,58260,Şarkışla Vergi Dairesi Müdürlüğü,base.state_tr_58
l10n_tr_nilvera_einvoice_extended_tax_office_865,58280,Site Vergi Dairesi Müdürlüğü,base.state_tr_58
l10n_tr_nilvera_einvoice_extended_tax_office_866,59106,Saray Malmüdürlüğü,base.state_tr_59
l10n_tr_nilvera_einvoice_extended_tax_office_867,59108,Marmaraereğlisi Malmüdürlüğü,base.state_tr_59
l10n_tr_nilvera_einvoice_extended_tax_office_868,59201,Süleymanpaşa Vergi Dairesi Müdürlüğü,base.state_tr_59
l10n_tr_nilvera_einvoice_extended_tax_office_869,59250,Çorlu İhtisas Vergi Dairesi Müdürlüğü,base.state_tr_59
l10n_tr_nilvera_einvoice_extended_tax_office_870,59260,Namık Kemal Vergi Dairesi Müdürlüğü,base.state_tr_59
l10n_tr_nilvera_einvoice_extended_tax_office_871,59261,Çerkezköy Vergi Dairesi Müdürlüğü,base.state_tr_59
l10n_tr_nilvera_einvoice_extended_tax_office_872,59262,Çorlu Vergi Dairesi Müdürlüğü,base.state_tr_59
l10n_tr_nilvera_einvoice_extended_tax_office_873,59263,Hayrabolu Vergi Dairesi Müdürlüğü,base.state_tr_59
l10n_tr_nilvera_einvoice_extended_tax_office_874,59264,Malkara Vergi Dairesi Müdürlüğü,base.state_tr_59
l10n_tr_nilvera_einvoice_extended_tax_office_875,59265,Muratlı Vergi Dairesi Müdürlüğü,base.state_tr_59
l10n_tr_nilvera_einvoice_extended_tax_office_876,59266,Şarköy Vergi Dairesi Müdürlüğü,base.state_tr_59
l10n_tr_nilvera_einvoice_extended_tax_office_877,59267,Kapaklı Vergi Dairesi Müdürlüğü,base.state_tr_59
l10n_tr_nilvera_einvoice_extended_tax_office_878,60101,Almus Malmüdürlüğü,base.state_tr_60
l10n_tr_nilvera_einvoice_extended_tax_office_879,60102,Artova Malmüdürlüğü,base.state_tr_60
l10n_tr_nilvera_einvoice_extended_tax_office_880,60105,Reşadiye Malmüdürlüğü,base.state_tr_60
l10n_tr_nilvera_einvoice_extended_tax_office_881,60108,Pazar Malmüdürlüğü,base.state_tr_60
l10n_tr_nilvera_einvoice_extended_tax_office_882,60109,Yeşilyurt Malmüdürlüğü,base.state_tr_60
l10n_tr_nilvera_einvoice_extended_tax_office_883,60110,Başçiftlik Malmüdürlüğü,base.state_tr_60
l10n_tr_nilvera_einvoice_extended_tax_office_884,60111,Sulusaray Malmüdürlüğü,base.state_tr_60
l10n_tr_nilvera_einvoice_extended_tax_office_885,60260,Tokat Vergi Dairesi Müdürlüğü,base.state_tr_60
l10n_tr_nilvera_einvoice_extended_tax_office_886,60261,Erbaa Vergi Dairesi Müdürlüğü,base.state_tr_60
l10n_tr_nilvera_einvoice_extended_tax_office_887,60262,Niksar Vergi Dairesi Müdürlüğü,base.state_tr_60
l10n_tr_nilvera_einvoice_extended_tax_office_888,60263,Turhal Vergi Dairesi Müdürlüğü,base.state_tr_60
l10n_tr_nilvera_einvoice_extended_tax_office_889,60264,Zile Vergi Dairesi Müdürlüğü,base.state_tr_60
l10n_tr_nilvera_einvoice_extended_tax_office_890,61102,Araklı Malmüdürlüğü,base.state_tr_61
l10n_tr_nilvera_einvoice_extended_tax_office_891,61103,Arsin Malmüdürlüğü,base.state_tr_61
l10n_tr_nilvera_einvoice_extended_tax_office_892,61104,Çaykara Malmüdürlüğü,base.state_tr_61
l10n_tr_nilvera_einvoice_extended_tax_office_893,61105,Maçka Malmüdürlüğü,base.state_tr_61
l10n_tr_nilvera_einvoice_extended_tax_office_894,61107,Sürmene Malmüdürlüğü,base.state_tr_61
l10n_tr_nilvera_einvoice_extended_tax_office_895,61108,Tonya Malmüdürlüğü,base.state_tr_61
l10n_tr_nilvera_einvoice_extended_tax_office_896,61110,Yomra Malmüdürlüğü,base.state_tr_61
l10n_tr_nilvera_einvoice_extended_tax_office_897,61111,Beşikdüzü Malmüdürlüğü,base.state_tr_61
l10n_tr_nilvera_einvoice_extended_tax_office_898,61112,Şalpazarı Malmüdürlüğü,base.state_tr_61
l10n_tr_nilvera_einvoice_extended_tax_office_899,61113,Çarşıbaşı Malmüdürlüğü,base.state_tr_61
l10n_tr_nilvera_einvoice_extended_tax_office_900,61114,Dernekpazarı Malmüdürlüğü,base.state_tr_61
l10n_tr_nilvera_einvoice_extended_tax_office_901,61115,Düzköy Malmüdürlüğü,base.state_tr_61
l10n_tr_nilvera_einvoice_extended_tax_office_902,61116,Hayrat Malmüdürlüğü,base.state_tr_61
l10n_tr_nilvera_einvoice_extended_tax_office_903,61117,Köprübaşı Malmüdürlüğü,base.state_tr_61
l10n_tr_nilvera_einvoice_extended_tax_office_904,61201,Hızırbey Vergi Dairesi Müdürlüğü,base.state_tr_61
l10n_tr_nilvera_einvoice_extended_tax_office_905,61260,Akçaabat Vergi Dairesi Müdürlüğü,base.state_tr_61
l10n_tr_nilvera_einvoice_extended_tax_office_906,61261,Of Vergi Dairesi Müdürlüğü,base.state_tr_61
l10n_tr_nilvera_einvoice_extended_tax_office_907,61262,Vakfıkebir Vergi Dairesi Müdürlüğü,base.state_tr_61
l10n_tr_nilvera_einvoice_extended_tax_office_908,61280,Karadeniz Vergi Dairesi Müdürlüğü,base.state_tr_61
l10n_tr_nilvera_einvoice_extended_tax_office_909,62101,Çemişgezek Malmüdürlüğü,base.state_tr_62
l10n_tr_nilvera_einvoice_extended_tax_office_910,62102,Hozat Malmüdürlüğü,base.state_tr_62
l10n_tr_nilvera_einvoice_extended_tax_office_911,62103,Mazgirt Malmüdürlüğü,base.state_tr_62
l10n_tr_nilvera_einvoice_extended_tax_office_912,62104,Nazimiye Malmüdürlüğü,base.state_tr_62
l10n_tr_nilvera_einvoice_extended_tax_office_913,62105,Ovacık Malmüdürlüğü,base.state_tr_62
l10n_tr_nilvera_einvoice_extended_tax_office_914,62106,Pertek Malmüdürlüğü,base.state_tr_62
l10n_tr_nilvera_einvoice_extended_tax_office_915,62107,Pülümür Malmüdürlüğü,base.state_tr_62
l10n_tr_nilvera_einvoice_extended_tax_office_916,62260,Tunceli Vergi Dairesi Müdürlüğü,base.state_tr_62
l10n_tr_nilvera_einvoice_extended_tax_office_917,63101,Akçakale Malmüdürlüğü,base.state_tr_63
l10n_tr_nilvera_einvoice_extended_tax_office_918,63103,Bozova Malmüdürlüğü,base.state_tr_63
l10n_tr_nilvera_einvoice_extended_tax_office_919,63104,Halfeti Malmüdürlüğü,base.state_tr_63
l10n_tr_nilvera_einvoice_extended_tax_office_920,63105,Hilvan Malmüdürlüğü,base.state_tr_63
l10n_tr_nilvera_einvoice_extended_tax_office_921,63109,Ceylanpınar Malmüdürlüğü,base.state_tr_63
l10n_tr_nilvera_einvoice_extended_tax_office_922,63110,Harran Malmüdürlüğü,base.state_tr_63
l10n_tr_nilvera_einvoice_extended_tax_office_923,63201,Şehitlik Vergi Dairesi Müdürlüğü,base.state_tr_63
l10n_tr_nilvera_einvoice_extended_tax_office_924,63260,Siverek Vergi Dairesi Müdürlüğü,base.state_tr_63
l10n_tr_nilvera_einvoice_extended_tax_office_925,63261,Viranşehir Vergi Dairesi Müdürlüğü,base.state_tr_63
l10n_tr_nilvera_einvoice_extended_tax_office_926,63262,Birecik Vergi Dairesi Müdürlüğü,base.state_tr_63
l10n_tr_nilvera_einvoice_extended_tax_office_927,63263,Suruç Vergi Dairesi Müdürlüğü,base.state_tr_63
l10n_tr_nilvera_einvoice_extended_tax_office_928,63280,Topçu Meydanı Vergi Dairesi Müdürlüğü,base.state_tr_63
l10n_tr_nilvera_einvoice_extended_tax_office_929,63281,Göbeklitepe Vergi Dairesi Müdürlüğü,base.state_tr_63
l10n_tr_nilvera_einvoice_extended_tax_office_930,64103,Karahallı Malmüdürlüğü,base.state_tr_64
l10n_tr_nilvera_einvoice_extended_tax_office_931,64104,Ulubey Malmüdürlüğü,base.state_tr_64
l10n_tr_nilvera_einvoice_extended_tax_office_932,64105,Sivaslı Malmüdürlüğü,base.state_tr_64
l10n_tr_nilvera_einvoice_extended_tax_office_933,64260,Uşak Vergi Dairesi Müdürlüğü,base.state_tr_64
l10n_tr_nilvera_einvoice_extended_tax_office_934,64261,Banaz Vergi Dairesi Müdürlüğü,base.state_tr_64
l10n_tr_nilvera_einvoice_extended_tax_office_935,64262,Eşme Vergi Dairesi Müdürlüğü,base.state_tr_64
l10n_tr_nilvera_einvoice_extended_tax_office_936,65101,Başkale Malmüdürlüğü,base.state_tr_65
l10n_tr_nilvera_einvoice_extended_tax_office_937,65102,Çatak Malmüdürlüğü,base.state_tr_65
l10n_tr_nilvera_einvoice_extended_tax_office_938,65104,Gevaş Malmüdürlüğü,base.state_tr_65
l10n_tr_nilvera_einvoice_extended_tax_office_939,65105,Gürpınar Malmüdürlüğü,base.state_tr_65
l10n_tr_nilvera_einvoice_extended_tax_office_940,65106,Muradiye Malmüdürlüğü,base.state_tr_65
l10n_tr_nilvera_einvoice_extended_tax_office_941,65107,Özalp Malmüdürlüğü,base.state_tr_65
l10n_tr_nilvera_einvoice_extended_tax_office_942,65108,Bahçesaray Malmüdürlüğü,base.state_tr_65
l10n_tr_nilvera_einvoice_extended_tax_office_943,65109,Çaldıran Malmüdürlüğü,base.state_tr_65
l10n_tr_nilvera_einvoice_extended_tax_office_944,65110,Edremit Malmüdürlüğü,base.state_tr_65
l10n_tr_nilvera_einvoice_extended_tax_office_945,65111,Saray Malmüdürlüğü,base.state_tr_65
l10n_tr_nilvera_einvoice_extended_tax_office_946,65201,Erciş Vergi Dairesi Müdürlüğü,base.state_tr_65
l10n_tr_nilvera_einvoice_extended_tax_office_947,65260,Van Vergi Dairesi Müdürlüğü,base.state_tr_65
l10n_tr_nilvera_einvoice_extended_tax_office_948,66101,Akdağmadeni Malmüdürlüğü,base.state_tr_66
l10n_tr_nilvera_einvoice_extended_tax_office_949,66103,Çayıralan Malmüdürlüğü,base.state_tr_66
l10n_tr_nilvera_einvoice_extended_tax_office_950,66104,Çekerek Malmüdürlüğü,base.state_tr_66
l10n_tr_nilvera_einvoice_extended_tax_office_951,66105,Sarıkaya Malmüdürlüğü,base.state_tr_66
l10n_tr_nilvera_einvoice_extended_tax_office_952,66106,Şefaatli Malmüdürlüğü,base.state_tr_66
l10n_tr_nilvera_einvoice_extended_tax_office_953,66109,Aydıncık Malmüdürlüğü,base.state_tr_66
l10n_tr_nilvera_einvoice_extended_tax_office_954,66110,Çandır Malmüdürlüğü,base.state_tr_66
