"id","name","code","account_type","note","chart_template_id/id","nocreate","reconcile"
"chartgr_76_01_07","Έσοδα ομολογιών αλλοδαπών δανείων","76.01.07","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_01_99","Έσοδα λοιπών χρεογράφων εσωτερικού","76.01.99","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_02","Δεδουλευμένοι τόκοι γραμματίων εισπρακτέων","76.02","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_03_00","Τόκοι καταθέσεων Τραπεζών εσωτερικού","76.03.00","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_03_01","Τόκοι καταθέσεων Ταμιευτηρίου εσωτερικού","76.03.01","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_03_02","Τόκοι καταθέσεων εξωτερικού","76.03.02","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_03_03","Τόκοι χορηγουμένων δανείων","76.03.03","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_03_04","Τόκοι τρεχούμενων λογαριασμών πελατών","76.03.04","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_03_99","Λοιποί πιστωτικοί τόκοι","76.03.99","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_04_00","Διαφορές (κέρδη) από πώληση συμμετοχών","76.04.00","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_04_01","Διαφορές (κέρδη) από πώληση συμμετοχών σε λοιπές πλην ΑΕ επιχειρήσεις","76.04.01","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_04_02","Διαφορές (κέρδη) από πώληση χρεογράφων","76.04.02","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_76_98_00","Εκπτώσεις από εφάπαξ εξόφληση φόρων και τελών (Γν. 1022/88)","76.98.00","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_00_10","Εδαφικών εκτάσεων","78.00.10","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_00_11","Κτιρίων - Εγκαταστάσεων κτιρίων - Τεχνικών έργων","78.00.11","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_00_12","Μηχανημάτων - τεχνικών εγκαταστάσεων - Λοιπού μηχανολογικού εξοπλισμού","78.00.12","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_00_13","Μεταφορικών μέσων","78.00.13","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_00_14","Έπιπλα και λοιπού εξοπλισμού","78.00.14","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_00_14_06","Ιδιοπαραγωγή ζώων για πάγια εκμετάλλευση","78.00.14.06","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_00_15","Ακινητοποιήσεων υπό εκτέλεση","78.00.15","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_00_16","Ασώματων ακινητοποιήσεων και εξόδων πολυετούς απόσβεσης","78.00.16","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_05_00","Προβλέψεις για αποζημίωση προσωπικού λόγω εξόδου από την υπηρεσία","78.05.00","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_05_09","Λοιπές προβλέψεις εκμετάλλευσης","78.05.09","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_10_00","Αξία χορηγουμένων αποθεμάτων","78.10.00","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_10_01","Αξία χορηγουμένων δειγμάτων","78.10.01","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_10_02","Αξία δωρεών αποθεμάτων για κοινωφελείς σκοπούς.","78.10.02","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_10_03","Αξία σημαντικών δωρεών αποθεμάτων για κοινωφελείς σκοπούς.","78.10.03","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_10_04","Ζημιές από καταστροφή ανασφαλίστων αποθεμάτων","78.10.04","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_10_05","Ζημίες από απώλεια ή κλοπή ανασφαλίστων αποθεμάτων","78.10.05","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_10_08","Αξία ιδιοχρησιμοποιουμένων αποθεμάτων ως παγίων","78.10.08","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_78_11_00","Αξία κατεστραμμένων εμπορευμάτων με 18%","78.11.00","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_79_70","Πωλήσεις Εμπορευμάτων","79.70","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_79_71","Πωλήσεις Προϊόντων ετοίμων και ημιτελών","79.71","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_79_72","Πωλήσεις λοιπών αποθεμάτων και Αχρήστου υλικού","79.72","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_79_73","Πωλήσεις υπηρεσιών","79.73","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_79_74","Επιχορηγήσεις και Διάφορα έσοδα πωλήσεων","79.74","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_79_75","Έσοδα παρεπομένων ασχολιών","79.75","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_79_76","Έσοδα κεφαλαίων","79.76","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_79_78","Ιδιοπαραγωγή και Χρησιμοποιούμενες Προβλέψεις Εκμετάλλευσης","79.78","income","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_79_79","Συνάλλαγμα Κέρδος","79.79","income_other","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_80_00","Λογαριασμός Γενικής Εκμετάλλευσης","80.00","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_80_01","Μικτά Αποτελέσματα (κέρδη ή ζημιές) Εκμετάλλευσης","80.01","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_80_02_00","Έξοδα διοικητικής λειτουργίας","80.02.00","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_80_02_01","Έξοδα λειτουργίας ερευνών - ανάπτυξης","80.02.01","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_80_02_02","Έξοδα λειτουργίας διάθεσης","80.02.02","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_80_02_03","Κόστος αδράνειας","80.02.03","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_80_02_04","Προβλέψεις αποτίμησης συμμετοχών και χρεογράφων","80.02.04","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_80_02_05","Έξοδα και ζημιές συμμετοχών και χρεογράφων","80.02.05","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_80_02_06","Χρεωστικοί τόκοι και συναφή έξοδα","80.02.06","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_80_03_00","Άλλα έσοδα εκμετάλλευσης","80.03.00","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_80_03_01","Έσοδα συμμετοχών","80.03.01","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_80_03_02","Έσοδα χρεογράφων","80.03.02","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_80_03_03","Κέρδη πώλησης συμμετοχών και χρεογράφων","80.03.03","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_80_03_04","Πιστωτικοί τόκοι και συναφή έσοδα","80.03.04","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_00_00","Φορολογικά πρόστιμα και προσαυξήσεις","81.00.00","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_00_01","Προσαυξήσεις εισφορών ασφαλιστικών ταμείων","81.00.01","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_00_02","Καταπτώσεις εγγυήσεων - ποινικών ρητρών","81.00.02","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_00_03","Κλοπές - Υπεξαιρέσεις","81.00.03","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_00_04","Συναλλαγματικές διαφορές","81.00.04","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_00_05","Αξία σημαντικών δωρεών","81.00.05","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_00_99","Λοιπά έκτακτα και ανόργανα έξοδα","81.00.99","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_01_02","Καταπτώσεις εγγυήσεων - ποινικών ρητρών","81.01.02","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_01_04","Συναλλαγματικές διαφορές","81.01.04","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_01_05","Αναλογούσες στη χρήση επιχορηγήσεις παγίων επενδύσεων","81.01.05","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_01_99","Λοιπά έκτακτα και ανόργανα έσοδα","81.01.99","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_02_00","Ζημιές από εκποίηση ακινήτων ","81.02.00","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_02_01","Ζημιές από εκποίηση τεχνικών έργων","81.02.01","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_02_02","Ζημιές από εκποίηση μηχανημάτων - τεχνικών εγκαταστάσεων – λοιπού μηχανολ.εξοπλισμού","81.02.02","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_02_03","Ζημιές από εκποίηση μεταφορικών μέσων","81.02.03","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_02_04","Ζημιές από εκποίηση επίπλων και λοιπού εξοπλισμού","81.02.04","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_02_05","Ζημιές από μεταβίβαση δικαιωμάτων και λοιπών ασώματων ακινητοποιήσεων","81.02.05","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_02_06","Ζημιές από ανεπίδεκτες είσπραξης απαιτήσεις","81.02.06","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_02_07","Ζημιές από καταστροφή ανασφάλιστων αποθεμάτων","81.02.07","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_02_08","Ζημιές από απώλεια ή κλοπή ανασφάλιστων αποθεμάτων","81.02.08","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_02_10","Ζημιές από καταστροφή ακατάλληλων αποθεμάτων","81.02.10","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_02_99","Λοιπές έκτακτες ζημιές","81.02.99","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_03_00","Κέρδη από εκποίηση ακινήτων ","81.03.00","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_03_01","Κέρδη από εκποίηση τεχνικών έργων","81.03.01","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_03_02","Κέρδη από εκποίηση μηχανημάτων - τεχνικών εγκατ/σεων – λοιπού μηχανολ.εξοπλισμού","81.03.02","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_03_03","Κέρδη από εκποίηση μεταφορικών μέσων","81.03.03","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_03_04","Κέρδη από εκποίηση επίπλων και λοιπού εξοπλισμού","81.03.04","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_03_05","Κέρδη από μεταβίβαση δικαιωμάτων και λοιπών ασώματων ακινητοποιήσεων","81.03.05","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_03_07","Κέρδη από λαχνούς ομολογιακών δανείων","81.03.07","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_81_03_99","Λοιπά έκτακτα κέρδη","81.03.99","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_82_00_00","Φορολογικά πρόστιμα και προσαυξήσεις","82.00.00","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_82_00_01","Προσαυξήσεις εισφορών ασφαλιστικών ταμείων","82.00.01","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_82_00_02","Καταπτώσεις εγγυήσεων - ποινικών ρητρών","82.00.02","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_82_00_03","Κλοπές - Υπεξαιρέσεις","82.00.03","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_82_00_04","Φόροι τέλη προηγούμενων χρήσεων (πλην φόρου εισοδήματος)","82.00.04","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_82_00_05","Οριστικοποιημένοι επίδικοι φόροι Δημοσίου (πλην φόρου εισοδηματος)","82.00.05","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_82_00_06","Εισφορές ασφαλιστικών ταμείων προηγουμένων χρήσεων","82.00.06","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_82_00_99","Λοιπά έξοδα προηγουμένων χρήσεων","82.00.99","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_82_01_00","Επιχορηγήσεις πωλήσεων","82.01.00","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_82_01_01","Επιστροφές δασμών και λοιπών επιβαρύνσεων","82.01.01","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_82_01_02","Επιστροφές τόκων λόγω εξαγωγών","82.01.02","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_82_01_03","Εισπράξεις αποσβεσμένων απαιτήσεων","82.01.03","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_82_01_04","Επιστροφές αχρεωστήτως καταβλημένων φόρων και τελών (πλην φόρου εισοδ.)","82.01.04","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_82_01_99","Λοιπά έσοδα προηγουμένων χρήσεων","82.01.99","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_83_10_18","Προβλέψεις για κάλυψη ζημιάς από συμμετοχή σε κοινοπραξία ή ΟΕ ή ΕΕ","83.10.18","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_83_11","Προβλέψεις για επισφαλείς απαιτήσεις","83.11","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_83_12","Προβλέψεις για εξαιρετικούς κινδύνους και έκτακτα έξοδα","83.12","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_83_13","Προβλέψεις για έξοδα προηγούμενων χρήσεων","83.13","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_83_98","Λοιπές έκτακτες προβλέψεις","83.98","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_84_00_00","Από προβλέψεις για αποζημίωση προσωπικού λόγω εξόδου από την υπηρεσία","84.00.00","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_84_00_01","Από προβλέψεις για υποτιμήσεις συμμετοχών και χρεογράφων","84.00.01","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_84_00_09","Από λοιπές προβλέψεις εκμετάλλευσης","84.00.09","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_84_00_10","Από προβλέψεις για απαξιώσεων και υποτιμήσεις παγίων στοιχείων","84.00.10","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_84_00_11","Από προβλέψεις για επισφαλείς απαιτήσεις ","84.00.11","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_84_00_12","Από προβλέψεις για εξαίρετους κινδύνους και έκτακτα έξοδα","84.00.12","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_84_00_13","Από προβλέψεις για έξοδα προηγουμένων χρήσεων","84.00.13","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_84_00_99","Από λοιπές έκτακτες προβλέψεις ","84.00.99","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_84_01_12","Από προβλέψεις για εξαίρετους κινδύνους και έκτακτα έξοδα","84.01.12","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_84_01_13","Από προβλέψεις για έξοδα προηγουμένων χρήσεων","84.01.13","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_84_01_99","Από λοιπές έκτακτες προβλέψεις ","84.01.99","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_84_91_00","Από προβλέψεις για εξαίρετους κινδύνους και έκτακτα έξοδα","84.91.00","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_84_91_09","Από λοιπές προβλέψεις εκμετάλλευσης","84.91.09","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_00_01","Αποσβέσεις Ορυχείων","85.00.01","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_00_02","Αποσβέσεις Μεταλλείων","85.00.02","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_00_03","Αποσβέσεις Λατομείων","85.00.03","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_00_05","Αποσβέσεις Φυτειών","85.00.05","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_00_06","Αποσβέσεις Δασών","85.00.06","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_00_11","Αποσβέσεις Ορυχείων εκτός εκμεττάλευσης","85.00.11","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_00_12","Αποσβέσεις Μεταλλείων εκτός εκμεττάλευσης","85.00.12","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_00_13","Αποσβέσεις Λατομείων εκτός εκμεττάλευσης","85.00.13","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_00_15","Αποσβέσεις Φυτειών εκτός εκμεττάλευσης","85.00.15","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_00_16","Αποσβέσεις Δασών εκτός εκμεττάλευσης","85.00.16","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_01_00","Αποσβέσεις κτιρίων - εγκαταστάσεων κτιρίων","85.01.00","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_01_01","Αποσβέσεις Τεχνικών έργων εξυπηρέτησης μεταφορών","85.01.01","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_01_02","Αποσβέσεις λοιπών τεχνικών έργων","85.01.02","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_01_03","Αποσβέσεις διαμόρφωσης γηπέδων","85.01.03","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_01_07","Αποσβέσεις κτιρίων - εγκαταστάσεις κτιρίων σε ακίνητα τρίτων","85.01.07","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_01_08","Αποσβέσεις Τεχνικών έργων εξυπηρέτησης μεταφορών σε ακίνητα τρίτων","85.01.08","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_01_09","Αποσβέσεις λοιπών τεχνικών έργων σε ακίνητα τρίτων","85.01.09","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_01_10","Αποσβέσεις διαμόρφωσης γηπέδων τρίτων","85.01.10","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_01_14","Αποσβέσεις κτιρίων - εγκαταστάσεων κτιρίων εκτός εκμετάλλευσης","85.01.14","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_01_15","Αποσβέσεις Τεχνικών έργων εξυπηρ. μεταφορών εκτός εκμετάλλευσης","85.01.15","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_01_16","Αποσβέσεις λοιπών τεχνικών έργων εκτός εκμετάλλευσης","85.01.16","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_01_17","Αποσβέσεις διαμορφώσεως γηπέδων εκτός εκμετάλλευσης","85.01.17","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_01_21","Αποσβέσεις κτιρίων - εγκαταστάσεις κτιρίων σε ακίνητα τρίτων εκτός εκμετάλλευσης","85.01.21","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_01_22","Αποσβέσεις Τεχνικών έργων εξυπηρέτησης μεταφορών σε ακίνητα τρίτων εκτός εκμετάλλευσης","85.01.22","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_01_23","Αποσβέσεις λοιπών τεχνικών έργων σε ακίνητα τρίτων εκτός εκμετάλλευσης","85.01.23","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_01_24","Αποσβέσεις διαμόρφωσης γηπέδων τρίτων  εκτός εκμετάλλευσης","85.01.24","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_02_00","Αποσβέσεις μηχανημάτων ","85.02.00","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_02_01","Αποσβέσεις τεχνικών εγκαταστάσεων ","85.02.01","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_02_02","Αποσβέσεις φορητών μηχανημάτων ""χειρός""","85.02.02","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_02_03","Αποσβέσεις εργαλείων","85.02.03","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_02_04","Αποσβέσεις καλουπιών - ιδιοκατασκευών","85.02.04","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_02_05","Αποσβέσεις μηχανολογικών οργάνων","85.02.05","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_02_06","Αποσβέσεις λοιπού μηχανολογικού εξοπλισμού","85.02.06","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_02_07","Αποσβέσεις μηχανημάτων σε ακίνητα τρίτων","85.02.07","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_02_08","Αποσβέσεις τεχνικών εγκαταστάσεων σε ακίνητα τρίτων","85.02.08","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_02_09","Αποσβέσεις λοιπού μηχανολογικού εξοπλισμού σε ακίνητα τρίτων","85.02.09","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_02_10","Αποσβέσεις μηχανημάτων εκτός εκμετάλλευσης","85.02.10","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_02_11","Αποσβέσεις τεχνικών εγκαταστάσεων εκτός εκμετάλλευσης","85.02.11","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_02_12","Αποσβέσεις φορητών μηχανημάτων ""χειρός"" εκτός εκμετάλλευσης","85.02.12","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_02_13","Αποσβέσεις εργαλείων εκτός εκμετάλλευσης","85.02.13","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_02_14","Αποσβέσεις καλουπιών - ιδιοκατασκευών εκτός εκμετάλλευσης","85.02.14","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_02_15","Αποσβέσεις μηχανολογικών οργάνων εκτός εκμετάλλευσης","85.02.15","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_02_16","Αποσβέσεις λοιπού μηχανολογικού εξοπλισμού εκτός εκμετάλλευσης","85.02.16","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_02_17","Αποσβέσεις μηχανημάτων σε ακίνητα τρίτων εκτός εκμετάλλευσης","85.02.17","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_02_18","Αποσβέσεις τεχνικών εγκαταστάσεων σε ακίνητα τρίτων εκτός εκμετάλλευσης","85.02.18","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_02_19","Αποσβέσεις λοιπού μηχανολογικού εξοπλισμού σε ακίνητα τρίτων εκτός εκμετάλλευσης","85.02.19","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_03_00","Αποσβέσεις αυτοκινήτων λεωφορείων","85.03.00","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_03_01","Αποσβέσεις λοιπών επιβατικών αυτοκινήτων","85.03.01","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_03_02","Αποσβέσεις αυτοκινήτων φορτηγών - ρυμουλκών - Ειδικής χρήσης","85.03.02","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_03_03","Αποσβέσεις σιδηροδρομικών οχημάτων","85.03.03","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_03_04","Αποσβέσεις πλωτών μέσων","85.03.04","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_03_05","Αποσβέσεις εναέριων μέσων","85.03.05","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_03_06","Αποσβέσεις μέσων εσωτερικών μεταφορών","85.03.06","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_03_09","Αποσβέσεις λοιπων μέσων μεταφοράς","85.03.09","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_03_10","Αποσβέσεις αυτοκινήτων λεωφορείων εκτός εκμετάλλευσης","85.03.10","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_03_11","Αποσβέσεις λοιπών επιβατικών αυτοκινήτων εκτός εκμετάλλευσης","85.03.11","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_03_12","Αποσβέσεις αυτοκινήτων φορτηγών - ρυμουλκών - Ειδικής χρήσης εκτός εκμετάλλευσης","85.03.12","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_03_13","Αποσβέσεις σιδηροδρομικών οχημάτων εκτός εκμετάλλευσης","85.03.13","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_03_14","Αποσβέσεις πλωτών μέσων εκτός εκμετάλλευσης ","85.03.14","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_03_15","Αποσβέσεις εναέριων μέσων εκτός εκμετάλλευσης","85.03.15","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_03_16","Αποσβέσεις μέσων εσωτερικών μεταφορών εκτός εκμετάλλευσης","85.03.16","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_03_19","Αποσβέσεις λοιπων μέσων μεταφοράς εκτός εκμετάλλευσης","85.03.19","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_85_04_00","Αποσβέσεις επίπλων  ","85.04.00","off_balance","","l10n_gr.l10n_gr_chart_template","False","False"
