"id","name","description","invoice_label","type_tax_use","l10n_in_tax_type","amount_type","amount","tax_scope","active","tax_group_id","is_base_affected","include_base_amount","children_tax_ids","formula","sequence","l10n_in_reverse_charge","repartition_line_ids/factor_percent","repartition_line_ids/repartition_type","repartition_line_ids/document_type","repartition_line_ids/account_id","repartition_line_ids/tag_ids","fiscal_position_ids","original_tax_ids","l10n_in_is_lut","is_withholding_tax"
"tds_10_us_393_1_4_iii","10% TDS 393(1) SI.4(iii) INV FUND P","TDS @10% on income from Investment Fund units (other than exempt portion)","TDS @10% u/s 393(1) SI.4(iii)","purchase","tds","percent","-10","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(1) SI.4(iii)","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(1) SI.4(iii)","","","",""
"tds_10_us_393_1_4_iv","10% TDS 393(1) SI.4(iv) SEC TRUST P","TDS @10% on income from investment in Securitisation Trust","TDS @10% u/s 393(1) SI.4(iv)","purchase","tds","percent","-10","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(1) SI.4(iv)","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(1) SI.4(iv)","","","",""
"tds_10_us_393_1_5_i","10% TDS 393(1) SI.5(i) INT SEC P","TDS @10% on income by way of interest on securities (e.g. debentures/bonds)","TDS @10% u/s 393(1) SI.5(i)","purchase","tds","percent","-10","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(1) SI.5(i)","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(1) SI.5(i)","","","",""
"tds_10_us_393_1_5_ii_a","10% TDS 393(1) SI.5(ii) D(a) INT BANK SR CI P","TDS @10% on interest other than securities paid by banking company/co-operative society/post office to a senior citizen","TDS @10% u/s 393(1) SI.5(ii) D(a)","purchase","tds","percent","-10","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(1) SI.5(ii) D(a)","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(1) SI.5(ii) D(a)","","","",""
"tds_10_us_393_1_5_ii_b","10% TDS 393(1) SI.5(ii) D(b) INT BANK OTH P","TDS @10% on interest other than securities paid by banking company/co-operative society/post office to a person other than senior citizen","TDS @10% u/s 393(1) SI.5(ii) D(b)","purchase","tds","percent","-10","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(1) SI.5(ii) D(b)","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(1) SI.5(ii) D(b)","","","",""
"tds_10_us_393_1_5_iii","10% TDS 393(1) SI.5(iii) INT SPEC P","TDS @10% on interest other securities by specified person [other than banking company/co-operative society/post office]","TDS @10% u/s 393(1) SI.5(iii)","purchase","tds","percent","-10","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(1) SI.5(iii)","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(1) SI.5(iii)","","","",""
"tds_1_us_393_1_6_i_a","1% TDS 393(1) SI.6(i) D(a) CONT IND P","TDS @1% on contract payments to Individual/HUF contractor (designated person)","TDS @1% u/s 393(1) SI.6(i) D(a)","purchase","tds","percent","-1","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(1) SI.6(i) D(a)","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(1) SI.6(i) D(a)","","","",""
"tds_2_us_393_1_6_i_b","2% TDS 393(1) SI.6(i) D(b) CONT OTH P","TDS @2% on contract payments to non-individual/HUF contractor (designated person)","TDS @2% u/s 393(1) SI.6(i) D(b)","purchase","tds","percent","-2","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(1) SI.6(i) D(b)","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(1) SI.6(i) D(b)","","","",""
"tds_2_us_393_1_6_ii","2% TDS 393(1) SI.6(ii) CONT IND P","TDS @2% on contract/professional services/commission by Individual/HUF (non-designated)","TDS @2% u/s 393(1) SI.6(ii)","purchase","tds","percent","-2","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(1) SI.6(ii)","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(1) SI.6(ii)","","","",""
"tds_2_us_393_1_6_iii_a","2% TDS 393(1) SI.6(iii) D(a) TECH P","TDS @2% on technical services (non-professional) / royalty for films / call centre operation","TDS @2% u/s 393(1) SI.6(iii) D(a)","purchase","tds","percent","-2","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(1) SI.6(iii) D(a)","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(1) SI.6(iii) D(a)","","","",""
"tds_10_us_393_1_6_iii_b","10% TDS 393(1) SI.6(iii) D(b) PROF P","TDS @10% on professional services / royalty / Sec 26(2)(h) sum","TDS @10% u/s 393(1) SI.6(iii) D(b)","purchase","tds","percent","-10","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(1) SI.6(iii) D(b)","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(1) SI.6(iii) D(b)","","","",""
"tds_10_us_393_1_7","10% TDS 393(1) SI.7 DIV P","TDS @10% on dividend (including preference shares) declared by domestic company","TDS @10% u/s 393(1) SI.7","purchase","tds","percent","-10","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(1) SI.7","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(1) SI.7","","","",""
"tds_2_us_393_1_8_i","2% TDS 393(1) SI.8(i) LIC P","TDS @2% on income component of life insurance policy sum (including bonus)","TDS @2% u/s 393(1) SI.8(i)","purchase","tds","percent","-2","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(1) SI.8(i)","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(1) SI.8(i)","","","",""
"tds_0_1_us_393_1_8_ii","0.1% TDS 393(1) SI.8(ii) GOODS P","TDS @0.1% on purchase of goods exceeding ₹50 lakh (on amount above ₹50L)","TDS @0.1% u/s 393(1) SI.8(ii)","purchase","tds","percent","-0.1","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(1) SI.8(ii)","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(1) SI.8(ii)","","","",""
"tds_10_us_393_1_8_iii","10% TDS 393(1) SI.8(iii) SR CITIZEN P","TDS @10% on total income (after deductions u/Ch VIII and rebate u/s 156) of a specified senior citizen, deducted by specified bank","TDS @10% u/s 393(1) SI.8(iii)","purchase","tds","percent","-10","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(1) SI.8(iii)","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(1) SI.8(iii)","","","",""
"tds_10_us_393_1_8_iv","10% TDS 393(1) SI.8(iv) PERQ P","TDS @10% on benefit or perquisite (cash/kind) arising from business/profession to resident","TDS @10% u/s 393(1) SI.8(iv)","purchase","tds","percent","-10","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(1) SI.8(iv)","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(1) SI.8(iv)","","","",""
"tds_0_1_us_393_1_8_v","0.1% TDS 393(1) SI.8(v) ECOMM P","TDS @0.1% on gross sale/services amount by e-commerce operator to e-commerce participant","TDS @0.1% u/s 393(1) SI.8(v)","purchase","tds","percent","-0.1","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(1) SI.8(v)","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(1) SI.8(v)","","","",""
"tds_1_us_393_1_8_vi","1% TDS 393(1) SI.8(vi) VDA P","TDS @1% on consideration for transfer of Virtual Digital Asset","TDS @1% u/s 393(1) SI.8(vi)","purchase","tds","percent","-1","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(1) SI.8(vi)","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(1) SI.8(vi)","","","",""
"tds_20_us_393_2_1","20% TDS 393(2) SI.1 SPORT NR P","TDS @20% on Non-Resident Sportsman / Entertainer","TDS @20% u/s 393(2) SI.1","purchase","tds","percent","-20","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(2) SI.1","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(2) SI.1","","","",""
"tds_5_us_393_2_2","5% TDS 393(2) SI.2 FOREX LOAN P","TDS @5% on Interest – Foreign Currency Loan / LT Infra Bond","TDS @5% u/s 393(2) SI.2","purchase","tds","percent","-5","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(2) SI.2","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(2) SI.2","","","",""
"tds_5_us_393_2_3","5% TDS 393(2) SI.3 INT RUPEE BOND P","TDS @5% on Interest – Rupee Denominated Bond","TDS @5% u/s 393(2) SI.3","purchase","tds","percent","-5","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(2) SI.3","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(2) SI.3","","","",""
"tds_4_us_393_2_4_a","4% TDS 393(2) SI.4 E(a) INT IFSC BOND P","TDS @4% on Interest – IFSC Listed LT Bond (Pre 1 Jul 2023)","TDS @4% u/s 393(2) SI.4 E(a)","purchase","tds","percent","-4","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(2) SI.4 E(a)","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(2) SI.4 E(a)","","","",""
"tds_9_us_393_2_4_b","9% TDS 393(2) SI.4 E(b) INT IFSC BOND P","TDS @9% on Interest – IFSC Listed LT Bond (post 1 Jul 2023)","TDS @9% u/s 393(2) SI.4 E(b)","purchase","tds","percent","-9","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(2) SI.4 E(b)","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(2) SI.4 E(b)","","","",""
"tds_5_us_393_2_5","5% TDS 393(2) SI.5 INT INFRA DEBT P","TDS @5% on Interest from Infrastructure Debt Fund","TDS @5% u/s 393(2) SI.5","purchase","tds","percent","-5","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(2) SI.5","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(2) SI.5","","","",""
"tds_5_us_393_2_6_a","5% TDS 393(2) SI.6 E(a) DIST INCOME 223 P","TDS @5% on Distributed Income – Business Trust [Sch V SI.3.B(a)]","TDS @5% u/s 393(2) SI.6 E(a)","purchase","tds","percent","-5","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(2) SI.6 E(a)","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(2) SI.6 E(a)","","","",""
"tds_10_us_393_2_6_b","10% TDS 393(2) SI.6 E(b) DIST INCOME 223 P","TDS @10% on Distributed Income – Business Trust [Sch V SI.3.B(b)]","TDS @10% u/s 393(2) SI.6 E(b)","purchase","tds","percent","-10","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(2) SI.6 E(b)","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(2) SI.6 E(b)","","","",""
"tds_10_us_393_2_7","10% TDS 393(2) SI.7 DIST INCOME P","TDS @10% – Distributed Income Business Trust [Sch V SI.4]","TDS @10% u/s 393(2) SI.7","purchase","tds","percent","-10","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(2) SI.7","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(2) SI.7","","","",""
"tds_10_us_393_2_8","10% TDS 393(2) SI.8 INVE FUND P","TDS @10% – Investment Fund Income","TDS @10% u/s 393(2) SI.8","purchase","tds","percent","-10","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(2) SI.8","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(2) SI.8","","","",""
"tds_10_us_393_2_9","10% TDS 393(2) SI.9 SEC TRUST P","TDS @10% – Securitisation Trust Income","TDS @10% u/s 393(2) SI.9","purchase","tds","percent","-10","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(2) SI.9","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(2) SI.9","","","",""
"tds_20_us_393_2_10","20% TDS 393(2) SI.10 MF UNITS NR P","TDS @20% on Mutual Fund Income","TDS @20% u/s 393(2) SI.10","purchase","tds","percent","-20","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(2) SI.10","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(2) SI.10","","","",""
"tds_10_us_393_2_11","10% TDS 393(2) SI.11 OFFSHORE UNITS P","TDS @10% on Income – Offshore Fund Units (Section 208)","TDS @10% u/s 393(2) SI.11","purchase","tds","percent","-10","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(2) SI.11","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(2) SI.11","","","",""
"tds_12_5_us_393_2_12","12.5% TDS 393(2) SI.12 OFFSHORE LTCG P","TDS @12.5% on LTCG – Offshore Fund Units (Section 208)","TDS @12.5% u/s 393(2) SI.12","purchase","tds","percent","-12.5","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(2) SI.12","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(2) SI.12","","","",""
"tds_10_us_393_2_13","10% TDS 393(2) SI.13 GDR INT DIV P","TDS @10% on Interest / Dividend – GDR / Bonds (Section 209)","TDS @10% u/s 393(2) SI.13","purchase","tds","percent","-10","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(2) SI.13","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(2) SI.13","","","",""
"tds_12_5_us_393_2_14","12.5% TDS 393(2) SI.14 GDR LTCG P","TDS @12.5% on LTCG – GDR / Bonds (Section 209)","TDS @12.5% u/s 393(2) SI.14","purchase","tds","percent","-12.5","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(2) SI.14","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(2) SI.14","","","",""
"tds_20_us_393_2_15","20% TDS 393(2) SI.15 FII SEC P","TDS @20% on Securities Income – Foreign Institutional Investor","TDS @20% u/s 393(2) SI.15","purchase","tds","percent","-20","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(2) SI.15","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(2) SI.15","","","",""
"tds_10_us_393_2_16","10% TDS 393(2) SI.16 SPEC FUND SEC P","TDS @10% on Securities Income – Specified Fund","TDS @10% u/s 393(2) SI.16","purchase","tds","percent","-10","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(2) SI.16","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(2) SI.16","","","",""
"tds_10_us_393_2_17","10% TDS 393(2) SI.17 NR INT OTH P","TDS @10% – Other Interest / Sum","TDS @10% u/s 393(2) SI.17","purchase","tds","percent","-10","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(2) SI.17","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(2) SI.17","","","",""
"tds_10_us_393_3_1_a","10% TDS 393(3) SI.1 (a) LOTTERY P","TDS @10% on Lottery","TDS @10% u/s 393(3) SI.1","purchase","tds","percent","-10","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(3) SI.1","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(3) SI.1","","","",""
"tds_10_us_393_3_1_b","10% TDS 393(3) SI.1 (b) CROSS PUZZLE P","TDS @10% on Crossword Puzzle","TDS @10% u/s 393(3) SI.1","purchase","tds","percent","-10","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(3) SI.1","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(3) SI.1","","","",""
"tds_10_us_393_3_1_c","10% TDS 393(3) SI.1 (c) CARD GAME P","TDS @10% on Card Game","TDS @10% u/s 393(3) SI.1","purchase","tds","percent","-10","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(3) SI.1","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(3) SI.1","","","",""
"tds_10_us_393_3_1_d","10% TDS 393(3) SI.1 (d) GAMBLING P","TDS @10% on Gambling","TDS @10% u/s 393(3) SI.1","purchase","tds","percent","-10","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(3) SI.1","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(3) SI.1","","","",""
"tds_10_us_393_3_2","10% TDS 393(3) SI.2 ONLINE GAME P","TDS @10% on Online Game","TDS @10% u/s 393(3) SI.2","purchase","tds","percent","-10","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(3) SI.2","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(3) SI.2","","","",""
"tds_10_us_393_3_3","10% TDS 393(3) SI.3 HORSE RACE P","TDS @10% on Horse Race","TDS @10% u/s 393(3) SI.3","purchase","tds","percent","-10","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(3) SI.3","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(3) SI.3","","","",""
"tds_2_us_393_3_4","2% TDS 393(3) SI.4 LOTTERY COMM P","TDS @2% on Lottery Commission","TDS @2% u/s 393(3) SI.4","purchase","tds","percent","-2","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(3) SI.4","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(3) SI.4","","","",""
"tds_2_us_393_3_5_a","2% TDS 393(3) SI.5 D(a) CASH COOP P","TDS @2% on Cash Withdrawal - Co-operative Society","TDS @2% u/s 393(3) SI.5 D(a)","purchase","tds","percent","-2","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(3) SI.5 D(a)","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(3) SI.5 D(a)","","","",""
"tds_2_us_393_3_5_b","2% TDS 393(3) SI.5 D(b) CASH OTH P","TDS @2% on Cash Withdrawal - Others","TDS @2% u/s 393(3) SI.5 D(b)","purchase","tds","percent","-2","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(3) SI.5 D(b)","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(3) SI.5 D(b)","","","",""
"tds_10_us_393_3_6","10% TDS 393(3) SI.6 NSS DEP P","TDS @10% on NSS Deposit","TDS @10% u/s 393(3) SI.6","purchase","tds","percent","-10","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(3) SI.6","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(3) SI.6","","","",""
"tds_10_us_393_3_7","10% TDS 393(3) SI.7 PARTNER P","TDS @10% on Partner","TDS @10% u/s 393(3) SI.7","purchase","tds","percent","-10","","False","tds_it_act_25_group","False","","","","","","100","base","invoice","","","","","","True"
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11244","393(3) SI.7","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11244","393(3) SI.7","","","",""
"tcs_1_us_394_1_1_liq","1% TCS 394(1) SI.1 LIQ","TCS @1% on sale of alcoholic liquor for human consumption","TCS @1% u/s 394(1) SI.1","sale","tcs","percent","1.0","consu","False","tcs_it_act_25_group","","","","","","","100","base","invoice","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11245","394(1) SI.1","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11245","394(1) SI.1","","","",""
"tcs_2_us_394_1_1_liq","2% TCS 394(1) SI.1 ALCO LIQU","TCS @2% on sale of alcoholic liquor for human consumption","TCS @2% u/s 394(1) SI.1","sale","tcs","percent","2.0","consu","False","tcs_it_act_25_group","","","","","","","100","base","invoice","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11245","394(1) SI.1","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11245","394(1) SI.1","","","",""
"tcs_2_us_394_1_2_tendu","2% TCS 394(1) SI.2 TENDU LEAVES","TCS @2% on sale of tendu leaves","TCS @2% u/s 394(1) SI.2","sale","tcs","percent","2.0","consu","False","tcs_it_act_25_group","","","","","","","100","base","invoice","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11245","394(1) SI.2","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11245","394(1) SI.2","","","",""
"tcs_5_us_394_1_2_tendu","5% TCS 394(1) SI.2 TENDU LEAVES","TCS @5% on sale of tendu leaves","TCS @5% u/s 394(1) SI.2","sale","tcs","percent","5.0","consu","False","tcs_it_act_25_group","","","","","","","100","base","invoice","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11245","394(1) SI.2","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11245","394(1) SI.2","","","",""
